CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 1.771, 50.23, None, None, None, None, 14.6, None, 5.676, 125.8, -7.0, None, 1.8, 1.5, None, None, None, 5.5, None, None, 50.0, None,2021-09-17 00:00:00, None, None, None,38
None, 1.414, 50.16, None, None, None, None, 14.66, None, 7.059, 142.1, -8.0, None, 1.4, 1.4, None, None, None, 5.5, None, None, 50.0, None,2021-09-17 01:00:00, None, None, None,38
None, 1.859, 47.72, None, None, None, None, 21.21, None, 6.685, 137.4, -8.0, None, 1.9, 1.4, None, None, None, 5.5, None, None, 48.0, None,2021-09-17 02:00:00, None, None, None,38
None, 1.863, 47.29, None, None, None, None, 20.86, None, 5.155, 120.6, -8.0, None, 1.9, 1.4, None, None, None, 5.5, None, None, 47.0, None,2021-09-17 03:00:00, None, None, None,38
None, 1.929, 46.17, None, None, None, None, 27.72, None, 4.71, 139.1, -9.0, None, 1.9, 1.4, None, None, None, 5.5, None, None, 46.0, None,2021-09-17 04:00:00, None, None, None,38
None, 1.792, 45.34, None, None, None, None, 16.87, None, 7.605, 159.9, -9.0, None, 1.8, 1.4, None, None, None, 5.5, None, None, 45.0, None,2021-09-17 05:00:00, None, None, None,38
None, 1.69, 45.79, None, None, None, None, 18.91, None, 7.414, 161.2, -9.0, None, 1.7, 1.4, None, None, None, 5.5, None, None, 46.0, None,2021-09-17 06:00:00, None, None, None,38
None, 1.86, 42.01, None, None, None, None, 22.43, None, 7.379, 153.5, -10.0, None, 1.9, 1.4, None, None, None, 1.9, None, None, 42.0, None,2021-09-17 07:00:00, None, None, None,38
None, 2.365, 38.39, None, None, None, None, 22.77, None, 8.92, 181.9, -10.0, None, 2.4, 1.4, None, None, None, 2.4, None, None, 38.0, None,2021-09-17 08:00:00, None, None, None,38
None, 2.597, 43.56, None, None, None, None, 27.04, None, 7.962, 185.9, -8.0, None, 2.6, 1.4, None, None, None, 2.9, None, None, 44.0, None,2021-09-17 09:00:00, None, None, None,38
None, 0.917, 70.04, None, None, None, None, 38.97, None, 9.24, 181.9, -4.0, None, 0.9, 0.8, None, None, None, 2.9, None, None, 70.0, None,2021-09-17 10:00:00, None, None, None,38
None, 2.399, 71.39, None, None, None, None, 36.78, None, 7.543, 144.1, -2.0, None, 2.4, 0.3, None, None, None, 2.9, None, None, 71.0, None,2021-09-17 11:00:00, None, None, None,38
None, 3.868, 56.56, None, None, None, None, 31.56, None, 8.25, 158.6, -3.0, None, 3.9, 0.3, None, None, None, 4.0, None, None, 57.0, None,2021-09-17 12:00:00, None, None, None,38
