pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 3.53, 78.88, 11.3, None, 28.76, 2.495, 148.8, 0.0, None, 3.5, 2.8, 1012.2, 0.0, 0.0, 923.0, None, 0.0, 79.0,2021-09-17 00:00:00, None, 923.0,38
None, 2.577, 84.5, 11.3, None, 60.61, 1.844, 101.8, 1.0, None, 2.6, 2.5, 1011.2, 0.0, 1.0, 922.0, None, 0.0, 85.0,2021-09-17 01:00:00, None, 922.0,38
None, 2.087, 87.7, 11.3, None, 72.92, 1.558, 257.7, 0.0, None, 2.1, 2.1, 1010.1, 0.0, 0.0, 921.0, None, 0.0, 88.0,2021-09-17 02:00:00, None, 921.0,38
None, 3.789, 76.8, 11.3, None, 39.37, 4.986, 96.9, 0.0, None, 3.8, 2.1, 1008.8, 0.0, 0.0, 920.0, None, 0.0, 77.0,2021-09-17 03:00:00, None, 920.0,38
None, 4.156, 73.44, 11.3, None, 39.96, 10.71, 82.6, 0.0, None, 4.2, 2.1, 1007.6, 0.0, 0.0, 919.0, None, 0.0, 73.0,2021-09-17 04:00:00, None, 919.0,38
None, 4.696, 69.7, 11.3, None, 34.9, 9.53, 87.6, 0.0, None, 4.7, 2.1, 1006.6, 0.0, 0.0, 918.0, None, 0.0, 70.0,2021-09-17 05:00:00, None, 918.0,38
None, 4.038, 74.38, 11.3, None, 43.45, 5.697, 85.8, 0.0, None, 4.0, 2.1, 1006.7, 0.0, 0.0, 918.0, None, 0.0, 74.0,2021-09-17 06:00:00, None, 918.0,38
None, 3.613, 78.71, 4.1, None, 64.83, 1.867, 152.3, 0.0, None, 3.6, 3.6, 1005.9, 0.0, 0.0, 917.0, None, 0.0, 79.0,2021-09-17 07:00:00, None, 917.0,38
None, 3.641, 81.0, 4.1, None, 38.93, 3.573, 104.5, 1.0, None, 3.6, 3.6, 1005.0, 0.0, 1.0, 916.0, None, 0.0, 81.0,2021-09-17 08:00:00, None, 916.0,38
None, 4.134, 80.7, 4.1, None, 18.88, 6.651, 70.07, 1.0, None, 4.1, 3.6, 1004.0, 0.0, 1.0, 915.0, None, 0.0, 81.0,2021-09-17 09:00:00, None, 915.0,38
None, 4.714, 78.58, 4.8, None, 53.16, 4.193, 181.6, 1.0, None, 4.7, 3.6, 1004.0, 0.0, 1.0, 915.0, None, 0.0, 79.0,2021-09-17 10:00:00, None, 915.0,38
0.0, 5.369, 83.7, 5.5, None, 41.3, 7.356, 93.5, 3.0, None, 5.4, 3.6, 1003.0, 0.1, 3.0, 914.0, None, 0.0, 84.0,2021-09-17 11:00:00, None, 914.0,38
0.0, 7.584, 73.01, 7.6, None, 14.18, 6.983, 97.1, 3.0, None, 7.6, 3.6, 1002.7, 0.0, 3.0, 914.0, None, 0.0, 73.0,2021-09-17 12:00:00, None, 914.0,38
0.0, 9.43, 62.0, 9.5, None, 39.66, 3.223, 80.1, 3.0, None, 9.4, 3.6, 1001.5, 0.0, 3.0, 913.0, None, 0.0, 62.0,2021-09-17 13:00:00, None, 913.0,38
0.0, 10.6, 57.22, 10.6, None, 39.96, 3.299, 105.2, 3.0, None, 10.6, 3.6, 1001.5, 0.0, 3.0, 913.0, None, 0.0, 57.0,2021-09-17 14:00:00, None, 913.0,38
0.0, 10.35, 57.33, 10.7, None, 28.37, 5.296, 138.6, 2.0, None, 10.4, 3.6, 1001.3, 0.0, 2.0, 913.0, None, 0.0, 57.0,2021-09-17 15:00:00, None, 913.0,38
0.0, 10.88, 54.89, 10.9, None, 23.72, 6.671, 117.5, 2.0, None, 10.9, 3.6, 1001.3, 0.0, 2.0, 913.0, None, 0.0, 55.0,2021-09-17 16:00:00, None, 913.0,38
0.0, 10.79, 59.63, 11.1, None, 26.57, 5.519, 122.7, 3.0, None, 10.8, 3.6, 1000.1, 0.0, 3.0, 912.0, None, 0.0, 60.0,2021-09-17 17:00:00, None, 912.0,38
0.0, 10.2, 64.8, 11.1, None, 43.9, 3.201, 135.2, 4.0, None, 10.2, 3.6, 1000.2, 0.0, 4.0, 912.0, None, 0.0, 65.0,2021-09-17 18:00:00, None, 912.0,38
0.0, 9.43, 64.9, 10.2, None, 49.58, 3.119, 146.8, 3.0, None, 9.4, 9.4, 999.3, 0.0, 3.0, 911.0, None, 0.0, 65.0,2021-09-17 19:00:00, None, 911.0,38
0.0, 7.72, 77.57, 10.2, None, 72.07, 1.506, 257.2, 4.0, None, 7.7, 7.7, 998.3, 0.0, 4.0, 910.0, None, 0.0, 78.0,2021-09-17 20:00:00, None, 910.0,38
0.0, 6.847, 83.6, 10.2, None, 64.09, 2.012, 178.7, 4.0, None, 6.8, 6.8, 998.3, 0.0, 4.0, 910.0, None, 0.0, 84.0,2021-09-17 21:00:00, None, 910.0,38
0.0, 6.28, 84.8, 10.2, None, 62.91, 1.63, 167.9, 4.0, None, 6.3, 6.2, 998.3, 0.0, 4.0, 910.0, None, 0.0, 85.0,2021-09-17 22:00:00, None, 910.0,38
0.0, 4.971, 91.9, 10.2, None, 62.01, 2.961, 146.0, 4.0, None, 5.0, 4.9, 998.4, 0.0, 4.0, 910.0, None, 0.0, 92.0,2021-09-17 23:00:00, None, 910.0,38
0.0, 5.274, 90.5, 10.2, None, 31.63, 1.529, 165.6, 4.0, None, 5.3, 4.9, 997.1, 0.0, 4.0, 909.0, None, 0.0, 91.0,2021-09-18 00:00:00, None, 909.0,38
0.3, 5.129, 92.5, 10.2, None, 21.96, 5.86, 205.5, 4.0, None, 5.1, 4.9, 996.9, 0.3, 4.0, 909.0, None, 0.0, 93.0,2021-09-18 01:00:00, None, 909.0,38
0.6, 5.085, 94.2, 10.2, None, 44.09, 0.93, 135.0, 4.0, None, 5.1, 4.9, 996.8, 0.3, 4.0, 909.0, None, 0.0, 94.0,2021-09-18 02:00:00, None, 909.0,38
1.2, 5.253, 94.1, 10.2, None, 35.45, 0.28, 166.7, 4.0, None, 5.3, 4.9, 995.7, 0.6, 4.0, 908.0, None, 0.0, 94.0,2021-09-18 03:00:00, None, 908.0,38
