AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
10.5, 0.0, None,2022-08-13 00:00:00, 7.2, 21.4,33,,,,,,,,,,,,,,,,,,,,,,
10.5, None, None,2022-08-13 00:15:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
10.2, None, None,2022-08-13 00:30:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
10.1, None, None,2022-08-13 00:45:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
9.9, None, None,2022-08-13 01:00:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
9.8, None, None,2022-08-13 01:15:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
9.6, None, None,2022-08-13 01:30:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
9.3, None, None,2022-08-13 01:45:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
9.0, None, None,2022-08-13 02:00:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
8.8, None, None,2022-08-13 02:15:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
8.4, None, None,2022-08-13 02:30:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
8.2, None, None,2022-08-13 02:45:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.9, None, None,2022-08-13 03:00:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.8, None, None,2022-08-13 03:15:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.9, None, None,2022-08-13 03:30:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.7, None, None,2022-08-13 03:45:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.5, None, None,2022-08-13 04:00:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.6, None, None,2022-08-13 04:15:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.3, None, None,2022-08-13 04:30:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.2, None, None,2022-08-13 04:45:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
7.4, None, None,2022-08-13 05:00:00, None, None,33,,,,,,,,,,,,,,,,,,,,,,
