wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
7.2, None, 220.0, 223.0, 0.0, 0.0, 0.0, 0.0, 7.5, 0.0,2020-12-16 00:00:00,51
6.8, None, 223.0, 223.0, 0.0, 0.0, 0.0, 0.0, 7.2, 0.0,2020-12-16 01:00:00,51
7.3, None, 223.0, 220.0, 0.0, 0.0, 0.0, 0.0, 6.8, 0.0,2020-12-16 02:00:00,51
7.4, None, 220.0, 219.0, 0.0, 0.0, 0.0, 0.0, 7.3, 0.0,2020-12-16 03:00:00,51
8.0, None, 219.0, 219.0, 0.0, 0.0, 0.0, 0.0, 7.4, 0.0,2020-12-16 04:00:00,51
7.6, None, 219.0, 217.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0,2020-12-16 05:00:00,51
7.6, None, 217.0, 211.0, 0.0, 0.0, 0.0, 0.0, 7.6, 0.0,2020-12-16 06:00:00,51
8.3, None, 211.0, 212.0, 0.0, 0.0, 0.0, 0.0, 7.6, 0.0,2020-12-16 07:00:00,51
9.1, None, 212.0, 212.0, 0.0, 0.0, 0.0, 0.0, 8.3, 0.0,2020-12-16 08:00:00,51
11.1, None, None, 205.0, None, 0.0, None, None, None, 0.0,2020-12-16 09:00:00,51
8.2, None, 205.0, 192.0, 0.0, 0.0, 0.0, 0.0, 11.1, 0.0,2020-12-16 10:00:00,51
8.8, None, 192.0, 190.0, 0.0, 0.0, 0.0, 0.0, 8.2, 0.0,2020-12-16 11:00:00,51
10.7, None, 190.0, 182.0, 0.0, 0.0, 0.0, 0.0, 8.8, 0.0,2020-12-16 12:00:00,51
10.7, None, 182.0, 172.0, 0.0, 0.0, 0.0, 0.0, 10.7, 0.0,2020-12-16 13:00:00,51
8.2, None, None, 122.0, None, 0.0, None, None, None, 0.0,2020-12-16 14:00:00,51
10.9, None, 122.0, 135.0, 0.0, 0.0, 0.0, 0.0, 8.2, 0.0,2020-12-16 15:00:00,51
12.3, None, 135.0, 120.0, 0.0, 0.0, 0.0, 0.0, 10.9, 0.0,2020-12-16 16:00:00,51
15.9, None, 120.0, 125.0, 0.0, 0.0, 0.0, 0.0, 12.3, 0.0,2020-12-16 17:00:00,51
14.5, None, 125.0, 127.0, 0.0, 0.0, 0.0, 0.0, 15.9, 0.0,2020-12-16 18:00:00,51
14.0, None, 127.0, 130.0, 0.0, 0.0, 0.0, 0.0, 14.5, 0.0,2020-12-16 19:00:00,51
13.7, None, 130.0, 149.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0,2020-12-16 20:00:00,51
15.4, None, 149.0, 172.0, 0.0, 0.0, 0.0, 0.0, 13.7, 0.0,2020-12-16 21:00:00,51
16.2, None, 172.0, 196.0, 0.0, 0.0, 0.0, 0.0, 15.4, 0.0,2020-12-16 22:00:00,51
16.6, None, 196.0, 204.0, 0.0, 0.0, 0.0, 0.0, 16.2, 0.0,2020-12-16 23:00:00,51
12.1, None, 204.0, 202.0, 0.0, 0.0, 0.0, 0.0, 16.6, 0.0,2020-12-17 00:00:00,51
10.6, None, 202.0, 206.0, 0.0, 0.0, 0.0, 0.0, 12.1, 0.0,2020-12-17 01:00:00,51
8.0, None, 206.0, 210.0, 0.0, 0.0, 0.0, 0.0, 10.6, 0.0,2020-12-17 02:00:00,51
6.2, None, None, 221.0, None, 0.0, None, None, None, 0.0,2020-12-17 03:00:00,51
5.2, None, 221.0, 219.0, 0.0, 0.0, 0.0, 0.0, 6.2, 0.0,2020-12-17 04:00:00,51
