WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
133.9, None, 8.3, None, 80.3, None,2020-03-11 00:00:00, None,11
199.4, None, 8.4, None, 77.2, None,2020-03-11 01:00:00, None,11
212.2, None, 8.7, None, 62.1, None,2020-03-11 02:00:00, None,11
169.5, None, 7.3, None, 64.9, None,2020-03-11 03:00:00, None,11
272.1, None, 6.2, None, 75.2, None,2020-03-11 04:00:00, None,11
288.8, None, 5.8, None, 77.1, None,2020-03-11 05:00:00, None,11
184.9, None, 5.4, None, 78.5, None,2020-03-11 06:00:00, None,11
168.5, None, 4.3, None, 80.8, None,2020-03-11 07:00:00, None,11
149.2, None, 5.4, None, 77.6, None,2020-03-11 08:00:00, None,11
233.8, None, 8.3, None, 56.2, None,2020-03-11 09:00:00, None,11
1.9, None, 9.1, None, 55.6, None,2020-03-11 10:00:00, None,11
328.0, None, 9.4, None, 49.8, None,2020-03-11 11:00:00, None,11
338.0, None, 9.4, None, 54.6, None,2020-03-11 12:00:00, None,11
346.2, None, 9.7, None, 56.3, None,2020-03-11 13:00:00, None,11
5.3, None, 9.9, None, 55.8, None,2020-03-11 14:00:00, None,11
38.0, None, 10.3, None, 54.6, None,2020-03-11 15:00:00, None,11
2.0, None, 10.8, None, 49.1, None,2020-03-11 16:00:00, None,11
149.6, None, 9.4, None, 54.1, None,2020-03-11 17:00:00, None,11
1.1, None, 9.1, None, 54.4, None,2020-03-11 18:00:00, None,11
175.9, None, 7.6, None, 55.3, None,2020-03-11 19:00:00, None,11
256.4, None, 7.6, None, 49.8, None,2020-03-11 20:00:00, None,11
179.6, None, 5.7, None, 63.8, None,2020-03-11 21:00:00, None,11
116.4, None, 5.4, None, 64.8, None,2020-03-11 22:00:00, None,11
131.1, None, 4.8, None, 65.4, None,2020-03-11 23:00:00, None,11
124.0, None, 4.4, None, 68.4, None,2020-03-12 00:00:00, None,11
221.5, None, 4.3, None, 66.0, None,2020-03-12 01:00:00, None,11
306.9, None, 4.4, None, 65.7, None,2020-03-12 02:00:00, None,11
165.1, None, 3.4, None, 68.6, None,2020-03-12 03:00:00, None,11
165.7, None, 3.1, None, 68.4, None,2020-03-12 04:00:00, None,11
109.9, None, 3.6, None, 66.0, None,2020-03-12 05:00:00, None,11
123.2, None, 4.1, None, 64.0, None,2020-03-12 06:00:00, None,11
154.1, None, 4.6, None, 60.1, None,2020-03-12 07:00:00, None,11
20.4, None, 5.0, None, 60.3, None,2020-03-12 08:00:00, None,11
34.1, None, 5.9, None, 56.0, None,2020-03-12 09:00:00, None,11
84.3, None, 6.7, None, 57.8, None,2020-03-12 10:00:00, None,11
132.8, None, 7.6, None, 49.6, None,2020-03-12 11:00:00, None,11
25.7, None, 8.0, None, 47.6, None,2020-03-12 12:00:00, None,11
44.8, None, 7.6, None, 54.2, None,2020-03-12 13:00:00, None,11
128.3, None, 7.7, None, 51.7, None,2020-03-12 14:00:00, None,11
40.1, None, 7.7, None, 48.3, None,2020-03-12 15:00:00, None,11
346.7, None, 7.7, None, 44.7, None,2020-03-12 16:00:00, None,11
112.0, None, 7.6, None, 47.0, None,2020-03-12 17:00:00, None,11
124.2, None, 7.0, None, 52.5, None,2020-03-12 18:00:00, None,11
153.4, None, 6.4, None, 59.2, None,2020-03-12 19:00:00, None,11
152.4, None, 6.2, None, 61.3, None,2020-03-12 20:00:00, None,11
157.7, None, 6.1, None, 61.4, None,2020-03-12 21:00:00, None,11
138.1, None, 5.7, None, 63.1, None,2020-03-12 22:00:00, None,11
98.4, None, 5.3, None, 65.8, None,2020-03-12 23:00:00, None,11
182.6, None, 4.7, None, 69.4, None,2020-03-13 00:00:00, None,11
156.7, None, 4.5, None, 69.2, None,2020-03-13 01:00:00, None,11
