SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,6.7, 1.0,0.0,7.4, None,2016-06-10 00:00:00,322.0,98.0,24
None,6.4, None,0.0,7.6, None,2016-06-10 00:15:00,322.0,98.0,24
None,6.1, None,0.0,7.1, None,2016-06-10 00:30:00,320.0,98.0,24
None,5.9, None,0.0,6.9, None,2016-06-10 00:45:00,321.0,99.0,24
None,5.8, 0.0,0.0,7.5, None,2016-06-10 01:00:00,324.0,99.0,24
None,5.7, None,0.0,9.5, None,2016-06-10 01:15:00,324.0,99.0,24
None,5.7, None,0.0,10.1, None,2016-06-10 01:30:00,321.0,99.0,24
None,5.7, None,0.0,8.3, None,2016-06-10 01:45:00,325.0,99.0,24
None,5.6, 0.0,0.0,8.6, None,2016-06-10 02:00:00,321.0,99.0,24
None,5.5, None,0.0,8.5, None,2016-06-10 02:15:00,316.0,98.0,24
None,5.5, None,0.0,7.8, None,2016-06-10 02:30:00,316.0,97.0,24
None,5.3, None,0.0,7.9, None,2016-06-10 02:45:00,321.0,98.0,24
None,5.3, 0.0,0.0,6.2, None,2016-06-10 03:00:00,310.0,97.0,24
None,5.5, None,0.0,8.1, None,2016-06-10 03:15:00,309.0,97.0,24
None,5.4, None,0.0,6.3, None,2016-06-10 03:30:00,311.0,97.0,24
None,5.3, None,0.0,8.3, None,2016-06-10 03:45:00,314.0,98.0,24
None,5.3, -1.0,0.0,7.7, None,2016-06-10 04:00:00,309.0,99.0,24
None,5.4, None,0.0,7.7, None,2016-06-10 04:15:00,311.0,98.0,24
None,5.4, None,0.0,7.6, None,2016-06-10 04:30:00,319.0,98.0,24
None,5.3, None,0.0,9.2, None,2016-06-10 04:45:00,319.0,98.0,24
None,5.5, 1.0,0.0,6.9, None,2016-06-10 05:00:00,317.0,98.0,24
None,5.8, None,0.0,6.9, None,2016-06-10 05:15:00,317.0,98.0,24
None,6.0, None,0.0,6.2, None,2016-06-10 05:30:00,317.0,98.0,24
None,6.4, None,0.0,6.3, None,2016-06-10 05:45:00,313.0,95.0,24
None,6.8, 1.0,0.0,5.0, None,2016-06-10 06:00:00,305.0,93.0,24
None,7.4, None,0.0,7.4, None,2016-06-10 06:15:00,307.0,88.0,24
None,7.8, None,0.0,6.5, None,2016-06-10 06:30:00,309.0,86.0,24
None,8.2, None,0.0,6.7, None,2016-06-10 06:45:00,306.0,85.0,24
None,8.6, 0.0,0.0,4.6, None,2016-06-10 07:00:00,308.0,87.0,24
None,8.3, None,0.0,6.0, None,2016-06-10 07:15:00,308.0,85.0,24
None,8.4, None,0.0,6.4, None,2016-06-10 07:30:00,301.0,81.0,24
None,9.3, None,0.0,4.9, None,2016-06-10 07:45:00,296.0,78.0,24
None,10.5, 0.0,0.0,6.3, None,2016-06-10 08:00:00,260.0,71.0,24
None,11.0, None,0.0,4.9, None,2016-06-10 08:15:00,305.0,72.0,24
None,10.5, None,0.0,6.2, None,2016-06-10 08:30:00,286.0,72.0,24
None,10.2, None,0.0,4.4, None,2016-06-10 08:45:00,272.0,70.0,24
None,10.5, 0.0,0.0,6.0, None,2016-06-10 09:00:00,251.0,61.0,24
None,11.0, None,0.0,7.3, None,2016-06-10 09:15:00,284.0,63.0,24
None,11.3, None,0.0,4.7, None,2016-06-10 09:30:00,297.0,62.0,24
None,11.0, None,0.0,8.0, None,2016-06-10 09:45:00,296.0,65.0,24
None,11.3, 0.0,0.0,4.3, None,2016-06-10 10:00:00,239.0,64.0,24
None,12.7, None,0.0,4.5, None,2016-06-10 10:15:00,251.0,56.0,24
None,12.5, None,0.0,6.3, None,2016-06-10 10:30:00,275.0,58.0,24
None,12.1, None,0.0,4.2, None,2016-06-10 10:45:00,250.0,60.0,24
None,12.4, 1.0,0.0,5.9, None,2016-06-10 11:00:00,276.0,55.0,24
None,12.8, None,0.0,5.4, None,2016-06-10 11:15:00,254.0,56.0,24
None,13.6, None,0.0,8.7, None,2016-06-10 11:30:00,211.0,55.0,24
None,14.6, None,0.0,9.9, None,2016-06-10 11:45:00,207.0,48.0,24
None,13.0, 0.0,0.0,11.9, None,2016-06-10 12:00:00,192.0,63.0,24
None,13.1, None,0.0,13.3, None,2016-06-10 12:15:00,155.0,61.0,24
None,13.5, None,0.0,11.7, None,2016-06-10 12:30:00,160.0,58.0,24
None,13.5, None,0.0,6.8, None,2016-06-10 12:45:00,183.0,57.0,24
None,14.1, 0.0,0.0,8.6, None,2016-06-10 13:00:00,210.0,56.0,24
None,13.9, None,0.0,10.8, None,2016-06-10 13:15:00,181.0,59.0,24
None,14.4, None,0.0,8.5, None,2016-06-10 13:30:00,189.0,54.0,24
None,14.0, None,0.0,10.4, None,2016-06-10 13:45:00,204.0,56.0,24
None,13.9, 0.0,0.0,9.0, None,2016-06-10 14:00:00,230.0,57.0,24
None,13.9, None,0.0,9.8, None,2016-06-10 14:15:00,208.0,55.0,24
None,14.2, None,0.0,8.3, None,2016-06-10 14:30:00,187.0,54.0,24
None,13.2, None,0.0,9.2, None,2016-06-10 14:45:00,177.0,55.0,24
None,14.2, 0.0,0.0,11.3, None,2016-06-10 15:00:00,166.0,55.0,24
None,14.2, None,0.0,8.9, None,2016-06-10 15:15:00,190.0,59.0,24
None,13.2, None,0.0,10.1, None,2016-06-10 15:30:00,166.0,61.0,24
None,14.2, None,0.0,6.2, None,2016-06-10 15:45:00,157.0,54.0,24
None,15.1, 0.0,0.0,6.8, None,2016-06-10 16:00:00,265.0,47.0,24
None,14.8, None,0.0,7.2, None,2016-06-10 16:15:00,230.0,48.0,24
None,14.7, None,0.0,6.6, None,2016-06-10 16:30:00,259.0,49.0,24
None,14.3, None,0.0,6.4, None,2016-06-10 16:45:00,306.0,58.0,24
None,13.8, 0.0,0.0,8.5, None,2016-06-10 17:00:00,341.0,63.0,24
None,12.9, None,0.0,5.0, None,2016-06-10 17:15:00,346.0,63.0,24
None,14.0, None,0.0,4.8, None,2016-06-10 17:30:00,307.0,57.0,24
None,13.9, None,0.0,4.4, None,2016-06-10 17:45:00,225.0,51.0,24
None,14.8, 0.0,0.0,4.2, None,2016-06-10 18:00:00,233.0,51.0,24
None,14.0, None,0.0,5.0, None,2016-06-10 18:15:00,264.0,54.0,24
None,13.4, None,0.0,8.7, None,2016-06-10 18:30:00,303.0,60.0,24
None,12.6, None,0.0,7.2, None,2016-06-10 18:45:00,305.0,66.0,24
None,12.1, -1.0,0.0,7.5, None,2016-06-10 19:00:00,313.0,70.0,24
None,11.2, None,0.0,5.9, None,2016-06-10 19:15:00,307.0,73.0,24
None,10.8, None,0.0,5.5, None,2016-06-10 19:30:00,309.0,75.0,24
None,10.3, None,0.0,5.2, None,2016-06-10 19:45:00,316.0,74.0,24
None,9.7, 0.0,0.0,5.0, None,2016-06-10 20:00:00,323.0,78.0,24
None,9.2, None,0.0,4.3, None,2016-06-10 20:15:00,314.0,82.0,24
None,8.8, None,0.0,3.0, None,2016-06-10 20:30:00,313.0,83.0,24
None,8.3, None,0.0,2.7, None,2016-06-10 20:45:00,321.0,84.0,24
None,8.0, 0.0,0.0,3.3, None,2016-06-10 21:00:00,339.0,86.0,24
None,7.9, None,0.0,2.7, None,2016-06-10 21:15:00,323.0,86.0,24
None,8.0, None,0.0,5.1, None,2016-06-10 21:30:00,326.0,87.0,24
None,7.9, None,0.0,4.9, None,2016-06-10 21:45:00,343.0,88.0,24
None,7.6, -1.0,0.0,2.0, None,2016-06-10 22:00:00,352.0,90.0,24
None,7.2, None,0.0,4.1, None,2016-06-10 22:15:00,332.0,92.0,24
