TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
6.839, 0.6,92.9,1.76,883.65,0.8,4.53,2018-07-02 00:00:00,273.8,5.8,27
6.56, 0.6,93.2,1.76,883.65,1.6,4.78,2018-07-02 01:00:00,280.8,5.5,27
6.509, 0.6,93.6,1.01,883.65,1.2,5.04,2018-07-02 02:00:00,287.8,5.6,27
7.066, 0.6,94.1,1.51,883.85,0.8,4.78,2018-07-02 03:00:00,306.1,6.2,27
7.645, 1.9,94.5,2.77,884.15,2.0,9.07,2018-07-02 04:00:00,339.7,6.8,27
7.368, 9.4,94.0,3.27,884.75,1.0,9.57,2018-07-02 05:00:00,355.2,6.5,27
7.116, 34.4,93.8,3.02,885.35,0.2,8.56,2018-07-02 06:00:00,355.2,6.2,27
7.142, 31.9,93.1,3.02,886.15,0.4,7.55,2018-07-02 07:00:00,352.4,6.1,27
7.695, 136.9,91.6,2.77,886.85,0.0,9.07,2018-07-02 08:00:00,348.2,6.4,27
9.485, 381.9,89.9,2.77,887.15,0.0,8.56,2018-07-02 09:00:00,341.2,7.9,27
9.706, 538.1,85.6,2.77,887.45,0.0,8.81,2018-07-02 10:00:00,345.4,7.4,27
10.001, 315.6,80.4,2.77,887.85,0.0,7.55,2018-07-02 11:00:00,355.2,6.8,27
12.122, 221.9,77.4,3.02,888.25,0.0,7.81,2018-07-02 12:00:00,355.2,8.3,27
11.613, 566.9,71.6,3.53,888.45,0.0,7.81,2018-07-02 13:00:00,351.0,6.7,27
9.558, 293.1,71.6,3.78,888.75,0.4,9.57,2018-07-02 14:00:00,341.2,4.7,27
8.941, 239.4,79.5,2.52,889.15,0.4,9.32,2018-07-02 15:00:00,342.6,5.6,27
11.516, 859.4,82.7,2.27,889.75,0.0,6.3,2018-07-02 16:00:00,346.8,8.7,27
8.717, 246.9,77.4,3.27,889.95,0.0,9.07,2018-07-02 17:00:00,351.0,5.0,27
10.516, 186.9,81.9,2.27,890.25,0.0,6.3,2018-07-02 18:00:00,331.3,7.6,27
9.509, 371.9,82.4,1.76,890.55,0.0,5.54,2018-07-02 19:00:00,320.1,6.7,27
8.817, 10.6,83.5,1.01,890.95,0.0,3.53,2018-07-02 20:00:00,322.9,6.2,27
8.195, 0.6,87.4,0.76,891.35,0.0,3.02,2018-07-02 21:00:00,308.9,6.2,27
7.945, 0.6,87.8,0.76,891.55,0.0,3.53,2018-07-02 22:00:00,315.9,6.1,27
7.645, 0.6,87.3,0.5,891.55,0.0,3.02,2018-07-02 23:00:00,322.9,5.7,27
7.091, 0.6,90.5,0.5,891.85,0.8,3.53,2018-07-03 00:00:00,324.3,5.6,27
7.066, 0.6,92.8,1.26,891.75,0.0,4.78,2018-07-03 01:00:00,322.9,6.0,27
7.116, 0.6,93.4,1.26,891.65,0.0,4.53,2018-07-03 02:00:00,324.3,6.1,27
7.167, 0.6,94.4,1.76,891.55,0.2,5.04,2018-07-03 03:00:00,327.1,6.3,27
7.167, 1.9,94.7,1.26,891.55,0.6,5.04,2018-07-03 04:00:00,328.5,6.4,27
7.318, 14.4,94.8,1.26,891.65,1.2,5.54,2018-07-03 05:00:00,331.3,6.5,27
7.569, 49.4,94.5,1.76,891.65,1.2,5.29,2018-07-03 06:00:00,335.5,6.7,27
7.594, 40.6,94.5,1.01,891.75,0.8,5.04,2018-07-03 07:00:00,344.0,6.8,27
7.92, 81.9,94.8,0.5,891.85,0.8,3.78,2018-07-03 08:00:00,349.6,7.1,27
8.245, 129.4,94.7,1.01,891.95,0.8,4.28,2018-07-03 09:00:00,352.4,7.5,27
8.742, 328.1,94.9,1.26,892.15,0.8,5.04,2018-07-03 10:00:00,5.6,8.0,27
9.312, 129.4,94.3,1.26,892.45,0.0,5.29,2018-07-03 11:00:00,1.4,8.5,27
10.638, 336.9,92.5,1.01,892.55,0.0,4.28,2018-07-03 12:00:00,349.6,9.5,27
10.1, 263.1,90.5,2.01,892.55,0.0,6.3,2018-07-03 13:00:00,0.0,8.6,27
10.32, 255.6,92.5,1.26,892.75,1.2,4.28,2018-07-03 14:00:00,23.9,9.2,27
9.977, 101.9,91.7,0.76,893.05,0.4,4.28,2018-07-03 15:00:00,33.7,8.7,27
9.854, 114.4,92.8,0.0,893.35,0.4,1.76,2018-07-03 16:00:00,23.9,8.8,27
10.051, 118.1,93.2,0.25,893.45,0.0,2.77,2018-07-03 17:00:00,336.9,9.0,27
10.369, 175.6,91.1,0.0,893.35,0.0,2.77,2018-07-03 18:00:00,4.2,9.0,27
10.001, 88.1,91.9,0.0,893.65,0.0,1.51,2018-07-03 19:00:00,335.5,8.8,27
8.866, 5.6,92.0,0.5,893.95,0.0,2.77,2018-07-03 20:00:00,321.5,7.6,27
8.717, 0.6,92.6,0.25,894.15,0.0,2.27,2018-07-03 21:00:00,325.7,7.6,27
8.792, 0.6,93.8,0.0,894.35,0.0,2.27,2018-07-03 22:00:00,336.9,7.9,27
8.841, 0.6,93.4,0.0,894.35,0.0,1.51,2018-07-03 23:00:00,341.2,7.8,27
8.717, 0.6,93.1,0.0,894.55,0.0,1.76,2018-07-04 00:00:00,339.7,7.7,27
8.568, 0.6,94.0,0.0,894.55,0.0,1.26,2018-07-04 01:00:00,328.5,7.7,27
7.92, 0.6,94.6,0.0,894.55,0.0,1.51,2018-07-04 02:00:00,314.5,7.1,27
7.87, 9.4,94.0,0.0,894.85,0.0,0.5,2018-07-04 03:00:00,306.1,7.0,27
8.618, 34.4,93.3,0.0,895.15,0.0,0.5,2018-07-04 04:00:00,322.9,7.6,27
9.213, 49.4,91.9,0.0,895.35,0.0,0.0,2018-07-04 05:00:00,306.1,8.0,27
12.05, 158.1,90.6,0.0,895.55,0.0,0.25,2018-07-04 06:00:00,342.6,10.6,27
13.016, 319.4,82.5,0.25,895.65,0.0,2.27,2018-07-04 07:00:00,63.2,10.1,27
14.409, 386.9,78.4,0.5,895.85,0.0,2.77,2018-07-04 08:00:00,74.4,10.7,27
15.819, 204.4,73.7,1.01,895.75,0.0,4.03,2018-07-04 09:00:00,106.7,11.1,27
15.509, 780.6,70.3,1.51,895.55,0.0,4.03,2018-07-04 10:00:00,87.0,10.1,27
17.201, 785.6,63.7,2.01,895.45,0.0,5.29,2018-07-04 11:00:00,71.6,10.3,27
16.392, 1080.6,60.8,1.76,895.15,0.0,5.29,2018-07-04 12:00:00,105.3,8.8,27
17.177, 594.4,57.1,2.01,894.95,0.6,5.29,2018-07-04 13:00:00,122.1,8.6,27
16.963, 524.4,58.5,1.51,894.75,0.2,4.78,2018-07-04 14:00:00,141.8,8.8,27
18.366, 925.6,54.6,1.76,894.45,0.0,4.78,2018-07-04 15:00:00,127.8,9.1,27
17.13, 334.4,56.5,2.01,894.05,0.0,4.53,2018-07-04 16:00:00,126.4,8.4,27
16.654, 179.4,57.0,2.27,893.85,0.0,5.54,2018-07-04 17:00:00,137.6,8.1,27
17.653, 278.1,57.4,1.76,893.75,0.0,4.28,2018-07-04 18:00:00,136.2,9.2,27
16.272, 158.1,60.8,1.51,893.45,0.0,4.03,2018-07-04 19:00:00,117.9,8.7,27
13.906, 26.9,67.5,1.26,893.35,0.0,3.78,2018-07-04 20:00:00,129.2,8.0,27
12.05, 0.6,77.1,0.76,893.45,0.0,2.27,2018-07-04 21:00:00,132.0,8.2,27
11.102, 0.6,80.5,0.25,893.55,0.0,2.77,2018-07-04 22:00:00,141.8,7.9,27
10.638, 0.6,82.8,0.25,893.25,0.0,1.51,2018-07-04 23:00:00,162.9,7.8,27
10.32, 0.6,84.8,0.25,893.05,0.0,1.01,2018-07-05 00:00:00,161.5,7.9,27
10.149, 0.6,84.1,0.25,892.65,0.0,1.01,2018-07-05 01:00:00,175.5,7.6,27
8.519, 0.6,88.2,0.25,892.35,0.0,1.51,2018-07-05 02:00:00,205.0,6.7,27
7.569, 8.1,88.5,0.5,892.05,0.0,1.51,2018-07-05 03:00:00,226.0,5.8,27
9.163, 46.9,89.7,0.0,891.75,0.0,0.25,2018-07-05 04:00:00,228.8,7.6,27
11.346, 104.4,86.1,0.0,891.55,0.0,1.01,2018-07-05 05:00:00,231.6,9.1,27
13.329, 128.1,83.2,0.0,891.35,0.0,1.01,2018-07-05 06:00:00,251.3,10.6,27
16.01, 283.1,76.4,0.0,891.15,0.0,2.01,2018-07-05 07:00:00,214.8,11.9,27
17.938, 511.9,67.6,0.25,890.75,0.0,1.76,2018-07-05 08:00:00,228.8,11.9,27
19.888, 561.9,54.2,0.76,890.65,0.0,4.03,2018-07-05 09:00:00,226.0,10.4,27
20.889, 828.1,45.0,1.01,890.35,0.0,4.53,2018-07-05 10:00:00,224.6,8.5,27
21.318, 995.6,45.1,2.27,890.05,0.0,6.8,2018-07-05 11:00:00,261.1,9.0,27
21.008, 306.9,43.6,1.76,889.85,0.0,5.29,2018-07-05 12:00:00,244.3,8.2,27
22.896, 249.4,42.9,2.27,889.45,0.0,7.3,2018-07-05 13:00:00,226.0,9.6,27
21.032, 161.9,43.9,1.51,889.15,0.0,5.79,2018-07-05 14:00:00,210.6,8.3,27
23.617, 745.6,39.8,2.27,888.75,0.0,7.81,2018-07-05 15:00:00,220.4,9.2,27
23.208, 260.6,32.9,2.52,888.15,0.0,6.55,2018-07-05 16:00:00,223.2,6.0,27
21.676, 141.9,37.0,2.27,887.85,0.0,4.78,2018-07-05 17:00:00,223.2,6.4,27
20.317, 71.9,42.1,1.76,887.75,0.0,5.54,2018-07-05 18:00:00,217.6,7.0,27
18.057, 43.1,47.0,1.51,887.95,0.0,5.79,2018-07-05 19:00:00,240.1,6.6,27
16.392, 9.4,54.9,1.01,888.35,0.0,2.52,2018-07-05 20:00:00,261.1,7.3,27
14.577, 0.6,59.4,1.26,888.55,0.0,5.04,2018-07-05 21:00:00,279.4,6.8,27
13.522, 0.6,68.3,0.25,888.25,0.0,2.01,2018-07-05 22:00:00,300.4,7.8,27
12.413, 0.6,69.2,0.0,887.95,0.0,1.26,2018-07-05 23:00:00,245.7,6.9,27
11.929, 0.6,72.3,1.01,887.75,0.0,2.01,2018-07-06 00:00:00,219.0,7.1,27
13.594, 0.6,71.5,1.26,887.65,0.0,3.78,2018-07-06 01:00:00,265.3,8.6,27
13.497, 0.6,67.1,1.26,887.05,0.0,4.53,2018-07-06 02:00:00,282.2,7.5,27
12.34, 1.9,70.4,1.01,886.55,0.0,3.27,2018-07-06 03:00:00,255.5,7.1,27
11.394, 14.4,74.8,1.01,886.55,0.0,3.02,2018-07-06 04:00:00,241.5,7.1,27
11.175, 20.6,78.4,1.01,886.45,0.0,2.27,2018-07-06 05:00:00,231.6,7.6,27
14.385, 138.1,73.9,0.76,886.45,0.0,3.78,2018-07-06 06:00:00,209.2,9.8,27
14.601, 170.6,71.4,1.26,886.25,0.0,4.28,2018-07-06 07:00:00,228.8,9.5,27
