CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-19.2,81.8,2022-01-08 00:00:00,-22.0,2
-21.14,81.1,2022-01-08 01:00:00,-23.0,2
-23.05,79.54,2022-01-08 02:00:00,-25.0,2
-23.14,79.31,2022-01-08 03:00:00,-25.0,2
-24.43,78.8,2022-01-08 04:00:00,-27.0,2
-25.03,78.56,2022-01-08 05:00:00,-27.0,2
-22.6,81.3,2022-01-08 06:00:00,-25.0,2
-20.28,81.8,2022-01-08 07:00:00,-22.0,2
-17.22,83.7,2022-01-08 08:00:00,-19.0,2
-16.87,84.3,2022-01-08 09:00:00,-19.0,2
-16.05,84.4,2022-01-08 10:00:00,-18.0,2
-15.11,84.3,2022-01-08 11:00:00,-17.0,2
-13.45,82.7,2022-01-08 12:00:00,-15.0,2
-13.38,83.6,2022-01-08 13:00:00,-15.0,2
-12.07,85.2,2022-01-08 14:00:00,-14.0,2
-13.21,85.9,2022-01-08 15:00:00,-15.0,2
-13.4,86.5,2022-01-08 16:00:00,-15.0,2
-12.69,86.4,2022-01-08 17:00:00,-14.0,2
-13.04,88.0,2022-01-08 18:00:00,-14.0,2
-12.86,88.2,2022-01-08 19:00:00,-14.0,2
-13.12,88.0,2022-01-08 20:00:00,-14.0,2
-12.69,87.6,2022-01-08 21:00:00,-14.0,2
-12.98,87.4,2022-01-08 22:00:00,-15.0,2
-11.46,89.0,2022-01-08 23:00:00,-13.0,2
-11.15,88.9,2022-01-09 00:00:00,-12.0,2
-9.71,90.5,2022-01-09 01:00:00,-11.0,2
-9.49,90.5,2022-01-09 02:00:00,-10.0,2
-9.37,90.5,2022-01-09 03:00:00,-11.0,2
-9.92,90.0,2022-01-09 04:00:00,-11.0,2
-9.18,90.3,2022-01-09 05:00:00,-10.0,2
-7.191,92.3,2022-01-09 06:00:00,-8.0,2
-6.815,93.6,2022-01-09 07:00:00,-8.0,2
-7.729,92.0,2022-01-09 08:00:00,-8.0,2
-7.22,92.3,2022-01-09 09:00:00,-8.0,2
-8.02,91.5,2022-01-09 10:00:00,-9.0,2
-8.22,91.4,2022-01-09 11:00:00,-9.0,2
-7.527,91.9,2022-01-09 12:00:00,-8.0,2
-7.213,92.0,2022-01-09 13:00:00,-8.0,2
-6.258,93.0,2022-01-09 14:00:00,-7.0,2
-6.625,92.9,2022-01-09 15:00:00,-8.0,2
-5.99,93.6,2022-01-09 16:00:00,-7.0,2
-5.893,93.6,2022-01-09 17:00:00,-6.0,2
-5.287,94.2,2022-01-09 18:00:00,-6.0,2
-4.754,94.5,2022-01-09 19:00:00,-5.0,2
-4.946,94.3,2022-01-09 20:00:00,-6.0,2
-4.927,94.6,2022-01-09 21:00:00,-6.0,2
-4.944,94.5,2022-01-09 22:00:00,-5.0,2
-4.188,94.7,2022-01-09 23:00:00,-5.0,2
-3.818,89.7,2022-01-10 00:00:00,-5.0,2
-4.286,90.8,2022-01-10 01:00:00,-5.0,2
-4.941,93.0,2022-01-10 02:00:00,-6.0,2
-4.847,92.3,2022-01-10 03:00:00,-6.0,2
-5.443,94.3,2022-01-10 04:00:00,-6.0,2
-5.217,92.3,2022-01-10 05:00:00,-6.0,2
-5.578,93.3,2022-01-10 06:00:00,-6.0,2
-5.58,93.4,2022-01-10 07:00:00,-6.0,2
-5.632,91.9,2022-01-10 08:00:00,-7.0,2
-5.167,90.0,2022-01-10 09:00:00,-7.0,2
-4.623,89.2,2022-01-10 10:00:00,-6.0,2
-3.263,84.5,2022-01-10 11:00:00,-5.0,2
-2.348,81.2,2022-01-10 12:00:00,-5.0,2
-1.85,82.2,2022-01-10 13:00:00,-4.0,2
-1.57,82.4,2022-01-10 14:00:00,-4.0,2
-1.794,83.0,2022-01-10 15:00:00,-4.0,2
-2.218,86.5,2022-01-10 16:00:00,-4.0,2
-2.938,87.4,2022-01-10 17:00:00,-4.0,2
-3.117,89.2,2022-01-10 18:00:00,-5.0,2
-3.835,92.6,2022-01-10 19:00:00,-4.0,2
-4.598,92.2,2022-01-10 20:00:00,-5.0,2
-4.288,92.1,2022-01-10 21:00:00,-6.0,2
-4.23,92.8,2022-01-10 22:00:00,-5.0,2
-4.453,94.2,2022-01-10 23:00:00,-5.0,2
-4.196,93.5,2022-01-11 00:00:00,-5.0,2
-4.348,95.5,2022-01-11 01:00:00,-5.0,2
-2.677,96.3,2022-01-11 02:00:00,-3.0,2
0.075,89.1,2022-01-11 03:00:00,-1.0,2
-0.035,89.8,2022-01-11 04:00:00,-2.0,2
0.637,88.5,2022-01-11 05:00:00,-1.0,2
0.276,89.6,2022-01-11 06:00:00,-1.0,2
-1.267,92.1,2022-01-11 07:00:00,-2.0,2
-1.012,91.4,2022-01-11 08:00:00,-2.0,2
0.574,86.8,2022-01-11 09:00:00,-2.0,2
4.352,66.69,2022-01-11 10:00:00,-1.0,2
