pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,week_of_year
None, -17.34, 79.67, 1.6, 80.0, -20.0, -17.3, -17.5, -20.0, 0.3, 0.0,2022-01-08 00:00:00, None,2
None, -12.43, 81.0, 1.6, 81.0, -14.0, -12.4, -17.5, -14.0, 0.0, 0.0,2022-01-08 01:00:00, None,2
None, -3.92, 47.2, 1.6, 47.0, -12.0, -3.9, -17.5, -12.0, 0.0, 0.0,2022-01-08 02:00:00, None,2
None, -4.958, 57.44, 1.6, 57.0, -11.0, -5.0, -17.5, -11.0, 0.0, 0.0,2022-01-08 03:00:00, None,2
None, -5.139, 52.29, 1.6, 52.0, -12.0, -5.1, -17.5, -12.0, 0.0, 0.0,2022-01-08 04:00:00, None,2
None, -5.499, 49.64, 1.6, 50.0, -13.0, -5.5, -17.5, -13.0, 0.0, 0.0,2022-01-08 05:00:00, None,2
None, -14.36, 68.77, 1.6, 69.0, -18.0, -14.4, -17.5, -18.0, 0.0, 0.0,2022-01-08 06:00:00, None,2
None, -18.97, 72.22, -14.1, 72.0, -22.0, -19.0, -19.0, -22.0, 0.0, 0.0,2022-01-08 07:00:00, None,2
None, -7.377, 54.55, -7.1, 55.0, -15.0, -7.4, -19.2, -15.0, 0.0, 0.0,2022-01-08 08:00:00, None,2
None, -6.547, 54.7, -6.2, 55.0, -13.0, -6.5, -19.2, -13.0, 0.0, 0.0,2022-01-08 09:00:00, None,2
None, -6.262, 53.14, -6.1, 53.0, -13.0, -6.3, -19.2, -13.0, 0.0, 0.0,2022-01-08 10:00:00, None,2
None, -6.692, 56.52, -6.1, 57.0, -13.0, -6.7, -19.2, -13.0, 0.0, 0.0,2022-01-08 11:00:00, None,2
None, -6.203, 50.46, -6.1, 50.0, -14.0, -6.2, -19.2, -14.0, 0.0, 0.0,2022-01-08 12:00:00, None,2
None, -5.383, 43.28, -5.2, 43.0, -15.0, -5.4, -19.2, -15.0, 0.0, 0.0,2022-01-08 13:00:00, None,2
None, -5.378, 48.39, -5.1, 48.0, -13.0, -5.4, -19.2, -13.0, 0.0, 0.0,2022-01-08 14:00:00, None,2
