pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -35.23, 69.13, -30.3, 69.0, -39.0, -35.2, -35.2, 1012.2, 0.0, -39.0, 909.0, 0.0,2022-01-08 00:00:00, 44.0, 44.26, 909.0,2
None, -36.4, 67.9, -30.3, 68.0, -40.0, -36.4, -36.4, 1013.3, 0.0, -40.0, 910.0, 0.0,2022-01-08 01:00:00, 44.0, 44.03, 910.0,2
None, -37.39, 67.66, -30.3, 68.0, -41.0, -37.4, -37.5, 1013.3, 0.0, -41.0, 910.0, 0.0,2022-01-08 02:00:00, 44.0, 44.01, 910.0,2
1.9, -38.01, 66.58, -30.3, 67.0, -42.0, -38.0, -38.0, 1014.5, 0.0, -42.0, 911.0, 0.0,2022-01-08 03:00:00, 44.0, 43.91, 911.0,2
1.0, -38.53, 65.74, -30.3, 66.0, -42.0, -38.5, -38.5, 1014.6, 0.0, -42.0, 911.0, 0.0,2022-01-08 04:00:00, 44.0, 43.96, 911.0,2
1.0, -39.08, 65.15, -30.3, 65.0, -43.0, -39.1, -39.1, 1014.7, 0.0, -43.0, 911.0, 0.0,2022-01-08 05:00:00, 44.0, 43.86, 911.0,2
1.0, -39.47, 64.52, -30.3, 65.0, -43.0, -39.5, -39.5, 1014.8, 0.0, -43.0, 911.0, 0.0,2022-01-08 06:00:00, 44.0, 43.82, 911.0,2
None, -39.72, 64.32, -39.4, 64.0, -44.0, -39.7, -39.7, 1016.1, -1.0, -44.0, 912.0, 1.0,2022-01-08 07:00:00, 45.0, 44.65, 912.0,2
None, -39.56, 65.5, -39.4, 66.0, -43.0, -39.6, -39.9, 1016.1, 0.0, -43.0, 912.0, 1.0,2022-01-08 08:00:00, 45.0, 45.0, 912.0,2
None, -38.83, 64.88, -38.3, 65.0, -43.0, -38.8, -39.9, 1016.1, 0.0, -43.0, 912.0, 0.0,2022-01-08 09:00:00, 45.0, 44.53, 912.0,2
None, -38.94, 64.79, -38.3, 65.0, -43.0, -38.9, -39.9, 1017.3, 0.1, -43.0, 913.0, 0.0,2022-01-08 10:00:00, 45.0, 44.6, 913.0,2
None, -38.49, 64.52, -38.3, 65.0, -42.0, -38.5, -39.9, 1017.4, 0.8, -42.0, 913.0, 0.0,2022-01-08 11:00:00, 45.0, 44.6, 913.0,2
None, -37.4, 66.49, -37.4, 66.0, -41.0, -37.4, -39.9, 1017.4, 0.1, -41.0, 913.0, 0.0,2022-01-08 12:00:00, 45.0, 44.63, 913.0,2
None, -35.98, 67.13, -36.0, 67.0, -40.0, -36.0, -39.9, 1017.3, 0.0, -40.0, 913.0, 0.0,2022-01-08 13:00:00, 45.0, 44.76, 913.0,2
