time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-08-19,0.0,23.1,8.4,34
2016-08-20,0.0,22.7,11.1,34
2016-08-21,3.9,13.6,2.0,34
2016-08-22,1.0,10.2,1.9,34
2016-08-23,0.0,16.4,4.8,34
2016-08-24,0.0,18.8,8.6,34
2016-08-25,0.0,18.9,9.4,34
