ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.4,1.4,13.0,0.0,2016-08-26,0.0,27.0,35
5.2,5.2,15.0,0.0,2016-08-27,0.0,23.0,35
1.4,1.4,12.0,0.0,2016-08-28,0.0,20.0,35
0.0,0.0,13.0,0.0,2016-08-29,0.0,26.5,35
0.0,0.0,13.5,0.0,2016-08-30,0.0,29.0,35
0.0,0.0,15.5,0.0,2016-08-31,0.0,25.0,35
8.0,8.0,13.0,0.0,2016-09-01,0.0,19.5,35
