TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
2.45,0.6,89.5,1.86,892.75, 0.0,6.49,2016-10-14 00:00:00,134.8,0.9,42
2.423,0.6,91.5,1.11,891.25, 0.0,3.9,2016-10-14 01:00:00,129.2,1.2,42
1.805,0.6,92.1,0.37,889.65, 0.0,3.15,2016-10-14 02:00:00,147.4,0.7,42
2.717,0.6,91.6,1.11,888.65, 0.0,5.01,2016-10-14 03:00:00,123.5,1.5,42
1.994,0.6,94.7,0.56,887.65, 1.2,2.97,2016-10-14 04:00:00,115.1,1.2,42
1.643,0.6,95.6,0.74,887.05, 1.2,2.97,2016-10-14 05:00:00,147.4,1.0,42
1.615,0.6,95.9,0.93,887.05, 1.0,3.71,2016-10-14 06:00:00,134.8,1.0,42
1.344,3.1,96.3,1.11,887.25, 0.2,4.64,2016-10-14 07:00:00,137.6,0.8,42
2.128,71.9,96.0,2.04,887.95, 0.2,5.2,2016-10-14 08:00:00,129.2,1.6,42
3.142,114.4,95.4,1.67,888.35, 0.0,5.94,2016-10-14 09:00:00,132.0,2.5,42
3.643,174.4,94.5,1.86,888.45, 0.0,5.94,2016-10-14 10:00:00,124.9,2.8,42
4.766,259.4,93.1,2.04,888.95, 0.0,6.49,2016-10-14 11:00:00,130.6,3.7,42
5.796,261.9,91.7,1.86,889.35, 0.0,5.01,2016-10-14 12:00:00,127.8,4.6,42
5.847,179.4,90.4,1.48,889.45, 0.0,4.27,2016-10-14 13:00:00,127.8,4.4,42
6.153,141.9,90.6,1.48,889.25, 0.0,5.01,2016-10-14 14:00:00,127.8,4.7,42
5.796,30.6,90.4,1.67,889.55, 0.0,5.01,2016-10-14 15:00:00,129.2,4.4,42
5.642,50.6,90.5,1.86,889.75, 0.0,4.82,2016-10-14 16:00:00,132.0,4.2,42
5.745,0.6,87.9,1.67,889.45, 0.0,5.01,2016-10-14 17:00:00,126.4,3.9,42
4.662,0.6,90.3,1.86,889.55, 0.2,6.12,2016-10-14 18:00:00,130.6,3.2,42
4.298,0.6,94.7,1.3,889.55, 0.6,4.27,2016-10-14 19:00:00,133.4,3.5,42
4.141,0.6,96.1,1.11,889.75, 1.0,3.53,2016-10-14 20:00:00,130.6,3.6,42
3.958,0.6,96.6,0.74,890.05, 0.4,2.78,2016-10-14 21:00:00,141.8,3.5,42
3.88,0.6,96.6,1.11,890.45, 0.2,3.71,2016-10-14 22:00:00,139.0,3.4,42
3.801,0.6,95.9,1.11,891.05, 0.2,4.08,2016-10-14 23:00:00,134.8,3.2,42
3.67,0.6,95.6,0.37,891.85, 0.0,3.53,2016-10-15 00:00:00,140.4,3.0,42
1.371,0.6,96.2,0.93,892.85, 0.4,3.15,2016-10-15 01:00:00,306.1,0.8,42
0.522,0.6,96.6,1.11,893.85, 0.0,2.97,2016-10-15 02:00:00,308.9,0.0,42
0.218,0.6,96.7,1.11,894.45, 0.4,2.97,2016-10-15 03:00:00,313.1,-0.2,42
0.163,0.6,96.8,0.74,894.85, 0.2,2.6,2016-10-15 04:00:00,315.9,-0.3,42
0.218,0.6,96.9,0.0,895.55, 0.2,0.93,2016-10-15 05:00:00,311.7,-0.2,42
0.495,0.6,96.9,0.0,896.25, 0.0,0.56,2016-10-15 06:00:00,311.7,0.1,42
0.329,14.4,96.9,0.0,896.65, 0.0,0.93,2016-10-15 07:00:00,311.7,-0.1,42
1.153,51.9,97.1,0.0,896.95, 0.0,0.74,2016-10-15 08:00:00,311.7,0.7,42
2.797,329.4,97.1,0.0,897.05, 0.0,0.74,2016-10-15 09:00:00,311.7,2.4,42
4.246,210.6,96.4,0.19,896.85, 0.0,1.48,2016-10-15 10:00:00,318.7,3.7,42
6.433,444.4,95.2,0.37,896.85, 0.0,2.04,2016-10-15 11:00:00,136.2,5.7,42
6.408,244.4,93.7,1.3,896.35, 0.0,6.12,2016-10-15 12:00:00,122.1,5.5,42
7.192,253.1,90.1,1.48,895.75, 0.0,5.38,2016-10-15 13:00:00,130.6,5.7,42
7.217,144.4,88.3,1.11,895.05, 0.0,4.45,2016-10-15 14:00:00,134.8,5.4,42
7.343,160.6,84.5,1.11,894.65, 0.0,4.27,2016-10-15 15:00:00,136.2,4.9,42
6.535,58.1,83.2,0.74,893.95, 0.0,2.6,2016-10-15 16:00:00,141.8,3.9,42
6.331,0.6,82.0,1.48,892.95, 0.0,4.64,2016-10-15 17:00:00,136.2,3.5,42
6.331,0.6,84.0,1.48,891.55, 0.0,5.94,2016-10-15 18:00:00,133.4,3.8,42
5.668,0.6,85.2,1.67,890.35, 0.0,5.01,2016-10-15 19:00:00,132.0,3.4,42
4.688,0.6,90.8,1.67,889.65, 0.0,4.45,2016-10-15 20:00:00,133.4,3.3,42
4.246,0.6,93.3,1.48,889.15, 0.4,4.45,2016-10-15 21:00:00,130.6,3.3,42
4.194,0.6,93.7,1.3,888.45, 0.0,4.64,2016-10-15 22:00:00,129.2,3.3,42
4.194,0.6,94.5,1.3,887.45, 0.0,3.71,2016-10-15 23:00:00,129.2,3.4,42
3.985,0.6,95.6,0.93,886.95, 0.2,5.2,2016-10-16 00:00:00,123.5,3.3,42
3.88,0.6,96.2,1.11,886.45, 0.2,5.2,2016-10-16 01:00:00,133.4,3.3,42
3.827,0.6,96.6,1.11,885.95, 0.2,4.08,2016-10-16 02:00:00,134.8,3.3,42
3.985,0.6,96.8,0.93,885.75, 0.0,4.45,2016-10-16 03:00:00,132.0,3.5,42
4.168,0.6,96.7,0.93,886.15, 0.4,4.45,2016-10-16 04:00:00,134.8,3.7,42
4.61,0.6,96.4,0.93,886.95, 0.8,4.08,2016-10-16 05:00:00,133.4,4.1,42
4.688,0.6,95.8,1.3,887.65, 1.4,3.71,2016-10-16 06:00:00,136.2,4.1,42
4.636,24.4,96.0,1.3,888.25, 0.2,4.45,2016-10-16 07:00:00,136.2,4.1,42
5.076,101.9,95.7,1.3,888.95, 0.0,4.27,2016-10-16 08:00:00,132.0,4.4,42
5.847,206.9,95.9,0.37,889.65, 0.0,3.53,2016-10-16 09:00:00,143.2,5.2,42
6.94,326.9,95.4,0.74,890.35, 0.0,2.41,2016-10-16 10:00:00,133.4,6.3,42
7.619,313.1,92.7,0.74,891.05, 0.0,3.71,2016-10-16 11:00:00,133.4,6.5,42
7.97,256.9,90.4,0.93,891.65, 0.0,3.71,2016-10-16 12:00:00,123.5,6.5,42
8.469,255.6,87.3,1.11,891.65, 0.0,4.45,2016-10-16 13:00:00,130.6,6.5,42
9.213,210.6,79.8,1.11,891.65, 0.0,3.71,2016-10-16 14:00:00,126.4,5.9,42
8.817,106.9,75.1,1.67,891.95, 0.0,4.27,2016-10-16 15:00:00,127.8,4.7,42
8.444,60.6,75.6,1.67,891.85, 0.0,5.38,2016-10-16 16:00:00,127.8,4.4,42
7.368,1.9,76.2,1.3,891.85, 0.0,3.34,2016-10-16 17:00:00,134.8,3.5,42
6.712,0.6,79.5,1.3,892.25, 0.0,4.27,2016-10-16 18:00:00,136.2,3.4,42
6.408,0.6,81.3,1.48,892.65, 0.0,5.2,2016-10-16 19:00:00,134.8,3.4,42
6.204,0.6,81.3,1.86,892.65, 0.0,5.75,2016-10-16 20:00:00,127.8,3.2,42
6.179,0.6,82.4,1.48,892.75, 0.0,5.01,2016-10-16 21:00:00,126.4,3.4,42
5.179,0.6,84.6,0.56,892.95, 0.0,3.53,2016-10-16 22:00:00,132.0,2.8,42
4.869,0.6,86.9,0.37,893.15, 0.0,3.15,2016-10-16 23:00:00,130.6,2.9,42
4.766,0.6,88.7,0.56,893.55, 0.0,5.2,2016-10-17 00:00:00,89.9,3.1,42
4.636,0.6,89.4,0.56,893.85, 0.0,2.97,2016-10-17 01:00:00,122.1,3.0,42
4.037,0.6,89.4,0.37,894.15, 0.0,2.6,2016-10-17 02:00:00,139.0,2.5,42
4.636,0.6,91.5,0.56,894.45, 0.2,3.34,2016-10-17 03:00:00,134.8,3.4,42
4.246,0.6,94.0,0.56,894.95, 1.2,2.6,2016-10-17 04:00:00,129.2,3.4,42
3.906,0.6,94.7,0.19,895.35, 0.2,1.3,2016-10-17 05:00:00,134.8,3.1,42
3.643,0.6,94.9,0.37,895.65, 0.0,2.04,2016-10-17 06:00:00,132.0,2.9,42
2.823,10.6,95.8,0.19,896.25, 0.0,1.3,2016-10-17 07:00:00,124.9,2.2,42
3.433,31.9,96.1,0.19,897.05, 0.0,1.11,2016-10-17 08:00:00,124.9,2.9,42
4.089,201.9,95.3,0.37,897.65, 0.0,1.86,2016-10-17 09:00:00,146.0,3.4,42
6.535,220.6,94.0,0.0,898.25, 0.0,1.67,2016-10-17 10:00:00,157.2,5.6,42
8.469,321.9,89.1,0.37,898.55, 0.0,2.41,2016-10-17 11:00:00,146.0,6.8,42
8.866,255.6,82.0,0.93,898.85, 0.0,3.15,2016-10-17 12:00:00,139.0,6.0,42
9.213,298.1,76.5,1.11,899.15, 0.0,4.08,2016-10-17 13:00:00,130.6,5.3,42
9.361,121.9,75.5,0.19,899.65, 0.0,2.23,2016-10-17 14:00:00,77.2,5.3,42
7.368,95.6,87.6,0.37,900.35, 0.2,2.41,2016-10-17 15:00:00,85.6,5.5,42
5.872,33.1,89.5,0.93,900.95, 0.0,2.78,2016-10-17 16:00:00,301.8,4.3,42
4.74,0.6,91.0,1.11,901.75, 0.0,4.08,2016-10-17 17:00:00,304.7,3.4,42
3.985,0.6,92.7,1.3,902.45, 0.0,3.34,2016-10-17 18:00:00,306.1,2.9,42
3.696,0.6,93.9,0.74,903.05, 0.0,2.78,2016-10-17 19:00:00,307.5,2.8,42
3.459,0.6,93.5,1.11,903.65, 0.0,3.34,2016-10-17 20:00:00,308.9,2.5,42
3.327,0.6,93.0,0.93,904.15, 0.0,3.15,2016-10-17 21:00:00,301.8,2.3,42
3.195,0.6,93.4,0.56,904.55, 0.0,2.41,2016-10-17 22:00:00,311.7,2.2,42
3.195,0.6,93.7,0.19,904.95, 0.0,1.3,2016-10-17 23:00:00,321.5,2.3,42
2.93,0.6,94.3,0.19,905.45, 0.0,1.48,2016-10-18 00:00:00,321.5,2.1,42
2.877,0.6,94.7,0.19,905.85, 0.0,1.11,2016-10-18 01:00:00,315.9,2.1,42
2.85,0.6,95.3,0.19,906.05, 0.0,0.93,2016-10-18 02:00:00,315.9,2.2,42
2.877,0.6,95.7,0.19,906.25, 0.0,0.93,2016-10-18 03:00:00,315.9,2.3,42
2.717,0.6,95.7,0.19,906.65, 0.0,1.11,2016-10-18 04:00:00,314.5,2.1,42
2.316,0.6,95.8,0.0,906.95, 0.0,1.11,2016-10-18 05:00:00,314.5,1.7,42
2.128,0.6,96.0,0.0,907.15, 0.0,0.74,2016-10-18 06:00:00,314.5,1.6,42
2.664,5.6,96.1,0.37,907.85, 0.0,1.48,2016-10-18 07:00:00,311.7,2.1,42
2.93,29.4,95.9,0.19,908.45, 0.0,1.11,2016-10-18 08:00:00,311.7,2.3,42
3.459,121.9,95.5,0.74,909.05, 0.0,2.23,2016-10-18 09:00:00,310.3,2.8,42
4.714,314.4,93.6,0.37,909.35, 0.0,2.04,2016-10-18 10:00:00,306.1,3.8,42
5.872,338.1,90.5,0.19,909.75, 0.0,1.48,2016-10-18 11:00:00,251.3,4.4,42
6.433,224.4,88.4,0.19,909.95, 0.0,1.48,2016-10-18 12:00:00,139.0,4.7,42
7.217,224.4,87.6,0.19,910.15, 0.0,1.67,2016-10-18 13:00:00,136.2,5.3,42
6.94,113.1,85.1,0.0,910.45, 0.0,1.48,2016-10-18 14:00:00,137.6,4.6,42
6.864,79.4,85.8,0.0,910.85, 0.0,0.93,2016-10-18 15:00:00,139.0,4.7,42
5.796,25.6,88.8,0.0,911.45, 0.0,0.93,2016-10-18 16:00:00,139.0,4.1,42
4.584,0.6,89.5,0.93,912.05, 0.0,2.6,2016-10-18 17:00:00,301.8,3.0,42
3.932,0.6,91.3,1.11,912.75, 0.0,2.78,2016-10-18 18:00:00,306.1,2.6,42
3.485,0.6,93.1,0.93,913.45, 0.0,2.6,2016-10-18 19:00:00,307.5,2.5,42
3.221,0.6,94.2,0.93,914.05, 0.0,3.15,2016-10-18 20:00:00,307.5,2.4,42
3.168,0.6,95.1,0.56,914.45, 0.0,2.23,2016-10-18 21:00:00,301.8,2.5,42
3.063,0.6,95.1,0.74,914.95, 0.0,2.04,2016-10-18 22:00:00,314.5,2.4,42
3.036,0.6,95.2,0.74,915.45, 0.0,2.23,2016-10-18 23:00:00,310.3,2.3,42
3.009,0.6,94.7,0.19,916.05, 0.0,1.3,2016-10-19 00:00:00,307.5,2.2,42
3.036,0.6,94.4,0.74,916.75, 0.0,2.78,2016-10-19 01:00:00,304.7,2.2,42
2.93,0.6,94.3,0.56,917.25, 0.2,2.04,2016-10-19 02:00:00,311.7,2.1,42
2.877,0.6,94.9,0.19,917.65, 0.0,0.93,2016-10-19 03:00:00,304.7,2.1,42
2.664,0.6,95.8,0.19,918.15, 0.2,1.48,2016-10-19 04:00:00,304.7,2.1,42
2.557,0.6,96.2,0.19,918.45, 0.0,1.11,2016-10-19 05:00:00,294.8,2.0,42
2.664,0.6,96.4,0.0,918.55, 0.0,0.93,2016-10-19 06:00:00,294.8,2.1,42
2.557,10.6,96.4,0.19,918.75, 0.0,1.67,2016-10-19 07:00:00,286.4,2.0,42
2.877,65.6,96.5,0.37,918.85, 0.0,1.86,2016-10-19 08:00:00,140.4,2.4,42
3.775,105.6,95.9,0.19,919.05, 0.0,2.41,2016-10-19 09:00:00,143.2,3.2,42
5.616,138.1,92.7,1.11,918.85, 0.0,3.9,2016-10-19 10:00:00,132.0,4.5,42
6.788,240.6,88.4,1.3,918.65, 0.0,5.01,2016-10-19 11:00:00,130.6,5.0,42
8.195,376.9,83.9,1.3,918.25, 0.0,4.08,2016-10-19 12:00:00,127.8,5.6,42
8.965,363.1,77.1,1.48,917.85, 0.0,5.01,2016-10-19 13:00:00,129.2,5.2,42
8.568,179.4,73.7,1.67,917.45, 0.0,6.31,2016-10-19 14:00:00,130.6,4.1,42
8.095,95.6,73.1,1.48,917.55, 0.0,5.75,2016-10-19 15:00:00,130.6,3.6,42
7.569,19.4,71.4,1.86,917.15, 0.0,5.38,2016-10-19 16:00:00,129.2,2.7,42
7.015,0.6,70.8,1.86,916.55, 0.0,5.57,2016-10-19 17:00:00,133.4,2.1,42
6.458,0.6,70.3,1.86,916.25, 0.0,5.38,2016-10-19 18:00:00,130.6,1.5,42
5.975,0.6,70.0,1.67,915.85, 0.0,5.01,2016-10-19 19:00:00,133.4,0.9,42
5.796,0.6,71.3,1.67,915.35, 0.0,4.27,2016-10-19 20:00:00,132.0,1.0,42
