AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
15.7, 0.0, 0.0, 3.9, 0.004,2020-09-02 00:00:00, 348.0, 4.6, 75.0,36
15.7, None, 0.0, 3.8, None,2020-09-02 00:15:00, 341.0, None, 72.0,36
15.7, None, 0.0, 4.4, None,2020-09-02 00:30:00, 304.0, None, 69.0,36
15.9, None, 0.0, 4.6, None,2020-09-02 00:45:00, 316.0, None, 65.0,36
15.8, 0.0, 0.0, 4.2, 0.002,2020-09-02 01:00:00, 346.0, 4.7, 67.0,36
15.3, None, 0.0, 4.6, None,2020-09-02 01:15:00, 323.0, None, 72.0,36
15.1, None, 0.0, 4.9, None,2020-09-02 01:30:00, 158.0, None, 71.0,36
15.2, None, 0.0, 4.3, None,2020-09-02 01:45:00, 182.0, None, 68.0,36
15.1, 0.0, 0.0, 4.1, 0.001,2020-09-02 02:00:00, 41.0, 4.7, 70.0,36
15.1, None, 0.0, 6.1, None,2020-09-02 02:15:00, 298.0, None, 71.0,36
15.0, None, 0.0, 7.0, None,2020-09-02 02:30:00, 289.0, None, 71.0,36
14.8, None, 0.0, 7.1, None,2020-09-02 02:45:00, 286.0, None, 74.0,36
14.7, 0.0, 0.0, 7.4, 0.005,2020-09-02 03:00:00, 285.0, 4.7, 75.0,36
14.2, None, 0.0, 8.4, None,2020-09-02 03:15:00, 279.0, None, 79.0,36
14.1, None, 0.0, 8.1, None,2020-09-02 03:30:00, 283.0, None, 79.0,36
14.1, None, 0.0, 9.4, None,2020-09-02 03:45:00, 284.0, None, 79.0,36
14.0, 0.0, 0.0, 8.4, 0.005,2020-09-02 04:00:00, 289.0, 4.5, 81.0,36
13.8, None, 0.0, 8.4, None,2020-09-02 04:15:00, 283.0, None, 84.0,36
13.6, None, 0.0, 8.8, None,2020-09-02 04:30:00, 281.0, None, 85.0,36
13.5, None, 0.0, 8.6, None,2020-09-02 04:45:00, 280.0, None, 86.0,36
13.5, 0.0, 0.0, 8.6, 0.007,2020-09-02 05:00:00, 288.0, 4.5, 87.0,36
13.5, None, 0.0, 8.6, None,2020-09-02 05:15:00, 296.0, None, 88.0,36
13.6, None, 0.0, 9.0, None,2020-09-02 05:30:00, 280.0, None, 89.0,36
13.6, None, 0.0, 9.1, None,2020-09-02 05:45:00, 282.0, None, 91.0,36
13.7, 0.0, 0.0, 8.1, 0.006,2020-09-02 06:00:00, 283.0, 4.4, 91.0,36
13.7, None, 0.0, 7.7, None,2020-09-02 06:15:00, 288.0, None, 92.0,36
13.8, None, 0.0, 7.4, None,2020-09-02 06:30:00, 292.0, None, 92.0,36
14.1, None, 0.0, 7.4, None,2020-09-02 06:45:00, 287.0, None, 90.0,36
14.4, 0.0, 0.0, 7.4, 0.006,2020-09-02 07:00:00, 286.0, 4.3, 88.0,36
14.6, None, 0.0, 6.8, None,2020-09-02 07:15:00, 296.0, None, 88.0,36
14.7, None, 0.0, 6.9, None,2020-09-02 07:30:00, 283.0, None, 88.0,36
14.6, None, 0.0, 5.7, None,2020-09-02 07:45:00, 295.0, None, 88.0,36
14.8, 0.0, 0.0, 6.6, 0.006,2020-09-02 08:00:00, 293.0, 4.2, 88.0,36
15.4, None, 0.0, 5.2, None,2020-09-02 08:15:00, 320.0, None, 88.0,36
15.3, None, 0.0, 6.4, None,2020-09-02 08:30:00, 304.0, None, 88.0,36
15.3, None, 0.0, 5.8, None,2020-09-02 08:45:00, 287.0, None, 88.0,36
15.5, 0.0, 0.0, 4.8, 0.004,2020-09-02 09:00:00, 270.0, 2.8, 87.0,36
16.2, None, 0.0, 4.7, None,2020-09-02 09:15:00, 269.0, None, 84.0,36
16.8, None, 0.0, 4.5, None,2020-09-02 09:30:00, 281.0, None, 81.0,36
17.3, None, 0.0, 4.8, None,2020-09-02 09:45:00, 212.0, None, 79.0,36
17.5, 0.0, 0.0, 4.5, 0.004,2020-09-02 10:00:00, 230.0, -0.2, 78.0,36
17.0, None, 0.0, 6.0, None,2020-09-02 10:15:00, 223.0, None, 80.0,36
17.7, None, 0.0, 5.0, None,2020-09-02 10:30:00, 239.0, None, 76.0,36
17.4, None, 0.0, 4.4, None,2020-09-02 10:45:00, 261.0, None, 77.0,36
18.2, 0.0, 0.0, 4.9, 0.009,2020-09-02 11:00:00, 223.0, 0.0, 76.0,36
19.4, None, 0.0, 4.7, None,2020-09-02 11:15:00, 123.0, None, 68.0,36
17.7, None, 0.0, 2.7, None,2020-09-02 11:30:00, 158.0, None, 80.0,36
17.3, None, 0.0, 3.7, None,2020-09-02 11:45:00, 151.0, None, 81.0,36
17.8, 0.0, 0.0, 6.5, 0.015,2020-09-02 12:00:00, 157.0, 1.5, 76.0,36
19.4, None, 0.0, 5.6, None,2020-09-02 12:15:00, 171.0, None, 73.0,36
18.6, None, 0.0, 7.4, None,2020-09-02 12:30:00, 180.0, None, 78.0,36
18.1, None, 0.0, 8.3, None,2020-09-02 12:45:00, 187.0, None, 73.0,36
18.6, 0.0, 0.0, 8.5, 0.004,2020-09-02 13:00:00, 171.0, 1.1, 71.0,36
18.7, None, 0.0, 9.7, None,2020-09-02 13:15:00, 174.0, None, 71.0,36
18.7, None, 0.0, 8.7, None,2020-09-02 13:30:00, 175.0, None, 72.0,36
20.0, None, 0.0, 7.6, None,2020-09-02 13:45:00, 169.0, None, 66.0,36
20.0, 0.0, 0.0, 7.4, 0.01,2020-09-02 14:00:00, 178.0, 3.1, 66.0,36
19.7, None, 0.0, 9.7, None,2020-09-02 14:15:00, 176.0, None, 67.0,36
19.6, None, 0.0, 8.4, None,2020-09-02 14:30:00, 173.0, None, 68.0,36
19.4, None, 0.0, 10.0, None,2020-09-02 14:45:00, 168.0, None, 70.0,36
19.1, 0.0, 0.0, 10.7, 0.007,2020-09-02 15:00:00, 176.0, 3.4, 69.0,36
19.4, None, 0.0, 8.2, None,2020-09-02 15:15:00, 172.0, None, 68.0,36
19.5, None, 0.0, 7.2, None,2020-09-02 15:30:00, 173.0, None, 68.0,36
19.4, None, 0.0, 8.2, None,2020-09-02 15:45:00, 177.0, None, 69.0,36
19.7, 0.0, 0.0, 4.4, 0.007,2020-09-02 16:00:00, 169.0, 3.4, 66.0,36
19.5, None, 0.0, 6.4, None,2020-09-02 16:15:00, 167.0, None, 68.0,36
18.7, None, 0.0, 2.8, None,2020-09-02 16:30:00, 42.0, None, 72.0,36
18.7, None, 0.0, 2.7, None,2020-09-02 16:45:00, 135.0, None, 72.0,36
19.2, 0.0, 0.0, 2.5, 0.005,2020-09-02 17:00:00, 158.0, 3.2, 69.0,36
19.2, None, 0.0, 2.7, None,2020-09-02 17:15:00, 143.0, None, 71.0,36
17.8, None, 0.0, 2.7, None,2020-09-02 17:30:00, 131.0, None, 74.0,36
16.5, None, 0.0, 1.9, None,2020-09-02 17:45:00, 140.0, None, 79.0,36
16.1, 1.0, 0.0, 1.8, 0.006,2020-09-02 18:00:00, 155.0, 4.5, 80.0,36
15.5, None, 0.0, 3.3, None,2020-09-02 18:15:00, 166.0, None, 81.0,36
15.2, None, 0.0, 5.2, None,2020-09-02 18:30:00, 180.0, None, 82.0,36
14.9, None, 0.0, 4.0, None,2020-09-02 18:45:00, 171.0, None, 83.0,36
14.7, 0.0, 0.0, 5.6, 0.005,2020-09-02 19:00:00, 180.0, 4.6, 82.0,36
14.8, None, 0.0, 5.0, None,2020-09-02 19:15:00, 207.0, None, 81.0,36
14.9, None, 0.0, 5.0, None,2020-09-02 19:30:00, 217.0, None, 83.0,36
15.1, None, 0.0, 4.3, None,2020-09-02 19:45:00, 220.0, None, 84.0,36
15.2, 0.0, 0.0, 2.8, 0.006,2020-09-02 20:00:00, 231.0, 5.0, 83.0,36
