CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
6.019, 59.53, None, None, None, 0.0, 0.65, 325.7, -1.0, None, 6.0, 5.5, 0.0, -1.0, None, 7.4, None, None, 60.0, None,2022-10-15 00:00:00, None, None, None, None,42
5.776, 59.73, None, None, None, 0.122, 0.436, 325.7, -1.0, None, 5.8, 5.5, 0.0, -1.0, None, 7.4, None, None, 60.0, None,2022-10-15 01:00:00, None, None, None, None,42
5.63, 62.39, None, None, None, 0.0, 0.773, 325.7, -1.0, None, 5.6, 5.5, 0.0, -1.0, None, 7.4, None, None, 62.0, None,2022-10-15 02:00:00, None, None, None, None,42
5.484, 58.99, None, None, None, 0.0, 5.235, 325.7, -2.0, None, 5.5, 5.4, 0.0, -2.0, None, 7.4, None, None, 59.0, None,2022-10-15 03:00:00, None, None, None, None,42
5.873, 53.55, None, None, None, 0.0, 5.099, 325.7, -3.0, None, 5.9, 5.4, 0.0, -3.0, None, 7.4, None, None, 54.0, None,2022-10-15 04:00:00, None, None, None, None,42
5.922, 48.79, None, None, None, 0.0, 3.265, 325.7, -4.0, None, 5.9, 5.4, 0.0, -4.0, None, 7.4, None, None, 49.0, None,2022-10-15 05:00:00, None, None, None, None,42
6.36, 44.44, None, None, None, 0.074, 3.478, 325.7, -5.0, None, 6.4, 5.4, 0.0, -5.0, None, 7.4, None, None, 44.0, None,2022-10-15 06:00:00, None, None, None, None,42
6.36, 42.88, None, None, None, 0.0, 1.518, 325.7, -5.0, None, 6.4, 6.3, 0.0, -5.0, None, 6.6, None, None, 43.0, None,2022-10-15 07:00:00, None, None, None, None,42
7.62, 39.28, None, None, None, 0.0, 0.136, 325.7, -5.0, None, 7.6, 6.3, 0.0, -5.0, None, 8.2, None, None, 39.0, None,2022-10-15 08:00:00, None, None, None, None,42
9.06, 35.87, None, None, None, 0.188, 0.445, 325.7, -5.0, None, 9.1, 6.3, 0.0, -5.0, None, 10.2, None, None, 36.0, None,2022-10-15 09:00:00, None, None, None, None,42
8.67, 41.1, None, None, None, 1.815, 1.793, 324.4, -4.0, None, 8.7, 6.3, 0.0, -4.0, None, 10.2, None, None, 41.0, None,2022-10-15 10:00:00, None, None, None, None,42
8.52, 41.37, None, None, None, 5.707, 2.592, 315.5, -4.0, None, 8.5, 6.3, 0.0, -4.0, None, 10.2, None, None, 41.0, None,2022-10-15 11:00:00, None, None, None, None,42
9.19, 38.65, None, None, None, 4.038, 0.97, 315.7, -4.0, None, 9.2, 6.3, 0.0, -4.0, None, 10.2, None, None, 39.0, None,2022-10-15 12:00:00, None, None, None, None,42
None, None, None, None, None, None, None, None, -3.0, None, 8.6, 6.3, 0.0, None, None, 10.2, None, None, 43.0, None,2022-10-15 13:00:00, None, None, None, None,42
None, None, None, None, None, None, None, None, -3.0, None, 9.4, 6.3, None, None, None, 10.2, None, None, 42.0, None,2022-10-15 15:00:00, None, None, None, None,42
9.56, 39.52, None, None, None, 42.03, 1.527, 154.5, -4.0, None, 9.6, 6.3, 0.0, -4.0, None, 10.2, None, None, 40.0, None,2022-10-15 16:00:00, None, None, None, None,42
9.03, 43.12, None, None, None, 40.2, 1.344, 359.1, -3.0, None, 9.0, 6.3, 0.0, -3.0, None, 10.2, None, None, 43.0, None,2022-10-15 17:00:00, None, None, None, None,42
8.39, 45.03, None, None, None, 0.084, 2.119, 15.48, -3.0, None, 8.4, 6.3, 0.0, -3.0, None, 10.2, None, None, 45.0, None,2022-10-15 18:00:00, None, None, None, None,42
8.26, 45.3, None, None, None, 0.069, 1.288, 15.31, -3.0, None, 8.3, 8.3, 0.0, -3.0, None, 8.4, None, None, 45.0, None,2022-10-15 19:00:00, None, None, None, None,42
