CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 7.2, 18.29, None, None, None, None, 0.483, 0.001, 33.65, -15.0, None, 7.2, 7.2, -0.2, -15.0, None, None, 10.2, None, None, 18.0, None,2022-10-15 00:00:00, None, None, None, None,42
None, 6.798, 18.41, None, None, None, None, 0.041, 0.001, 102.8, -16.0, None, 6.8, 6.6, -0.2, -16.0, None, None, 10.2, None, None, 18.0, None,2022-10-15 01:00:00, None, None, None, None,42
None, 6.191, 18.59, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 6.2, 6.2, -0.2, -16.0, None, None, 10.2, None, None, 19.0, None,2022-10-15 02:00:00, None, None, None, None,42
None, 5.708, 18.74, None, None, None, None, 0.0, 0.0, 0.0, -16.0, None, 5.7, 5.7, -0.1, -16.0, None, None, 10.2, None, None, 19.0, None,2022-10-15 03:00:00, None, None, None, None,42
None, 5.141, 18.91, None, None, None, None, 0.0, 0.0, 0.0, -17.0, None, 5.1, 5.1, -0.1, -17.0, None, None, 10.2, None, None, 19.0, None,2022-10-15 04:00:00, None, None, None, None,42
None, 4.99, 18.95, None, None, None, None, 0.0, 0.0, 0.0, -17.0, None, 5.0, 5.0, 0.0, -17.0, None, None, 10.2, None, None, 19.0, None,2022-10-15 05:00:00, None, None, None, None,42
None, 4.393, 19.13, None, None, None, None, 0.0, 0.0, 0.0, -17.0, None, 4.4, 4.4, -0.2, -17.0, None, None, 10.2, None, None, 19.0, None,2022-10-15 06:00:00, None, None, None, None,42
None, 4.019, 19.24, None, None, None, None, 0.0, 0.0, 0.0, -17.0, None, 4.0, 4.0, 0.0, -17.0, None, None, 4.4, None, None, 19.0, None,2022-10-15 07:00:00, None, None, None, None,42
None, 4.056, 19.23, None, None, None, None, 0.0, 0.0, 0.0, -17.0, None, 4.1, 3.9, 0.0, -17.0, None, None, 4.4, None, None, 19.0, None,2022-10-15 08:00:00, None, None, None, None,42
None, 8.48, 17.91, None, None, None, None, 0.284, 0.007, 132.3, -15.0, None, 8.5, 3.9, 0.2, -15.0, None, None, 8.5, None, None, 18.0, None,2022-10-15 09:00:00, None, None, None, None,42
None, 9.7, 17.54, None, None, None, None, 34.6, 0.51, 1.497, -14.0, None, 9.7, 3.9, 1.0, -14.0, None, None, 9.7, None, None, 18.0, None,2022-10-15 10:00:00, None, None, None, None,42
None, 10.3, 17.36, None, None, None, None, 28.11, 2.337, 1.394, -13.0, None, 10.3, 3.9, 1.1, -13.0, None, None, 10.3, None, None, 17.0, None,2022-10-15 11:00:00, None, None, None, None,42
