pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
0.0,4.2,4.2, 0.0, None,15.1,86.0,2022-10-15 00:00:00,2.0,42
0.0,3.5,3.5, 0.0, None,15.1,87.0,2022-10-15 01:00:00,2.0,42
0.0,2.8,2.8, 0.0, None,15.1,89.0,2022-10-15 02:00:00,1.0,42
0.0,2.7,2.4, 0.0, None,15.1,90.0,2022-10-15 03:00:00,1.0,42
0.0,2.0,1.8, 0.0, None,15.1,91.0,2022-10-15 04:00:00,1.0,42
0.0,1.5,1.4, 0.0, None,15.1,92.0,2022-10-15 05:00:00,0.0,42
0.0,0.6,0.6, 0.0, None,15.1,94.0,2022-10-15 06:00:00,0.0,42
0.0,0.3,0.3, 0.0, None,0.6,94.0,2022-10-15 07:00:00,-1.0,42
0.0,-0.3,-0.3, 0.0, None,0.6,95.0,2022-10-15 08:00:00,-1.0,42
0.0,0.2,-0.3, 0.0, None,0.6,95.0,2022-10-15 09:00:00,0.0,42
0.0,2.0,-0.3, 0.0, None,1.9,93.0,2022-10-15 10:00:00,1.0,42
0.0,5.8,-0.3, 0.0, None,5.8,87.0,2022-10-15 11:00:00,4.0,42
0.0,9.0,-0.3, 0.0, None,9.0,79.0,2022-10-15 12:00:00,6.0,42
0.0,14.0,-0.3, 0.0, None,14.1,58.0,2022-10-15 13:00:00,6.0,42
0.0,17.6,-0.3, 0.0, None,17.6,44.0,2022-10-15 14:00:00,5.0,42
0.0,18.7,-0.3, 0.0, None,19.1,39.0,2022-10-15 15:00:00,5.0,42
0.0,20.1,-0.3, 0.0, None,20.2,37.0,2022-10-15 16:00:00,5.0,42
0.0,18.7,-0.3, 0.0, None,20.2,40.0,2022-10-15 17:00:00,5.0,42
0.0,14.1,-0.3, 0.0, None,20.2,59.0,2022-10-15 18:00:00,6.0,42
0.0,11.6,11.7, 0.0, None,14.2,67.0,2022-10-15 19:00:00,6.0,42
0.0,9.3,9.3, 0.0, None,14.2,76.0,2022-10-15 20:00:00,5.0,42
0.0,7.4,7.3, 0.0, None,14.2,81.0,2022-10-15 21:00:00,4.0,42
0.0,5.9,5.9, 0.0, None,14.2,85.0,2022-10-15 22:00:00,4.0,42
0.0,4.7,4.7, 0.0, None,14.2,88.0,2022-10-15 23:00:00,3.0,42
0.0,3.4,3.3, 0.0, None,14.2,91.0,2022-10-16 00:00:00,2.0,42
0.0,2.6,2.7, 0.0, None,14.2,91.0,2022-10-16 01:00:00,2.0,42
0.0,2.0,2.0, 0.0, None,14.2,92.0,2022-10-16 02:00:00,1.0,42
0.0,1.3,1.3, 0.0, None,14.2,93.0,2022-10-16 03:00:00,0.0,42
0.0,0.4,0.3, 0.0, None,14.2,95.0,2022-10-16 04:00:00,0.0,42
0.0,-0.3,-0.4, 0.0, None,14.2,95.0,2022-10-16 05:00:00,-1.0,42
0.0,-0.8,-1.0, 0.0, None,14.2,96.0,2022-10-16 06:00:00,-1.0,42
0.0,-1.1,-1.2, 0.0, None,-0.7,96.0,2022-10-16 07:00:00,-2.0,42
0.0,-1.3,-1.4, 0.0, None,-0.7,96.0,2022-10-16 08:00:00,-2.0,42
0.0,-1.0,-1.4, 0.0, None,-0.7,94.0,2022-10-16 09:00:00,-2.0,42
0.0,0.4,-1.4, 0.0, None,0.5,93.0,2022-10-16 10:00:00,-1.0,42
0.0,2.7,-1.4, 0.0, None,2.7,90.0,2022-10-16 11:00:00,1.0,42
0.0,6.6,-1.4, 0.0, None,6.5,83.0,2022-10-16 12:00:00,4.0,42
0.0,12.1,-1.4, 0.0, None,11.9,59.0,2022-10-16 13:00:00,4.0,42
0.0,14.5,-1.4, 0.0, None,14.4,53.0,2022-10-16 14:00:00,5.0,42
0.0,14.4,-1.4, 0.0, None,15.3,55.0,2022-10-16 15:00:00,5.0,42
0.0,14.2,-1.4, 0.0, None,15.3,55.0,2022-10-16 16:00:00,6.0,42
0.0,13.0,-1.4, 0.0, None,15.3,58.0,2022-10-16 17:00:00,5.0,42
0.0,10.2,-1.4, 0.0, None,15.3,71.0,2022-10-16 18:00:00,5.0,42
0.0,8.1,8.0, 0.0, None,10.3,76.0,2022-10-16 19:00:00,4.0,42
0.0,6.1,6.1, 0.0, None,10.3,83.0,2022-10-16 20:00:00,3.0,42
0.0,4.7,4.6, 0.0, None,10.3,84.0,2022-10-16 21:00:00,2.0,42
0.0,4.1,3.9, 0.0, None,10.3,82.0,2022-10-16 22:00:00,1.0,42
0.0,2.8,2.8, 0.0, None,10.3,84.0,2022-10-16 23:00:00,0.0,42
0.0,1.9,1.9, 0.0, None,10.3,86.0,2022-10-17 00:00:00,0.0,42
0.0,1.3,1.3, 0.0, None,10.3,86.0,2022-10-17 01:00:00,-1.0,42
0.0,0.7,0.6, 0.0, None,10.3,87.0,2022-10-17 02:00:00,-1.0,42
0.0,0.0,0.0, 0.0, None,10.3,88.0,2022-10-17 03:00:00,-2.0,42
0.0,-0.3,-0.3, 0.0, None,10.3,89.0,2022-10-17 04:00:00,-2.0,42
0.0,-0.3,-0.4, 0.0, None,10.3,89.0,2022-10-17 05:00:00,-2.0,42
0.0,-0.4,-0.6, 0.0, None,10.3,88.0,2022-10-17 06:00:00,-2.0,42
0.0,-0.6,-0.7, 0.0, None,-0.4,88.0,2022-10-17 07:00:00,-2.0,42
0.0,-0.6,-0.8, 0.0, None,-0.4,87.0,2022-10-17 08:00:00,-2.0,42
0.0,-0.2,-0.8, 0.0, None,-0.1,85.0,2022-10-17 09:00:00,-2.0,42
0.0,1.9,-0.8, 0.0, None,1.8,78.0,2022-10-17 10:00:00,-2.0,42
0.0,4.1,-0.8, 0.0, None,4.1,70.0,2022-10-17 11:00:00,-1.0,42
0.0,6.3,-0.8, 0.0, None,6.3,68.0,2022-10-17 12:00:00,1.0,42
0.0,10.3,-0.8, 0.0, None,10.2,59.0,2022-10-17 13:00:00,3.0,42
0.0,12.4,-0.8, 0.0, None,12.4,51.0,2022-10-17 14:00:00,3.0,42
0.0,13.2,-0.8, 0.0, None,13.5,49.0,2022-10-17 15:00:00,3.0,42
0.0,12.9,-0.8, 0.0, None,13.5,56.0,2022-10-17 16:00:00,5.0,42
0.0,11.6,-0.8, 0.0, None,13.5,70.0,2022-10-17 17:00:00,6.0,42
0.0,9.0,-0.8, 0.0, None,13.5,78.0,2022-10-17 18:00:00,5.0,42
0.0,6.7,6.8, 0.0, None,9.1,85.0,2022-10-17 19:00:00,4.0,42
0.0,5.3,5.3, 0.0, None,9.1,87.0,2022-10-17 20:00:00,3.0,42
0.0,4.2,4.2, 0.0, None,9.1,89.0,2022-10-17 21:00:00,2.0,42
0.0,3.6,3.6, 0.0, None,9.1,87.0,2022-10-17 22:00:00,2.0,42
0.0,2.8,2.7, 0.0, None,9.1,89.0,2022-10-17 23:00:00,1.0,42
0.0,2.1,2.1, 0.0, None,9.1,89.0,2022-10-18 00:00:00,0.0,42
0.0,1.6,1.7, 0.0, None,9.1,90.0,2022-10-18 01:00:00,0.0,42
0.0,1.4,1.3, 0.0, None,9.1,90.0,2022-10-18 02:00:00,0.0,42
0.0,0.8,0.7, 0.0, None,9.1,91.0,2022-10-18 03:00:00,-1.0,42
0.0,0.5,0.4, 0.0, None,9.1,91.0,2022-10-18 04:00:00,-1.0,42
0.0,0.1,0.0, 0.0, None,9.1,91.0,2022-10-18 05:00:00,-1.0,42
0.0,-0.5,-0.6, 0.0, None,9.1,93.0,2022-10-18 06:00:00,-2.0,42
0.0,-0.6,-0.7, 0.0, None,-0.4,93.0,2022-10-18 07:00:00,-1.0,42
0.0,-0.3,-0.7, 0.0, None,-0.2,91.0,2022-10-18 08:00:00,-2.0,42
0.0,0.5,-0.7, 0.0, None,0.4,89.0,2022-10-18 09:00:00,-1.0,42
0.0,2.0,-0.7, 0.0, None,1.9,83.0,2022-10-18 10:00:00,0.0,42
0.0,4.2,-0.7, 0.0, None,4.2,76.0,2022-10-18 11:00:00,0.0,42
0.0,6.4,-0.7, 0.0, None,6.4,69.0,2022-10-18 12:00:00,1.0,42
0.0,8.7,-0.7, 0.0, None,8.5,65.0,2022-10-18 13:00:00,2.0,42
0.0,10.5,-0.7, 0.0, None,10.4,61.0,2022-10-18 14:00:00,3.0,42
0.0,11.7,-0.7, 0.0, None,11.7,62.0,2022-10-18 15:00:00,5.0,42
0.0,12.2,-0.7, 0.0, None,12.5,63.0,2022-10-18 16:00:00,5.0,42
0.0,11.8,-0.7, 0.0, None,12.6,67.0,2022-10-18 17:00:00,6.0,42
0.0,9.6,-0.7, 0.0, None,12.6,81.0,2022-10-18 18:00:00,6.0,42
0.0,7.4,7.5, 0.0, None,9.6,87.0,2022-10-18 19:00:00,6.0,42
0.0,5.4,5.3, 0.0, None,9.6,91.0,2022-10-18 20:00:00,4.0,42
0.0,4.2,4.2, 0.0, None,9.6,92.0,2022-10-18 21:00:00,3.0,42
0.0,3.2,3.3, 0.0, None,9.6,92.0,2022-10-18 22:00:00,2.0,42
0.0,2.6,2.4, 0.0, None,9.6,92.0,2022-10-18 23:00:00,1.0,42
0.0,2.1,2.1, 0.0, None,9.6,91.0,2022-10-19 00:00:00,1.0,42
0.0,1.5,1.4, 0.0, None,9.6,91.0,2022-10-19 01:00:00,0.0,42
0.0,1.4,1.3, 0.0, None,9.6,89.0,2022-10-19 02:00:00,0.0,42
0.0,1.0,1.0, 0.0, None,9.6,89.0,2022-10-19 03:00:00,0.0,42
0.0,0.6,0.6, 0.0, None,9.6,89.0,2022-10-19 04:00:00,-1.0,42
0.0,0.3,0.1, 0.0, None,9.6,89.0,2022-10-19 05:00:00,-1.0,42
0.0,0.1,-0.1, 0.0, None,9.6,89.0,2022-10-19 06:00:00,-1.0,42
0.0,-0.2,-0.2, 0.0, None,0.2,89.0,2022-10-19 07:00:00,-1.0,42
0.0,0.2,-0.3, 0.0, None,0.2,87.0,2022-10-19 08:00:00,-2.0,42
0.0,0.7,-0.3, 0.0, None,0.7,85.0,2022-10-19 09:00:00,-1.0,42
0.0,2.6,-0.3, 0.0, None,2.6,78.0,2022-10-19 10:00:00,-1.0,42
0.0,4.7,-0.3, 0.0, None,4.6,71.0,2022-10-19 11:00:00,0.0,42
