pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 8.4, 13.3, None, None, None, None, 8.4, 8.4, 0.0, None, 0.0,2022-10-15 00:00:00, 0.0, -0.49, None,42
None, 5.888, 13.3, None, None, None, None, 5.9, 5.9, -0.1, None, 0.0,2022-10-15 01:00:00, 0.0, -0.361, None,42
None, 5.899, 13.3, None, None, None, None, 5.9, 5.5, -0.2, None, 0.0,2022-10-15 02:00:00, 0.0, -0.254, None,42
None, 4.972, 13.3, None, None, None, None, 5.0, 3.9, 0.0, None, 0.0,2022-10-15 03:00:00, 0.0, -0.296, None,42
None, 3.906, 13.3, None, None, None, None, 3.9, 3.8, 0.0, None, 0.0,2022-10-15 04:00:00, 0.0, -0.232, None,42
None, 3.336, 13.3, None, None, None, None, 3.3, 3.3, -0.2, None, 0.0,2022-10-15 05:00:00, 0.0, -0.151, None,42
None, 3.07, 13.3, None, None, None, None, 3.1, 2.4, 0.0, None, 0.0,2022-10-15 06:00:00, 0.0, -0.214, None,42
None, 3.62, 4.4, None, None, None, None, 3.6, 2.7, 0.0, None, 0.0,2022-10-15 07:00:00, 0.0, -0.166, None,42
None, 2.709, 4.4, None, None, None, None, 2.7, 1.8, -0.2, None, 0.0,2022-10-15 08:00:00, 0.0, -0.226, None,42
None, 3.934, 4.4, None, None, None, None, 3.9, 1.8, 0.1, None, 0.0,2022-10-15 09:00:00, 0.0, -0.095, None,42
None, 6.091, 6.3, None, None, None, None, 6.1, 1.8, 0.0, None, 0.0,2022-10-15 10:00:00, 0.0, -0.093, None,42
None, 9.09, 9.4, None, None, None, None, 9.1, 1.8, 0.2, None, 0.0,2022-10-15 11:00:00, 0.0, -0.173, None,42
None, 13.67, 13.7, None, None, None, None, 13.7, 1.8, 0.2, None, 0.0,2022-10-15 12:00:00, 0.0, -0.245, None,42
None, 15.91, 15.9, None, None, None, None, 15.9, 1.8, 0.1, None, 0.0,2022-10-15 13:00:00, 0.0, -0.124, None,42
None, 19.22, 19.2, None, None, None, None, 19.2, 1.8, 0.1, None, -1.0,2022-10-15 14:00:00, -1.0, -0.652, None,42
None, 20.05, 20.1, None, None, None, None, 20.1, 1.8, 0.2, None, -1.0,2022-10-15 15:00:00, -1.0, -1.245, None,42
None, 17.88, 20.2, None, None, None, None, 17.9, 1.8, 0.0, None, 1.0,2022-10-15 16:00:00, 0.0, -0.431, None,42
None, 15.09, 20.2, None, None, None, None, 15.1, 1.8, 0.0, None, 0.0,2022-10-15 17:00:00, -1.0, -0.762, None,42
None, 12.79, 20.2, None, None, None, None, 12.8, 1.8, 0.0, None, 0.0,2022-10-15 18:00:00, 0.0, -0.309, None,42
None, 11.7, 12.9, None, None, None, None, 11.7, 11.6, -0.1, None, 0.0,2022-10-15 19:00:00, 0.0, -0.315, None,42
None, 9.38, 12.9, None, None, None, None, 9.4, 9.1, -0.2, None, 0.0,2022-10-15 20:00:00, 0.0, -0.129, None,42
None, 9.68, 12.9, None, None, None, None, 9.7, 9.1, -0.3, None, 0.0,2022-10-15 21:00:00, 0.0, -0.351, None,42
None, 8.32, 12.9, None, None, None, None, 8.3, 8.0, -0.1, None, 0.0,2022-10-15 22:00:00, 0.0, -0.376, None,42
None, 7.3, 12.9, None, None, None, None, 7.3, 6.8, 0.0, None, 0.0,2022-10-15 23:00:00, 0.0, -0.298, None,42
None, 6.109, 12.9, None, None, None, None, 6.1, 6.1, -0.4, None, 0.0,2022-10-16 00:00:00, 0.0, -0.387, None,42
None, 5.0, 12.9, None, None, None, None, 5.0, 5.0, 0.1, None, 0.0,2022-10-16 01:00:00, 0.0, -0.259, None,42
None, 3.819, 12.9, None, None, None, None, 3.8, 3.8, -0.1, None, 0.0,2022-10-16 02:00:00, 0.0, -0.258, None,42
None, 4.754, 12.9, None, None, None, None, 4.8, 3.5, 0.0, None, 0.0,2022-10-16 03:00:00, 0.0, -0.21, None,42
None, 4.373, 12.9, None, None, None, None, 4.4, 3.0, 0.0, None, 0.0,2022-10-16 04:00:00, 0.0, -0.303, None,42
None, 4.068, 12.9, None, None, None, None, 4.1, 3.0, -0.3, None, 0.0,2022-10-16 05:00:00, 0.0, -0.28, None,42
None, 3.002, 12.9, None, None, None, None, 3.0, 2.8, -0.1, None, 0.0,2022-10-16 06:00:00, 0.0, -0.386, None,42
None, 3.09, 3.4, None, None, None, None, 3.1, 1.9, 0.0, None, 0.0,2022-10-16 07:00:00, 0.0, -0.332, None,42
None, 3.26, 3.7, None, None, None, None, 3.3, 1.9, -1.0, None, 0.0,2022-10-16 08:00:00, 0.0, -0.314, None,42
