pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,7.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 00:00:00, None, None, None,44
None, None,7.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 01:00:00, None, None, None,44
None, None,7.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 02:00:00, None, None, None,44
None, None,7.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 03:00:00, None, None, None,44
None, None,6.347, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 04:00:00, None, None, None,44
None, None,6.827, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 05:00:00, None, None, None,44
None, None,7.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 06:00:00, None, None, None,44
None, None,7.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 07:00:00, None, None, None,44
None, None,7.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 08:00:00, None, None, None,44
None, None,7.67, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 09:00:00, None, None, None,44
None, None,6.463, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 10:00:00, None, None, None,44
None, None,6.653, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 11:00:00, None, None, None,44
None, None,7.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 12:00:00, None, None, None,44
None, None,6.799, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 13:00:00, None, None, None,44
None, None,6.886, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 14:00:00, None, None, None,44
None, None,6.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 15:00:00, None, None, None,44
None, None,6.982, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 16:00:00, None, None, None,44
None, None,7.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 17:00:00, None, None, None,44
None, None,7.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 18:00:00, None, None, None,44
None, None,7.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 19:00:00, None, None, None,44
None, None,7.11, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 20:00:00, None, None, None,44
None, None,7.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 21:00:00, None, None, None,44
None, None,7.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 22:00:00, None, None, None,44
None, None,7.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-29 23:00:00, None, None, None,44
None, None,7.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 00:00:00, None, None, None,44
None, None,7.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 01:00:00, None, None, None,44
None, None,6.972, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 02:00:00, None, None, None,44
None, None,6.915, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 03:00:00, None, None, None,44
None, None,7.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 04:00:00, None, None, None,44
None, None,6.973, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 05:00:00, None, None, None,44
None, None,7.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 06:00:00, None, None, None,44
None, None,7.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 07:00:00, None, None, None,44
None, None,8.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 08:00:00, None, None, None,44
None, None,7.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 09:00:00, None, None, None,44
None, None,7.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 10:00:00, None, None, None,44
None, None,7.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 11:00:00, None, None, None,44
None, None,8.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 12:00:00, None, None, None,44
None, None,8.34, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 13:00:00, None, None, None,44
None, None,7.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-30 14:00:00, None, None, None,44
