ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,554.0, 319.0, None, None,2018-01-22 00:00:00, -6.3, None, 112.0, None,4
None,554.0, 319.0, None, None,2018-01-22 01:00:00, -6.2, None, 112.0, None,4
None,557.0, 319.0, None, None,2018-01-22 02:00:00, -6.1, None, 112.0, None,4
None,558.0, 319.0, None, None,2018-01-22 03:00:00, -5.9, None, 112.0, None,4
None,559.0, 319.0, None, None,2018-01-22 04:00:00, -6.1, None, 112.0, None,4
None,560.0, 319.0, None, None,2018-01-22 05:00:00, -6.0, None, 112.0, None,4
None,560.0, 319.0, None, None,2018-01-22 06:00:00, -6.1, None, 112.0, None,4
None,561.0, 319.0, None, None,2018-01-22 07:00:00, -6.3, None, 112.0, None,4
None,562.0, 319.0, None, None,2018-01-22 08:00:00, -7.1, None, 112.0, None,4
None,563.0, 319.0, None, None,2018-01-22 09:00:00, -8.4, None, 112.0, None,4
None,563.0, 319.0, None, None,2018-01-22 10:00:00, -8.5, None, 112.0, None,4
None,564.0, 319.0, None, None,2018-01-22 11:00:00, -8.6, None, 111.0, None,4
None,564.0, 319.0, None, None,2018-01-22 12:00:00, -8.3, None, 111.0, None,4
None,564.0, 319.0, None, None,2018-01-22 13:00:00, -8.2, None, 111.0, None,4
None,564.0, 318.0, None, None,2018-01-22 14:00:00, -8.2, None, 111.0, None,4
None,564.0, 318.0, None, None,2018-01-22 15:00:00, -7.7, None, 111.0, None,4
None,564.0, 318.0, None, None,2018-01-22 16:00:00, -7.6, None, 111.0, None,4
None,564.0, 318.0, None, None,2018-01-22 17:00:00, -7.3, None, 111.0, None,4
None,562.0, 318.0, None, None,2018-01-22 18:00:00, -6.4, None, 110.0, None,4
None,561.0, 318.0, None, None,2018-01-22 19:00:00, -6.4, None, 110.0, None,4
None,562.0, 319.0, None, None,2018-01-22 20:00:00, -6.1, None, 110.0, None,4
None,562.0, 319.0, None, None,2018-01-22 21:00:00, -4.3, None, 108.0, None,4
None,563.0, 320.0, None, None,2018-01-22 22:00:00, -4.5, None, 110.0, None,4
None,563.0, 321.0, None, None,2018-01-22 23:00:00, -5.3, None, 111.0, None,4
None,563.0, 322.0, None, None,2018-01-23 00:00:00, -5.7, None, 111.0, None,4
None,563.0, 322.0, None, None,2018-01-23 01:00:00, -6.5, None, 111.0, None,4
None,563.0, 322.0, None, None,2018-01-23 02:00:00, -7.0, None, 111.0, None,4
None,563.0, 322.0, None, None,2018-01-23 03:00:00, -7.4, None, 111.0, None,4
None,564.0, 322.0, None, None,2018-01-23 04:00:00, -8.0, None, 111.0, None,4
None,564.0, 322.0, None, None,2018-01-23 05:00:00, -8.9, None, 111.0, None,4
None,564.0, 322.0, None, None,2018-01-23 06:00:00, -9.4, None, 112.0, None,4
None,564.0, 321.0, None, None,2018-01-23 07:00:00, -9.5, None, 111.0, None,4
None,564.0, 321.0, None, None,2018-01-23 08:00:00, -9.8, None, 110.0, None,4
None,564.0, 320.0, None, None,2018-01-23 09:00:00, -9.6, None, 110.0, None,4
