ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
7.0, 7.0, 6.5, 0.0,2016-04-22, 0.0,16.0,17
2.2, 2.2, 2.5, 0.0,2016-04-25, 0.0,13.5,17
8.6, 8.6, 5.0, 0.0,2016-04-26, 0.0,9.5,17
1.0, 1.0, 6.0, 0.0,2016-04-27, 0.0,15.0,17
3.2, 3.2, 5.0, 0.0,2016-04-28, 0.0,12.0,17
