pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,0.151, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 10:00:00, None, None, 171.2, None,11
None, None,0.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 11:00:00, None, None, 169.8, None,11
None, None,1.384, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 12:00:00, None, None, 170.3, None,11
None, None,1.001, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 13:00:00, None, None, 169.0, None,11
None, None,1.871, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 14:00:00, None, None, 168.4, None,11
None, None,2.436, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 15:00:00, None, None, 166.8, None,11
None, None,1.852, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 17:00:00, None, None, 164.7, None,11
None, None,1.372, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 18:00:00, None, None, 163.6, None,11
None, None,1.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 19:00:00, None, None, 162.8, None,11
None, None,0.561, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 20:00:00, None, None, 162.5, None,11
None, None,0.284, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 21:00:00, None, None, 162.2, None,11
None, None,0.177, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 22:00:00, None, None, 161.5, None,11
None, None,0.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 23:00:00, None, None, 160.8, None,11
None, None,0.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 00:00:00, None, None, 160.8, None,11
None, None,0.073, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 01:00:00, None, None, 160.5, None,11
None, None,0.064, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 02:00:00, None, None, 160.2, None,11
None, None,0.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 03:00:00, None, None, 159.6, None,11
None, None,-0.031, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 04:00:00, None, None, 159.2, None,11
None, None,-0.109, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 05:00:00, None, None, 159.0, None,11
None, None,-0.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 06:00:00, None, None, 158.4, None,11
None, None,-0.452, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 07:00:00, None, None, 158.6, None,11
None, None,-0.424, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 08:00:00, None, None, 158.3, None,11
None, None,-0.518, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 09:00:00, None, None, 158.0, None,11
None, None,-0.376, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 10:00:00, None, None, 159.0, None,11
None, None,0.046, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 11:00:00, None, None, 159.9, None,11
None, None,0.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 12:00:00, None, None, 160.2, None,11
None, None,0.903, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 13:00:00, None, None, 159.1, None,11
None, None,1.583, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 14:00:00, None, None, 158.8, None,11
None, None,1.514, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 15:00:00, None, None, 158.4, None,11
None, None,0.934, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 22:00:00, None, None, 156.0, None,11
None, None,0.801, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 23:00:00, None, None, 155.8, None,11
None, None,0.905, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 00:00:00, None, None, 155.6, None,11
None, None,0.667, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 01:00:00, None, None, 155.4, None,11
None, None,0.657, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 02:00:00, None, None, 155.3, None,11
None, None,0.819, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 03:00:00, None, None, 155.0, None,11
None, None,0.619, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 04:00:00, None, None, 154.6, None,11
None, None,0.877, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 05:00:00, None, None, 154.5, None,11
None, None,0.494, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 06:00:00, None, None, 154.3, None,11
None, None,0.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 07:00:00, None, None, 154.1, None,11
None, None,0.772, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-03-16 08:00:00, None, None, 153.9, None,11
