WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.306,64.88,2016-05-05 13:00:00,15.97,18
None, None, 2.097,63.27,2016-05-05 14:00:00,16.56,18
None, None, 2.531,64.41,2016-05-05 15:00:00,16.56,18
None, None, 2.259,65.04,2016-05-05 16:00:00,16.72,18
None, None, 0.301999,60.53,2016-05-05 17:00:00,17.86,18
None, None, 0.476,58.61,2016-05-05 18:00:00,18.71,18
None, None, 0.957,60.93,2016-05-05 19:00:00,18.59,18
None, None, 1.671,67.8,2016-05-05 20:00:00,15.98,18
None, None, 1.243,68.13,2016-05-05 21:00:00,14.7,18
None, None, 0.864,66.45,2016-05-05 22:00:00,14.04,18
None, None, 1.486,59.95,2016-05-05 23:00:00,13.7,18
