IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-03-13,3.1,50.652517,-119.932767
2021-03-13,2.3,49.46391667,-119.75193028
2021-03-13,2.3,49.45436667,-119.75076667
2021-03-13,3.1,50.65251667,-119.93276667
2021-03-13,2.3,49.454367,-119.750767
2021-03-13,3.1,50.6536,-119.93341
2021-03-14,11.0,50.23073,-121.09425
2021-03-14,11.0,50.22675,-121.090717
2021-03-14,11.0,50.22675,-121.09071667
2021-03-15,0.009,50.46965,-122.588083
2021-03-15,0.009,50.46965,-122.588083
2021-03-16,16.2,50.79298333,-120.2133
2021-03-16,16.2,50.792983,-120.2133
2021-03-16,16.2,50.79276611,-120.21555
2021-03-18,0.1,49.353298,-117.58501
2021-03-18,0.1,49.353298,-117.58501
2021-03-18,0.1,49.353298,-117.58501
