IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-04-09,1.5,50.80185,-121.59855
2021-04-09,1.5,50.80185,-121.59855
2021-04-10,0.009,51.323283,-116.988016
2021-04-10,5.1,52.0989,-123.397383
2021-04-10,2.71,51.924467,-123.10925
2021-04-10,0.009,50.308917,-122.625717
2021-04-10,2.71,51.924467,-123.10925
2021-04-10,0.009,49.136733,-123.80205
2021-04-10,0.3,50.311533,-122.621083
2021-04-10,0.009,50.308917,-122.625717
2021-04-10,0.009,51.323283,-116.988016
2021-04-10,5.1,52.0989,-123.397383
2021-04-10,0.009,49.136733,-123.80205
2021-04-10,0.3,50.311533,-122.621083
2021-04-11,8.0,56.11965,-121.743267
2021-04-11,9.6,51.937067,-123.026883
2021-04-11,0.9,56.2789,-120.701033
2021-04-11,1.1,52.0957,-123.39585
2021-04-11,8.0,56.11965,-121.743267
2021-04-11,1.1,52.0957,-123.39585
2021-04-11,9.6,51.937067,-123.026883
2021-04-11,0.9,56.2789,-120.701033
2021-04-12,1.1,50.825,-122.03795
2021-04-12,0.023,49.850433,-116.8373
2021-04-12,0.02,49.34875,-124.502083
2021-04-12,0.02,49.34875,-124.50208306
2021-04-12,1.1,50.825,-122.03795
2021-04-12,0.023,49.850433,-116.8373
2021-04-13,1.28,55.358533,-127.691133
2021-04-13,0.009,50.407933,-120.809217
2021-04-13,0.009,50.1827,-121.024717
2021-04-13,0.73,50.840567,-119.755533
2021-04-13,0.009,50.1827,-121.024717
2021-04-13,0.73,50.840567,-119.755533
2021-04-13,1.28,55.358533,-127.691133
2021-04-13,1.7,49.073467,-119.472267
2021-04-13,0.009,50.407933,-120.809217
2021-04-13,35.0,52.002067,-123.153183
2021-04-13,1.7,49.073467,-119.472267
2021-04-13,35.0,52.002067,-123.153183
2021-04-14,6.6,50.636983,-121.798017
2021-04-14,0.13,49.239333,-121.91645
2021-04-14,6.6,50.636983,-121.798017
2021-04-14,0.1,50.283866,-125.065366
2021-04-14,0.1,50.28386611,-125.06536611
2021-04-14,0.13,49.239333,-121.91645
2021-04-15,500.0,50.104617,-120.25995
2021-04-15,3.0,50.035267,-120.868983
2021-04-15,13.1,52.106267,-123.4002
2021-04-15,0.009,50.227228,-119.091907
2021-04-15,0.009,56.412617,-121.184133
2021-04-15,13.1,52.106267,-123.4002
2021-04-15,4.9,50.718733,-121.849067
2021-04-15,0.237,54.502767,-126.284467
2021-04-15,19.0,49.138367,-122.076267
2021-04-15,0.009,54.00325,-124.767467
2021-04-15,0.009,54.00325,-124.767467
2021-04-15,3.3,50.736267,-120.759067
2021-04-15,0.009,49.395983,-123.433383
2021-04-15,0.009,56.412617,-121.184133
2021-04-15,0.009,50.227228,-119.091907
2021-04-15,4.9,50.718733,-121.849067
2021-04-15,0.2,49.336433,-119.512567
2021-04-15,3.0,50.035267,-120.868983
2021-04-15,19.0,49.138367,-122.076267
2021-04-15,3.0,52.267017,-122.097317
2021-04-15,0.009,49.395983,-123.433383
2021-04-15,0.237,54.502767,-126.284467
2021-04-15,0.2,49.336433,-119.512567
2021-04-15,500.0,50.104617,-120.25995
2021-04-15,3.0,52.267017,-122.097317
2021-04-15,3.3,50.736267,-120.759067
