air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,3.271, None, None, None, None, None,2018-09-17 00:00:00, None, None, None,38
None,2.998, None, None, None, None, None,2018-09-17 01:00:00, None, None, None,38
None,2.317, None, None, None, None, None,2018-09-17 02:00:00, None, None, None,38
None,1.741, None, None, None, None, None,2018-09-17 03:00:00, None, None, None,38
None,2.252, None, None, None, None, None,2018-09-17 04:00:00, None, None, None,38
None,2.335, None, None, None, None, 1.662,2018-09-17 05:00:00, None, None, None,38
None,2.27, None, None, None, None, 1.075,2018-09-17 06:00:00, None, None, None,38
None,2.264, None, None, None, None, None,2018-09-17 07:00:00, None, None, None,38
None,2.17, None, None, None, None, 3.16,2018-09-17 08:00:00, None, None, None,38
None,2.15, None, None, None, None, 1.651,2018-09-17 09:00:00, None, None, None,38
None,2.786, None, None, None, None, 2.799,2018-09-17 10:00:00, None, None, None,38
None,3.103, None, None, None, None, None,2018-09-17 11:00:00, None, None, None,38
None,3.533, None, None, None, None, None,2018-09-17 12:00:00, None, None, None,38
None,4.34, None, None, None, None, None,2018-09-17 13:00:00, None, None, None,38
None,4.378, None, None, None, None, 0.65,2018-09-17 14:00:00, None, None, None,38
None,4.885, None, None, None, None, None,2018-09-17 15:00:00, None, None, None,38
None,4.97, None, None, None, None, 1.189,2018-09-17 16:00:00, None, None, None,38
None,5.374, None, None, None, None, None,2018-09-17 17:00:00, None, None, None,38
None,5.271, None, None, None, None, 2.4,2018-09-17 18:00:00, None, None, None,38
None,4.359, None, None, None, None, None,2018-09-17 19:00:00, None, None, None,38
None,4.012, None, None, None, None, 2.795,2018-09-17 20:00:00, None, None, None,38
None,3.795, None, None, None, None, 1.801,2018-09-17 21:00:00, None, None, None,38
None,3.105, None, None, None, None, 0.563,2018-09-17 22:00:00, None, None, None,38
None,2.733, None, None, None, None, None,2018-09-17 23:00:00, None, None, None,38
None,2.76, None, None, None, None, 2.593,2018-09-18 00:00:00, None, None, None,38
None,2.618, None, None, None, None, 1.503,2018-09-18 01:00:00, None, None, None,38
None,2.04, None, None, None, None, 0.129,2018-09-18 02:00:00, None, None, None,38
None,2.889, None, None, None, None, None,2018-09-18 03:00:00, None, None, None,38
None,2.517, None, None, None, None, None,2018-09-18 04:00:00, None, None, None,38
None,2.534, None, None, None, None, 2.236,2018-09-18 05:00:00, None, None, None,38
None,2.629, None, None, None, None, 3.074,2018-09-18 06:00:00, None, None, None,38
None,2.853, None, None, None, None, 3.401,2018-09-18 07:00:00, None, None, None,38
