station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -14.2, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 00:00:00, None
None, None, None, None, -14.8, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 01:00:00, None
None, None, None, None, -14.9, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 02:00:00, None
None, None, None, None, -14.8, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 03:00:00, None
None, None, None, None, -14.9, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 04:00:00, None
None, None, None, None, -14.5, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 05:00:00, None
None, None, None, None, -14.2, 174.0, None, None, 581.0, 499.0, None, 2012-01-01 06:00:00, None
None, None, None, None, -13.6, 173.0, None, None, 581.0, 499.0, None, 2012-01-01 07:00:00, None
None, None, None, None, -13.3, 173.0, None, None, 581.0, 499.0, None, 2012-01-01 08:00:00, None
None, None, None, None, -12.9, 173.0, None, None, 581.0, 499.0, None, 2012-01-01 09:00:00, None
None, None, None, None, -12.5, 173.0, None, None, 581.0, 499.0, None, 2012-01-01 10:00:00, None
None, None, None, None, -12.1, 173.0, None, None, 581.0, 499.0, None, 2012-01-01 11:00:00, None
None, None, None, None, -11.8, 172.0, None, None, 581.0, 499.0, None, 2012-01-01 12:00:00, None
None, None, None, None, -11.6, 172.0, None, None, 581.0, 499.0, None, 2012-01-01 13:00:00, None
None, None, None, None, -11.8, 172.0, None, None, 581.0, 499.0, None, 2012-01-01 14:00:00, None
None, None, None, None, -11.6, 171.0, None, None, 581.0, 499.0, None, 2012-01-01 15:00:00, None
None, 500.0, None, None, -11.3, 171.0, None, None, 581.0, 499.0, None, 2012-01-01 16:00:00, None
None, None, None, None, -10.9, 171.0, None, None, 581.0, 499.0, None, 2012-01-01 17:00:00, None
None, None, None, None, -10.0, 171.0, None, None, 581.0, 499.0, None, 2012-01-01 18:00:00, None
None, None, None, None, -9.7, 171.0, None, None, 581.0, 499.0, None, 2012-01-01 19:00:00, None
None, None, None, None, -9.1, 171.0, None, None, 580.0, 499.0, None, 2012-01-01 20:00:00, None
