station_observations
ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, SWE, ONE_DAY_SNOW, time, air_temp_1, MIN_TEMP, MAX_TEMP
None, 274.0, 594.0, None, None, 2012-01-04 07:00:00, -0.7, None, None
None, 279.0, 599.0, None, None, 2012-01-04 08:00:00, -0.8, None, None
None, 266.0, 609.0, None, None, 2012-01-04 11:00:00, 0.3, None, None
None, 264.0, None, None, None, 2012-01-04 12:00:00, 0.5, None, None
None, None, None, 396.0, None, 2012-01-04 16:00:00, None, None, None
None, None, None, 341.0, None, 2012-01-05 16:00:00, None, None, None
None, None, None, 314.0, None, 2012-01-06 16:00:00, None, None, None
None, None, None, 277.0, None, 2012-01-07 16:00:00, None, None, None
None, None, None, 244.0, None, 2012-01-08 16:00:00, None, None, None
None, None, None, 204.0, None, 2012-01-09 16:00:00, None, None, None
None, None, None, 177.0, None, 2012-01-10 16:00:00, None, None, None
None, None, None, 149.0, None, 2012-01-11 16:00:00, None, None, None
None, None, None, 122.0, None, 2012-01-12 16:00:00, None, None, None
None, None, None, 88.0, None, 2012-01-13 16:00:00, None, None, None
None, 488.0, None, None, None, 2012-01-13 20:00:00, -5.1, None, None
None, 483.0, None, None, None, 2012-01-13 21:00:00, -4.7, None, None
None, 572.0, 744.0, None, None, 2012-01-13 22:00:00, -4.8, None, None
None, 567.0, 745.0, None, None, 2012-01-13 23:00:00, -5.0, None, None
None, 560.0, 745.0, None, None, 2012-01-14 00:00:00, -5.7, None, None
None, 580.0, 746.0, None, None, 2012-01-14 01:00:00, -6.2, None, None
None, 598.0, 747.0, None, None, 2012-01-14 02:00:00, -6.6, None, None
None, 597.0, 750.0, None, None, 2012-01-14 03:00:00, -6.7, None, None
None, 603.0, 751.0, None, None, 2012-01-14 04:00:00, -6.8, None, None
None, 622.0, 753.0, None, None, 2012-01-14 05:00:00, -6.8, None, None
None, 630.0, 754.0, None, None, 2012-01-14 06:00:00, -6.6, None, None
None, 639.0, 755.0, None, None, 2012-01-14 07:00:00, -6.7, None, None
None, 642.0, 756.0, None, None, 2012-01-14 08:00:00, -6.6, None, None
None, 646.0, 756.0, None, None, 2012-01-14 09:00:00, -6.6, None, None
None, 664.0, 757.0, None, None, 2012-01-14 10:00:00, -6.8, None, None
None, 684.0, 757.0, None, None, 2012-01-14 11:00:00, -7.0, None, None
None, 715.0, 757.0, None, None, 2012-01-14 12:00:00, -7.3, None, None
None, 743.0, 757.0, None, None, 2012-01-14 13:00:00, -7.5, None, None
None, 848.0, 757.0, None, None, 2012-01-14 14:00:00, -8.9, None, None
None, 876.0, 757.0, None, None, 2012-01-14 15:00:00, -8.6, None, None
None, 1095.0, 757.0, 49.0, None, 2012-01-14 16:00:00, -11.2, None, None
None, 1210.0, 757.0, None, None, 2012-01-14 17:00:00, -11.3, None, None
None, 1371.0, 756.0, None, None, 2012-01-14 18:00:00, -12.0, None, None
None, 1406.0, 756.0, None, None, 2012-01-14 19:00:00, -11.4, None, None
None, 1406.0, 756.0, None, None, 2012-01-14 20:00:00, -11.6, None, None
None, 1294.0, 756.0, None, None, 2012-01-14 21:00:00, -5.0, None, None
None, 1134.0, 755.0, None, None, 2012-01-14 22:00:00, -6.1, None, None
None, 1195.0, 754.0, None, None, 2012-01-14 23:00:00, -7.7, None, None
None, 1337.0, 753.0, None, None, 2012-01-15 00:00:00, -10.0, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 01:00:00, -13.2, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 02:00:00, -13.6, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 03:00:00, -13.3, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 04:00:00, -13.3, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 05:00:00, -13.0, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 06:00:00, -12.5, None, None
None, 1406.0, 752.0, None, None, 2012-01-15 07:00:00, -11.8, None, None
None, 1406.0, 751.0, None, None, 2012-01-15 08:00:00, -11.5, None, None
None, 1406.0, 751.0, None, None, 2012-01-15 09:00:00, -11.3, None, None
None, 1406.0, 751.0, None, None, 2012-01-15 10:00:00, -12.0, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 11:00:00, -12.8, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 12:00:00, -14.1, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 13:00:00, -15.0, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 14:00:00, -15.8, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 15:00:00, -16.7, None, None
None, 1406.0, 750.0, 15.0, None, 2012-01-15 16:00:00, -17.8, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 17:00:00, -19.2, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 18:00:00, -18.8, None, None
None, 1406.0, 750.0, None, None, 2012-01-15 19:00:00, -17.5, None, None
None, 1406.0, 751.0, None, None, 2012-01-15 20:00:00, -19.9, None, None
None, 1406.0, 752.0, None, None, 2012-01-15 21:00:00, -11.0, None, None
None, 1406.0, 753.0, None, None, 2012-01-15 22:00:00, -11.2, None, None
None, 1406.0, 754.0, None, None, 2012-01-15 23:00:00, -14.9, None, None
None, 1406.0, 755.0, None, None, 2012-01-16 00:00:00, -17.8, None, None
None, 1406.0, 756.0, None, None, 2012-01-16 01:00:00, -17.9, None, None
None, 1406.0, 756.0, None, None, 2012-01-16 02:00:00, -19.7, None, None
None, 1406.0, 757.0, None, None, 2012-01-16 03:00:00, -18.6, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 04:00:00, -18.6, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 05:00:00, -18.8, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 06:00:00, -19.1, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 07:00:00, -19.4, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 08:00:00, -19.9, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 09:00:00, -20.0, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 10:00:00, -20.1, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 11:00:00, -20.6, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 12:00:00, -21.6, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 13:00:00, -22.0, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 14:00:00, -22.8, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 15:00:00, -23.2, None, None
None, 1406.0, 759.0, 0.0, None, 2012-01-16 16:00:00, -23.8, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 17:00:00, -24.6, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 18:00:00, -24.5, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 19:00:00, -24.8, None, None
None, 1406.0, 758.0, None, None, 2012-01-16 20:00:00, -23.5, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 21:00:00, -24.2, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 22:00:00, -24.7, None, None
None, 1406.0, 759.0, None, None, 2012-01-16 23:00:00, -24.4, None, None
None, 1406.0, 759.0, None, None, 2012-01-17 00:00:00, -25.5, None, None
None, 1406.0, 759.0, None, None, 2012-01-17 01:00:00, -27.2, None, None
None, 1406.0, 759.0, None, None, 2012-01-17 02:00:00, -28.5, None, None
None, 1406.0, 760.0, None, None, 2012-01-17 03:00:00, -28.8, None, None
None, 1406.0, 760.0, None, None, 2012-01-17 04:00:00, -29.5, None, None
None, 1406.0, 761.0, None, None, 2012-01-17 05:00:00, -29.8, None, None
None, 1406.0, 761.0, None, None, 2012-01-17 06:00:00, -29.9, None, None
None, 1406.0, 761.0, None, None, 2012-01-17 07:00:00, -30.3, None, None
None, 1406.0, 762.0, None, None, 2012-01-17 08:00:00, -30.6, None, None
None, 1406.0, 762.0, None, None, 2012-01-17 09:00:00, -31.0, None, None
None, 1406.0, 762.0, None, None, 2012-01-17 10:00:00, -31.3, None, None
None, 1406.0, 762.0, None, None, 2012-01-17 11:00:00, -31.4, None, None
None, 1406.0, 762.0, None, None, 2012-01-17 12:00:00, -31.7, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 13:00:00, -31.8, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 14:00:00, -32.2, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 15:00:00, -32.4, None, None
None, 1406.0, 764.0, 0.0, None, 2012-01-17 16:00:00, -32.4, None, None
None, 1406.0, 764.0, None, None, 2012-01-17 17:00:00, -32.5, None, None
None, 1406.0, 764.0, None, None, 2012-01-17 18:00:00, -32.1, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 19:00:00, -31.3, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 20:00:00, -31.3, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 21:00:00, -29.7, None, None
None, 1406.0, 763.0, None, None, 2012-01-17 22:00:00, -28.7, None, None
None, 1406.0, 764.0, None, None, 2012-01-17 23:00:00, -29.9, None, None
None, 1406.0, 763.0, None, None, 2012-01-18 00:00:00, -30.0, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 01:00:00, -31.3, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 02:00:00, -33.5, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 03:00:00, -32.7, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 04:00:00, -31.9, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 05:00:00, -32.2, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 06:00:00, -32.0, None, None
None, 1406.0, 760.0, None, None, 2012-01-18 07:00:00, -32.5, None, None
None, 1406.0, 759.0, None, None, 2012-01-18 08:00:00, -32.2, None, None
None, 1406.0, 759.0, None, None, 2012-01-18 09:00:00, -31.4, None, None
None, 1406.0, 759.0, None, None, 2012-01-18 10:00:00, -34.4, None, None
None, 1406.0, 759.0, None, None, 2012-01-18 11:00:00, -33.0, None, None
None, 1406.0, 759.0, None, None, 2012-01-18 12:00:00, -32.7, None, None
None, 1406.0, 760.0, None, None, 2012-01-18 13:00:00, -33.0, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 14:00:00, -32.6, None, None
None, 1406.0, 761.0, None, None, 2012-01-18 15:00:00, -31.8, None, None
None, 1406.0, 761.0, 0.0, None, 2012-01-18 16:00:00, -31.9, None, None
None, 1406.0, 761.0, None, None, 2012-01-18 17:00:00, -31.9, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 18:00:00, -31.6, None, None
None, 1406.0, 761.0, None, None, 2012-01-18 19:00:00, -31.3, None, None
None, 1406.0, 760.0, None, None, 2012-01-18 20:00:00, -31.4, None, None
None, 1406.0, 761.0, None, None, 2012-01-18 21:00:00, -21.4, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 22:00:00, -22.3, None, None
None, 1406.0, 762.0, None, None, 2012-01-18 23:00:00, -23.8, None, None
None, 1406.0, 762.0, None, None, 2012-01-19 00:00:00, -28.1, None, None
None, 1406.0, 762.0, None, None, 2012-01-19 01:00:00, -31.0, None, None
None, 1406.0, 762.0, None, None, 2012-01-19 02:00:00, -32.5, None, None
None, 1406.0, 763.0, None, None, 2012-01-19 03:00:00, -31.9, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 04:00:00, -31.0, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 05:00:00, -32.5, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 06:00:00, -33.8, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 07:00:00, -32.6, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 08:00:00, -32.6, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 09:00:00, -34.6, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 10:00:00, -34.5, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 11:00:00, -34.6, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 12:00:00, -34.6, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 13:00:00, -34.4, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 14:00:00, -34.3, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 15:00:00, -32.6, None, None
None, 1406.0, 765.0, 0.0, None, 2012-01-19 16:00:00, -32.7, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 17:00:00, -33.9, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 18:00:00, -33.2, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 19:00:00, -32.7, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 20:00:00, -31.7, None, None
None, 1406.0, 765.0, None, None, 2012-01-19 21:00:00, -22.0, None, None
None, 1406.0, 766.0, None, None, 2012-01-19 22:00:00, -21.1, None, None
None, 1406.0, 766.0, None, None, 2012-01-19 23:00:00, -24.7, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 00:00:00, -26.2, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 01:00:00, -26.8, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 02:00:00, -26.8, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 03:00:00, -26.6, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 04:00:00, -26.7, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 05:00:00, -26.3, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 06:00:00, -26.1, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 07:00:00, -25.9, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 08:00:00, -25.7, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 09:00:00, -25.7, None, None
None, 1406.0, 766.0, None, None, 2012-01-20 10:00:00, -25.3, None, None
None, 1406.0, 767.0, None, None, 2012-01-20 11:00:00, -25.0, None, None
None, 1406.0, 767.0, None, None, 2012-01-20 12:00:00, -25.2, None, None
None, 1406.0, 769.0, None, None, 2012-01-20 13:00:00, -24.9, None, None
None, 1263.0, 770.0, None, None, 2012-01-20 14:00:00, -24.8, None, None
None, 1146.0, 771.0, None, None, 2012-01-20 15:00:00, -24.7, None, None
None, 1037.0, 773.0, 0.0, None, 2012-01-20 16:00:00, -24.7, None, None
None, 946.0, 774.0, None, None, 2012-01-20 17:00:00, -24.4, None, None
None, 864.0, 774.0, None, None, 2012-01-20 18:00:00, -24.4, None, None
None, 763.0, 775.0, None, None, 2012-01-20 19:00:00, -23.3, None, None
None, 692.0, 775.0, None, None, 2012-01-20 20:00:00, -22.7, None, None
None, 607.0, 778.0, None, None, 2012-01-20 21:00:00, -22.3, None, None
None, 510.0, 780.0, None, None, 2012-01-20 22:00:00, -21.1, None, None
None, 506.0, 782.0, None, None, 2012-01-20 23:00:00, -22.2, None, None
None, 481.0, 783.0, None, None, 2012-01-21 00:00:00, -22.1, None, None
None, 471.0, 784.0, None, None, 2012-01-21 01:00:00, -22.9, None, None
None, 450.0, 785.0, None, None, 2012-01-21 02:00:00, -23.0, None, None
None, 431.0, 786.0, None, None, 2012-01-21 03:00:00, -23.2, None, None
None, 413.0, 788.0, None, None, 2012-01-21 04:00:00, -23.1, None, None
None, 404.0, 788.0, None, None, 2012-01-21 05:00:00, -23.0, None, None
None, 388.0, 789.0, None, None, 2012-01-21 06:00:00, -22.9, None, None
None, 361.0, 789.0, None, None, 2012-01-21 07:00:00, -22.6, None, None
None, 353.0, 789.0, None, None, 2012-01-21 08:00:00, -22.1, None, None
None, 316.0, 789.0, None, None, 2012-01-21 09:00:00, -21.2, None, None
None, 291.0, 789.0, None, None, 2012-01-21 10:00:00, -20.8, None, None
None, 274.0, 789.0, None, None, 2012-01-21 11:00:00, -20.8, None, None
None, 246.0, 789.0, None, None, 2012-01-21 12:00:00, -20.3, None, None
None, 235.0, 788.0, None, None, 2012-01-21 13:00:00, -20.3, None, None
None, 213.0, 788.0, None, None, 2012-01-21 14:00:00, -20.1, None, None
None, 181.0, 787.0, None, None, 2012-01-21 15:00:00, -19.0, None, None
None, 110.0, 786.0, 0.0, None, 2012-01-21 16:00:00, -13.8, None, None
None, 17.0, 784.0, None, None, 2012-01-21 17:00:00, -9.8, None, None
None, 0.0, 782.0, None, None, 2012-01-21 18:00:00, -8.8, None, None
None, 0.0, 780.0, None, None, 2012-01-21 19:00:00, -7.4, None, None
None, 0.0, 779.0, None, None, 2012-01-21 20:00:00, -6.5, None, None
None, 0.0, 778.0, None, None, 2012-01-21 21:00:00, -5.7, None, None
None, 0.0, 777.0, None, None, 2012-01-21 22:00:00, -5.2, None, None
None, 0.0, 775.0, None, None, 2012-01-21 23:00:00, -5.5, None, None
None, 0.0, 774.0, None, None, 2012-01-22 00:00:00, -7.1, None, None
None, 0.0, 772.0, None, None, 2012-01-22 01:00:00, -7.7, None, None
None, 0.0, 772.0, None, None, 2012-01-22 02:00:00, -7.7, None, None
None, 0.0, 772.0, None, None, 2012-01-22 03:00:00, -7.9, None, None
None, 0.0, 772.0, None, None, 2012-01-22 04:00:00, -7.8, None, None
None, 0.0, 771.0, None, None, 2012-01-22 05:00:00, -7.8, None, None
None, 0.0, 772.0, None, None, 2012-01-22 06:00:00, -7.6, None, None
None, 0.0, 771.0, None, None, 2012-01-22 07:00:00, -7.7, None, None
None, 0.0, 771.0, None, None, 2012-01-22 08:00:00, -8.0, None, None
None, 0.0, 771.0, None, None, 2012-01-22 09:00:00, -8.0, None, None
None, 0.0, 772.0, None, None, 2012-01-22 10:00:00, -7.7, None, None
None, 0.0, 772.0, None, None, 2012-01-22 11:00:00, -7.4, None, None
None, 0.0, 773.0, None, None, 2012-01-22 12:00:00, -7.7, None, None
None, 0.0, 775.0, None, None, 2012-01-22 13:00:00, -7.9, None, None
None, 0.0, 775.0, None, None, 2012-01-22 14:00:00, -7.9, None, None
None, 0.0, 777.0, None, None, 2012-01-22 15:00:00, -7.6, None, None
None, 0.0, 778.0, 0.0, None, 2012-01-22 16:00:00, -7.9, None, None
None, 0.0, 781.0, None, None, 2012-01-22 17:00:00, -7.9, None, None
None, 0.0, 782.0, None, None, 2012-01-22 18:00:00, -7.3, None, None
None, 0.0, 784.0, None, None, 2012-01-22 19:00:00, -7.7, None, None
None, 0.0, 787.0, None, None, 2012-01-22 20:00:00, -7.7, None, None
None, 0.0, 791.0, None, None, 2012-01-22 21:00:00, -7.8, None, None
None, 0.0, 794.0, None, None, 2012-01-22 22:00:00, -7.7, None, None
None, 0.0, 797.0, None, None, 2012-01-22 23:00:00, -7.2, None, None
None, 0.0, 798.0, None, None, 2012-01-23 00:00:00, -8.0, None, None
None, 0.0, 798.0, None, None, 2012-01-23 01:00:00, -8.3, None, None
None, 0.0, 799.0, None, None, 2012-01-23 02:00:00, -8.3, None, None
None, 0.0, 800.0, None, None, 2012-01-23 03:00:00, -8.2, None, None
None, 0.0, 801.0, None, None, 2012-01-23 04:00:00, -8.4, None, None
None, 0.0, 800.0, None, None, 2012-01-23 05:00:00, -8.4, None, None
None, 0.0, 798.0, None, None, 2012-01-23 06:00:00, -8.6, None, None
None, 0.0, 796.0, None, None, 2012-01-23 07:00:00, -8.0, None, None
None, 0.0, 793.0, None, None, 2012-01-23 08:00:00, -7.0, None, None
None, 0.0, 794.0, None, None, 2012-01-23 09:00:00, -5.6, None, None
None, 0.0, 792.0, None, None, 2012-01-23 10:00:00, -5.4, None, None
None, 0.0, 787.0, None, None, 2012-01-23 11:00:00, -6.2, None, None
None, 0.0, 785.0, None, None, 2012-01-23 12:00:00, -6.4, None, None
None, 0.0, 784.0, None, None, 2012-01-23 13:00:00, -6.8, None, None
None, 0.0, 785.0, None, None, 2012-01-23 14:00:00, -6.5, None, None
None, 0.0, 785.0, None, None, 2012-01-23 15:00:00, -6.4, None, None
None, 0.0, 785.0, 0.0, None, 2012-01-23 16:00:00, -6.5, None, None
None, 0.0, 785.0, None, None, 2012-01-23 17:00:00, -6.3, None, None
None, 0.0, 785.0, None, None, 2012-01-23 18:00:00, -6.1, None, None
None, 0.0, 786.0, None, None, 2012-01-23 19:00:00, -5.5, None, None
None, 0.0, 789.0, None, None, 2012-01-23 20:00:00, -5.1, None, None
None, 0.0, 793.0, None, None, 2012-01-23 21:00:00, -4.8, None, None
None, 0.0, 794.0, None, None, 2012-01-23 22:00:00, -4.8, None, None
None, 0.0, 796.0, None, None, 2012-01-23 23:00:00, -4.7, None, None
None, 0.0, 798.0, None, None, 2012-01-24 00:00:00, -4.4, None, None
None, 0.0, 800.0, None, None, 2012-01-24 01:00:00, -4.8, None, None
None, 0.0, 800.0, None, None, 2012-01-24 02:00:00, -5.3, None, None
None, 0.0, 801.0, None, None, 2012-01-24 03:00:00, -5.3, None, None
None, 0.0, 801.0, None, None, 2012-01-24 04:00:00, -5.7, None, None
None, 0.0, 803.0, None, None, 2012-01-24 05:00:00, -5.3, None, None
None, 0.0, 803.0, None, None, 2012-01-24 06:00:00, -5.6, None, None
None, 0.0, 804.0, None, None, 2012-01-24 07:00:00, -5.4, None, None
None, 0.0, 806.0, None, None, 2012-01-24 08:00:00, -5.2, None, None
None, 0.0, 809.0, None, None, 2012-01-24 09:00:00, -5.3, None, None
None, 0.0, 811.0, None, None, 2012-01-24 10:00:00, -3.2, None, None
None, 0.0, 814.0, None, None, 2012-01-24 11:00:00, -3.3, None, None
None, 0.0, 818.0, None, None, 2012-01-24 12:00:00, -3.7, None, None
