pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, -4.3, 26.0, None, None, None, 42.0,2016-12-02 00:00:00, None,49
None, None, None, None, None, -3.7, 26.0, None, None, None, 42.0,2016-12-02 01:00:00, None,49
None, None, None, None, None, -3.6, 26.0, None, None, None, 42.0,2016-12-02 02:00:00, None,49
None, None, None, None, None, -3.4, 26.0, None, None, None, 42.0,2016-12-02 03:00:00, None,49
None, None, None, None, None, -3.8, 26.0, None, None, None, 42.0,2016-12-02 04:00:00, None,49
None, None, None, None, None, -3.2, 26.0, None, None, None, 43.0,2016-12-02 05:00:00, None,49
None, None, None, None, None, -3.2, 25.0, None, None, None, 43.0,2016-12-02 06:00:00, None,49
None, None, None, None, None, -3.6, 26.0, None, None, None, 43.0,2016-12-02 07:00:00, None,49
None, None, None, None, None, -3.8, 28.0, None, None, None, 43.0,2016-12-02 08:00:00, None,49
None, None, None, None, None, -3.7, 29.0, None, None, None, 45.0,2016-12-02 09:00:00, None,49
None, None, None, None, None, -3.2, 31.0, None, None, None, 46.0,2016-12-02 10:00:00, None,49
None, None, None, None, None, -3.2, 33.0, None, None, None, 46.0,2016-12-02 11:00:00, None,49
None, None, None, None, None, -3.3, 35.0, None, None, None, 48.0,2016-12-02 12:00:00, None,49
None, None, None, None, None, -3.1, 39.0, None, None, None, 49.0,2016-12-02 13:00:00, None,49
None, None, None, None, None, -3.0, 38.0, None, None, None, 50.0,2016-12-02 14:00:00, None,49
None, None, None, None, None, -2.6, 40.0, None, None, None, 51.0,2016-12-02 15:00:00, None,49
None, 262.0, None, None, None, -2.4, 41.0, None, None, None, 53.0,2016-12-02 16:00:00, None,49
None, None, None, None, None, -2.2, 41.0, None, None, None, 53.0,2016-12-02 17:00:00, None,49
None, None, None, None, None, -1.9, 40.0, None, None, None, 54.0,2016-12-02 18:00:00, None,49
None, None, None, None, None, -1.6, 41.0, None, None, None, 56.0,2016-12-02 19:00:00, None,49
None, None, None, None, None, -1.2, 42.0, None, None, None, 57.0,2016-12-02 20:00:00, None,49
None, None, None, None, None, -1.2, 42.0, None, None, None, 57.0,2016-12-02 21:00:00, None,49
None, None, None, None, None, -1.1, 41.0, None, None, None, 58.0,2016-12-02 22:00:00, None,49
None, None, None, None, None, -1.3, 42.0, None, None, None, 58.0,2016-12-02 23:00:00, None,49
None, None, None, None, None, -1.4, 42.0, None, None, None, 58.0,2016-12-03 00:00:00, None,49
None, None, None, None, None, -1.5, 42.0, None, None, None, 59.0,2016-12-03 01:00:00, None,49
None, None, None, None, None, -1.6, 42.0, None, None, None, 59.0,2016-12-03 02:00:00, None,49
None, None, None, None, None, -1.6, 42.0, None, None, None, 59.0,2016-12-03 03:00:00, None,49
None, None, None, None, None, -1.7, 41.0, None, None, None, 59.0,2016-12-03 04:00:00, None,49
None, None, None, None, None, -1.7, 41.0, None, None, None, 60.0,2016-12-03 05:00:00, None,49
None, None, None, None, None, -1.8, 40.0, None, None, None, 60.0,2016-12-03 06:00:00, None,49
None, None, None, None, None, -2.0, 42.0, None, None, None, 61.0,2016-12-03 07:00:00, None,49
None, None, None, None, None, -2.5, 42.0, None, None, None, 61.0,2016-12-03 08:00:00, None,49
None, None, None, None, None, -3.1, 41.0, None, None, None, 61.0,2016-12-03 09:00:00, None,49
None, None, None, None, None, -3.8, 41.0, None, None, None, 61.0,2016-12-03 10:00:00, None,49
None, None, None, None, None, -4.2, 41.0, None, None, None, 61.0,2016-12-03 11:00:00, None,49
None, None, None, None, None, -4.2, 41.0, None, None, None, 61.0,2016-12-03 12:00:00, None,49
None, None, None, None, None, -4.2, 41.0, None, None, None, 61.0,2016-12-03 13:00:00, None,49
None, None, None, None, None, -4.4, 41.0, None, None, None, 61.0,2016-12-03 14:00:00, None,49
None, None, None, None, None, -4.7, 41.0, None, None, None, 61.0,2016-12-03 15:00:00, None,49
None, 265.0, None, None, None, -5.1, 41.0, None, None, None, 61.0,2016-12-03 16:00:00, None,49
None, None, None, None, None, -5.0, 40.0, None, None, None, 61.0,2016-12-03 17:00:00, None,49
None, None, None, None, None, -5.0, 40.0, None, None, None, 61.0,2016-12-03 18:00:00, None,49
None, None, None, None, None, -4.5, 40.0, None, None, None, 61.0,2016-12-03 19:00:00, None,49
None, None, None, None, None, -4.7, 40.0, None, None, None, 61.0,2016-12-03 20:00:00, None,49
None, None, None, None, None, -4.6, 40.0, None, None, None, 61.0,2016-12-03 21:00:00, None,49
None, None, None, None, None, -5.0, 40.0, None, None, None, 61.0,2016-12-03 22:00:00, None,49
None, None, None, None, None, -5.5, 40.0, None, None, None, 61.0,2016-12-03 23:00:00, None,49
None, None, None, None, None, -6.0, 40.0, None, None, None, 61.0,2016-12-04 00:00:00, None,49
None, None, None, None, None, -6.4, 39.0, None, None, None, 61.0,2016-12-04 01:00:00, None,49
None, None, None, None, None, -6.4, 39.0, None, None, None, 61.0,2016-12-04 02:00:00, None,49
None, None, None, None, None, -6.6, 39.0, None, None, None, 61.0,2016-12-04 03:00:00, None,49
None, None, None, None, None, -7.0, 39.0, None, None, None, 61.0,2016-12-04 04:00:00, None,49
None, None, None, None, None, -6.9, 39.0, None, None, None, 61.0,2016-12-04 05:00:00, None,49
None, None, None, None, None, -6.9, 39.0, None, None, None, 61.0,2016-12-04 06:00:00, None,49
None, None, None, None, None, -7.0, 39.0, None, None, None, 60.0,2016-12-04 07:00:00, None,49
None, None, None, None, None, -6.9, 39.0, None, None, None, 60.0,2016-12-04 08:00:00, None,49
None, None, None, None, None, -6.9, 39.0, None, None, None, 60.0,2016-12-04 09:00:00, None,49
None, None, None, None, None, -7.0, 38.0, None, None, None, 60.0,2016-12-04 10:00:00, None,49
None, None, None, None, None, -7.0, 38.0, None, None, None, 60.0,2016-12-04 11:00:00, None,49
None, None, None, None, None, -7.1, 38.0, None, None, None, 60.0,2016-12-04 12:00:00, None,49
None, None, None, None, None, -7.4, 38.0, None, None, None, 60.0,2016-12-04 13:00:00, None,49
None, None, None, None, None, -7.7, 38.0, None, None, None, 60.0,2016-12-04 14:00:00, None,49
None, None, None, None, None, -8.2, 38.0, None, None, None, 60.0,2016-12-04 15:00:00, None,49
None, 265.0, None, None, None, -9.0, 37.0, None, None, None, 60.0,2016-12-04 16:00:00, None,49
