TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-5.791,0.6,94.3,2.92,851.25,0.0,4.48,2019-04-02 00:00:00,40.7,-6.6,14
-6.105,0.6,94.4,2.14,850.75,0.0,3.9,2019-04-02 01:00:00,59.0,-6.9,14
-6.738,0.6,94.3,2.34,850.25,0.0,3.7,2019-04-02 02:00:00,43.5,-7.5,14
-6.802,0.6,94.2,1.75,849.65,0.0,2.73,2019-04-02 03:00:00,78.6,-7.6,14
-6.802,0.6,94.4,1.36,848.95,0.0,2.53,2019-04-02 04:00:00,92.7,-7.6,14
-7.706,0.6,94.0,1.36,848.35,0.0,2.14,2019-04-02 05:00:00,63.2,-8.5,14
-7.869,29.4,93.9,0.97,847.75,0.0,1.95,2019-04-02 06:00:00,46.3,-8.7,14
-6.42,65.6,94.9,0.39,846.95,0.0,1.95,2019-04-02 07:00:00,126.4,-7.1,14
-5.76,150.6,95.1,0.39,846.25,0.0,1.36,2019-04-02 08:00:00,133.4,-6.4,14
-5.698,228.1,95.4,0.39,845.55,0.0,1.95,2019-04-02 09:00:00,129.2,-6.3,14
-6.262,241.9,95.5,0.19,845.05,0.0,1.17,2019-04-02 10:00:00,7.0,-6.9,14
-5.511,470.6,95.6,0.39,844.65,0.0,1.56,2019-04-02 11:00:00,327.1,-6.1,14
-4.865,386.9,95.8,0.0,844.35,0.0,0.39,2019-04-02 12:00:00,348.2,-5.4,14
-5.605,333.1,95.2,0.0,843.95,0.0,0.19,2019-04-02 13:00:00,0.0,-6.3,14
-6.388,166.9,95.0,0.19,843.55,0.0,0.39,2019-04-02 14:00:00,12.6,-7.1,14
-6.515,106.9,95.2,1.56,843.35,0.0,4.09,2019-04-02 15:00:00,16.8,-7.2,14
-6.706,70.6,95.2,2.34,843.15,0.0,3.51,2019-04-02 16:00:00,28.1,-7.4,14
-7.608,40.6,95.1,2.14,842.85,0.0,3.12,2019-04-02 17:00:00,29.5,-8.3,14
-8.033,10.6,94.7,2.14,842.55,0.0,3.12,2019-04-02 18:00:00,23.9,-8.7,14
-8.831,0.6,94.5,2.14,842.45,0.0,3.12,2019-04-02 19:00:00,26.7,-9.6,14
-9.713,0.6,94.0,2.14,842.35,0.0,2.92,2019-04-02 20:00:00,25.3,-10.5,14
-10.511,0.6,93.4,1.75,842.25,0.0,2.53,2019-04-02 21:00:00,23.9,-11.4,14
-11.541,0.6,93.0,1.56,841.95,0.0,1.95,2019-04-02 22:00:00,22.5,-12.5,14
-13.277,0.6,92.3,1.56,841.55,0.0,1.95,2019-04-02 23:00:00,22.5,-14.3,14
-14.353,0.6,91.5,1.36,841.25,0.0,1.95,2019-04-03 00:00:00,26.7,-15.5,14
-14.945,0.6,90.9,1.17,840.85,0.0,1.56,2019-04-03 01:00:00,29.5,-16.1,14
-15.305,0.6,90.6,0.78,840.45,0.0,1.36,2019-04-03 02:00:00,26.7,-16.5,14
-15.873,0.6,90.3,0.78,840.05,0.0,0.97,2019-04-03 03:00:00,25.3,-17.1,14
-15.996,0.6,90.1,0.58,839.75,0.0,0.97,2019-04-03 04:00:00,23.9,-17.3,14
-16.243,0.6,89.9,0.58,839.55,0.0,0.78,2019-04-03 05:00:00,21.1,-17.5,14
-16.576,9.4,89.8,0.58,839.35,0.0,0.78,2019-04-03 06:00:00,19.7,-17.9,14
-16.618,29.4,89.6,0.58,839.35,0.0,0.78,2019-04-03 07:00:00,19.7,-17.9,14
-16.66,59.4,89.7,0.58,839.45,0.0,0.78,2019-04-03 08:00:00,18.3,-18.0,14
-16.744,84.4,89.7,0.58,839.25,0.0,0.78,2019-04-03 09:00:00,18.3,-18.1,14
-15.709,113.1,90.2,0.39,839.15,0.0,0.58,2019-04-03 10:00:00,18.3,-17.0,14
-15.669,120.6,90.5,0.39,839.05,0.0,0.58,2019-04-03 11:00:00,18.3,-16.9,14
-16.037,109.4,90.5,0.39,839.25,0.0,0.58,2019-04-03 12:00:00,16.8,-17.3,14
-15.709,88.1,90.4,0.19,839.25,0.0,0.58,2019-04-03 13:00:00,19.7,-16.9,14
-16.367,81.9,90.3,0.19,839.45,0.0,0.97,2019-04-03 14:00:00,23.9,-17.6,14
-16.744,60.6,90.1,0.0,839.75,0.0,0.78,2019-04-03 15:00:00,23.9,-18.0,14
-17.167,41.9,89.7,0.0,839.95,0.0,0.58,2019-04-03 16:00:00,22.5,-18.5,14
-17.683,21.9,89.3,0.0,840.25,0.0,0.39,2019-04-03 17:00:00,22.5,-19.0,14
-18.032,8.1,88.9,0.0,840.65,0.0,0.58,2019-04-03 18:00:00,26.7,-19.4,14
-18.563,0.6,88.6,0.0,841.05,0.0,0.78,2019-04-03 19:00:00,30.9,-20.0,14
-18.877,0.6,88.3,0.19,841.55,0.0,0.97,2019-04-03 20:00:00,29.5,-20.4,14
-19.469,0.6,88.0,0.19,841.95,0.0,0.97,2019-04-03 21:00:00,23.9,-21.0,14
-19.746,0.6,87.7,0.19,842.25,0.0,0.58,2019-04-03 22:00:00,28.1,-21.3,14
-20.12,0.6,87.5,0.19,842.35,0.0,0.58,2019-04-03 23:00:00,23.9,-21.7,14
-20.404,0.6,87.3,0.19,842.65,0.0,0.97,2019-04-04 00:00:00,25.3,-22.0,14
-20.69,0.6,87.1,0.19,843.05,0.0,0.97,2019-04-04 01:00:00,26.7,-22.3,14
-20.931,0.6,86.9,0.19,843.45,0.0,0.97,2019-04-04 02:00:00,26.7,-22.6,14
-21.125,0.6,86.8,0.0,843.65,0.0,0.58,2019-04-04 03:00:00,29.5,-22.8,14
-21.321,0.6,86.7,0.0,843.85,0.0,0.58,2019-04-04 04:00:00,32.3,-23.0,14
-21.617,0.6,86.4,0.0,843.95,0.0,0.58,2019-04-04 05:00:00,37.9,-23.3,14
-21.617,21.9,86.4,0.0,844.05,0.0,0.19,2019-04-04 06:00:00,53.3,-23.3,14
-21.518,65.6,86.6,0.0,844.05,0.0,0.19,2019-04-04 07:00:00,67.4,-23.2,14
-20.356,138.1,87.0,0.0,843.85,0.0,0.19,2019-04-04 08:00:00,98.3,-22.0,14
-19.607,185.6,87.7,0.0,843.55,0.0,0.19,2019-04-04 09:00:00,112.3,-21.2,14
-19.469,215.6,88.2,0.0,843.35,0.0,0.19,2019-04-04 10:00:00,106.7,-21.0,14
