pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.72, 96.2, -1.1, 96.0, -2.0, -1.7, -1.9, -2.0, 1.5, 4.0,2022-11-05 00:00:00, 27.0, 26.91,45
None, -2.204, 96.8, -1.1, 97.0, -3.0, -2.2, -2.3, -3.0, 1.1, 1.0,2022-11-05 01:00:00, 28.0, 27.58,45
None, -3.111, 94.3, -1.1, 94.0, -4.0, -3.1, -3.2, -4.0, 0.6, 3.0,2022-11-05 02:00:00, 30.0, 29.81,45
12.8, -3.43, 93.8, -1.1, 94.0, -4.0, -3.4, -3.4, -4.0, 1.2, 2.0,2022-11-05 03:00:00, 32.0, 31.52,45
13.1, -3.882, 93.9, -1.1, 94.0, -5.0, -3.9, -3.9, -5.0, 0.3, 1.0,2022-11-05 04:00:00, 32.0, 31.78,45
13.1, -4.245, 92.5, -1.1, 93.0, -5.0, -4.2, -4.3, -5.0, 0.0, 1.0,2022-11-05 05:00:00, 32.0, 32.04,45
12.9, -4.509, 92.5, -1.1, 93.0, -5.0, -4.5, -4.6, -5.0, 0.0, -3.0,2022-11-05 06:00:00, 29.0, 29.07,45
13.2, -4.594, 93.5, -4.4, 94.0, -5.0, -4.6, -4.7, -5.0, 0.3, 2.0,2022-11-05 07:00:00, 31.0, 30.96,45
13.9, -4.794, 93.0, -4.4, 93.0, -6.0, -4.8, -4.8, -6.0, 0.7, 2.0,2022-11-05 08:00:00, 32.0, 32.04,45
13.9, -4.787, 93.0, -4.4, 93.0, -6.0, -4.8, -4.9, -6.0, 0.1, 1.0,2022-11-05 09:00:00, 33.0, 32.98,45
13.9, -4.747, 92.2, -4.4, 92.0, -6.0, -4.7, -4.9, -6.0, 0.1, 0.0,2022-11-05 10:00:00, 33.0, 32.68,45
13.7, -4.716, 91.1, -4.4, 91.0, -6.0, -4.7, -4.9, -6.0, 0.1, 0.0,2022-11-05 11:00:00, 32.0, 32.3,45
13.7, -4.85, 91.9, -4.4, 92.0, -6.0, -4.9, -5.0, -6.0, 0.2, -1.0,2022-11-05 12:00:00, 32.0, 31.72,45
14.1, -5.095, 89.2, -4.4, 89.0, -6.0, -5.1, -5.2, -6.0, 0.4, 1.0,2022-11-05 13:00:00, 33.0, 32.68,45
14.0, -5.275, 87.8, -4.4, 88.0, -7.0, -5.3, -5.4, -7.0, 0.2, 0.0,2022-11-05 14:00:00, 33.0, 32.84,45
