air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-3.7,-6.5, 1.0,-3.7,100.0,2022-11-05 00:00:00, 48.0,-4.0,45
-3.5,-6.5, 4.0,-3.4,100.0,2022-11-05 01:00:00, 52.0,-3.0,45
-4.0,-6.5, 2.0,-3.4,100.0,2022-11-05 02:00:00, 53.0,-4.0,45
-4.5,-6.5, 0.0,-3.4,100.0,2022-11-05 03:00:00, 53.0,-5.0,45
-5.1,-6.5, -2.0,-3.4,100.0,2022-11-05 04:00:00, 51.0,-5.0,45
-5.9,-6.5, 0.0,-3.4,100.0,2022-11-05 05:00:00, 51.0,-6.0,45
-6.5,-6.5, 2.0,-3.4,98.0,2022-11-05 06:00:00, 52.0,-7.0,45
-8.2,-8.1, 2.0,-6.4,95.0,2022-11-05 07:00:00, 53.0,-9.0,45
-8.3,-8.5, -2.0,-6.4,95.0,2022-11-05 08:00:00, 52.0,-9.0,45
-9.7,-9.8, 2.0,-6.4,93.0,2022-11-05 09:00:00, 53.0,-10.0,45
-9.1,-9.8, 1.0,-6.4,93.0,2022-11-05 10:00:00, 54.0,-10.0,45
-8.9,-9.8, -1.0,-6.4,93.0,2022-11-05 11:00:00, 53.0,-10.0,45
-6.9,-9.8, -1.0,-6.4,95.0,2022-11-05 12:00:00, 53.0,-8.0,45
-9.3,-9.8, 0.0,-6.4,92.0,2022-11-05 13:00:00, 53.0,-10.0,45
-9.4,-9.8, 0.0,-6.4,92.0,2022-11-05 14:00:00, 52.0,-10.0,45
-9.4,-9.9, 0.0,-6.4,92.0,2022-11-05 15:00:00, 52.0,-10.0,45
-9.2,-9.9, -1.0,-6.4,91.0,2022-11-05 16:00:00, 52.0,-10.0,45
-11.4,-11.5, 0.0,-6.4,91.0,2022-11-05 17:00:00, 52.0,-12.0,45
-12.0,-12.1, 0.0,-6.4,90.0,2022-11-05 18:00:00, 52.0,-13.0,45
-12.5,-12.6, 0.0,-12.0,90.0,2022-11-05 19:00:00, 52.0,-14.0,45
-13.0,-13.2, 0.0,-12.0,90.0,2022-11-05 21:00:00, 51.0,-14.0,45
-13.5,-13.6, -1.0,-12.0,89.0,2022-11-05 23:00:00, 50.0,-15.0,45
-12.6,-13.6, 0.0,-12.0,90.0,2022-11-06 02:00:00, 50.0,-14.0,45
-13.4,-13.7, 0.0,-12.0,90.0,2022-11-06 03:00:00, 50.0,-15.0,45
-13.3,-13.7, 0.0,-12.0,90.0,2022-11-06 04:00:00, 49.0,-14.0,45
-13.8,-13.9, 0.0,-12.0,89.0,2022-11-06 05:00:00, 49.0,-15.0,45
-13.6,-14.1, 0.0,-12.0,89.0,2022-11-06 06:00:00, 49.0,-15.0,45
-13.6,-14.2, 0.0,-13.5,90.0,2022-11-06 07:00:00, 49.0,-15.0,45
-13.1,-14.2, 0.0,-13.0,90.0,2022-11-06 08:00:00, 49.0,-14.0,45
-11.8,-14.2, 0.0,-11.9,91.0,2022-11-06 09:00:00, 49.0,-13.0,45
-11.7,-14.2, 0.0,-11.1,89.0,2022-11-06 10:00:00, 49.0,-13.0,45
-11.2,-14.2, -1.0,-10.4,88.0,2022-11-06 13:00:00, 46.0,-13.0,45
-11.3,-14.2, 1.0,-10.4,90.0,2022-11-06 14:00:00, 47.0,-12.0,45
-12.8,-14.2, 1.0,-10.4,90.0,2022-11-06 17:00:00, 49.0,-14.0,45
-12.8,-14.2, 0.0,-10.4,90.0,2022-11-06 18:00:00, 48.0,-14.0,45
-13.9,-13.9, 0.0,-12.8,89.0,2022-11-06 21:00:00, 48.0,-15.0,45
-14.9,-15.0, 2.0,-12.8,88.0,2022-11-06 22:00:00, 49.0,-16.0,45
-15.8,-16.0, 3.0,-12.8,87.0,2022-11-06 23:00:00, 52.0,-18.0,45
-16.5,-16.6, -2.0,-12.8,87.0,2022-11-07 00:00:00, 50.0,-18.0,45
-16.8,-17.0, -1.0,-12.8,86.0,2022-11-07 01:00:00, 49.0,-18.0,45
-17.4,-17.4, -1.0,-12.8,86.0,2022-11-07 02:00:00, 48.0,-19.0,45
-17.9,-18.1, 0.0,-17.6,85.0,2022-11-07 08:00:00, 51.0,-20.0,45
-17.3,-18.2, -4.0,-17.4,86.0,2022-11-07 09:00:00, 47.0,-19.0,45
-17.6,-18.2, 4.0,-17.2,85.0,2022-11-07 10:00:00, 50.0,-19.0,45
-17.1,-18.2, 1.0,-16.8,85.0,2022-11-07 11:00:00, 51.0,-19.0,45
-17.7,-18.2, 3.0,-16.7,85.0,2022-11-07 13:00:00, 50.0,-19.0,45
-17.6,-18.2, 0.0,-16.7,85.0,2022-11-07 14:00:00, 50.0,-19.0,45
-17.7,-18.2, 1.0,-16.7,85.0,2022-11-07 15:00:00, 50.0,-20.0,45
-18.8,-18.8, 2.0,-16.7,84.0,2022-11-07 17:00:00, 51.0,-21.0,45
-19.0,-19.2, -2.0,-16.7,84.0,2022-11-07 18:00:00, 49.0,-21.0,45
-19.3,-19.4, 0.0,-18.9,84.0,2022-11-07 19:00:00, 49.0,-21.0,45
-18.5,-19.4, -3.0,-18.5,85.0,2022-11-07 20:00:00, 46.0,-20.0,45
-19.1,-19.4, -1.0,-18.5,84.0,2022-11-07 21:00:00, 45.0,-21.0,45
-19.7,-19.9, 1.0,-18.5,84.0,2022-11-07 22:00:00, 45.0,-22.0,45
-19.9,-19.9, 0.0,-18.5,84.0,2022-11-07 23:00:00, 45.0,-22.0,45
-19.5,-19.9, 0.0,-18.5,84.0,2022-11-08 00:00:00, 45.0,-21.0,45
-19.2,-19.9, 1.0,-18.5,84.0,2022-11-08 01:00:00, 46.0,-21.0,45
-19.4,-19.9, -2.0,-18.5,84.0,2022-11-08 02:00:00, 44.0,-21.0,45
-19.4,-19.9, 0.0,-18.5,84.0,2022-11-08 03:00:00, 44.0,-21.0,45
-18.9,-19.9, 0.0,-18.5,84.0,2022-11-08 04:00:00, 44.0,-21.0,45
-19.2,-19.9, 0.0,-18.5,84.0,2022-11-08 05:00:00, 44.0,-21.0,45
-18.4,-19.9, 0.0,-18.2,85.0,2022-11-08 06:00:00, 44.0,-20.0,45
-17.5,-18.6, 5.0,-17.4,87.0,2022-11-08 07:00:00, 49.0,-19.0,45
-15.0,-18.6, -1.0,-15.1,88.0,2022-11-08 08:00:00, 48.0,-16.0,45
-12.0,-18.6, 0.0,-12.2,89.0,2022-11-08 09:00:00, 48.0,-14.0,45
-10.4,-18.6, 1.0,-9.7,89.0,2022-11-08 10:00:00, 48.0,-12.0,45
-9.1,-18.6, 0.0,-9.0,90.0,2022-11-08 11:00:00, 48.0,-10.0,45
-8.0,-18.6, -1.0,-7.3,89.0,2022-11-08 12:00:00, 47.0,-9.0,45
-8.9,-18.6, 0.0,-7.3,91.0,2022-11-08 13:00:00, 47.0,-10.0,45
-9.1,-18.6, 0.0,-7.3,90.0,2022-11-08 14:00:00, 47.0,-10.0,45
-9.7,-18.6, 2.0,-7.3,89.0,2022-11-08 15:00:00, 49.0,-11.0,45
-11.1,-18.6, -1.0,-7.3,90.0,2022-11-08 16:00:00, 48.0,-12.0,45
-11.5,-18.6, 0.0,-7.3,92.0,2022-11-08 17:00:00, 48.0,-12.0,45
-11.7,-18.6, 0.0,-7.3,91.0,2022-11-08 18:00:00, 48.0,-13.0,45
-12.4,-12.6, 0.0,-11.5,90.0,2022-11-08 19:00:00, 48.0,-14.0,45
-12.3,-12.6, 1.0,-11.5,91.0,2022-11-08 20:00:00, 48.0,-14.0,45
-12.2,-12.7, 0.0,-11.5,91.0,2022-11-08 21:00:00, 48.0,-13.0,45
-12.2,-12.7, 0.0,-11.5,91.0,2022-11-08 22:00:00, 48.0,-13.0,45
-12.2,-12.7, 0.0,-11.5,91.0,2022-11-08 23:00:00, 48.0,-13.0,45
-11.9,-12.7, 0.0,-11.5,91.0,2022-11-09 00:00:00, 48.0,-13.0,45
-12.1,-12.7, 0.0,-11.5,91.0,2022-11-09 01:00:00, 48.0,-13.0,45
-11.2,-12.7, 0.0,-11.2,92.0,2022-11-09 02:00:00, 48.0,-12.0,45
-12.1,-12.7, 0.0,-11.1,90.0,2022-11-09 03:00:00, 48.0,-13.0,45
-12.0,-12.7, 1.0,-11.1,91.0,2022-11-09 04:00:00, 48.0,-13.0,45
-11.3,-12.7, 0.0,-11.1,92.0,2022-11-09 05:00:00, 48.0,-13.0,45
-11.8,-12.7, 0.0,-11.1,91.0,2022-11-09 06:00:00, 48.0,-13.0,45
-12.3,-12.2, 0.0,-11.7,90.0,2022-11-09 07:00:00, 48.0,-13.0,45
-9.9,-12.3, 0.0,-10.1,93.0,2022-11-09 08:00:00, 48.0,-11.0,45
-8.5,-12.3, 0.0,-8.2,92.0,2022-11-09 09:00:00, 48.0,-10.0,45
