pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-9.7,-10.0, 996.4, 0.0, 0.0,-4.5,92.0,2022-11-05 00:00:00, 50.0,-10.0, 900.0,45
None,-10.2,-10.3, 997.5, -0.1, 0.0,-4.5,91.0,2022-11-05 01:00:00, 50.0,-12.0, 901.0,45
None,-8.9,-10.6, 997.3, 0.1, 1.0,-4.5,92.0,2022-11-05 02:00:00, 50.0,-10.0, 901.0,45
None,-8.8,-10.6, 998.4, 0.1, 0.0,-4.5,92.0,2022-11-05 03:00:00, 50.0,-10.0, 902.0,45
None,-9.5,-10.6, 999.6, 0.0, 0.0,-4.5,92.0,2022-11-05 04:00:00, 49.0,-11.0, 903.0,45
None,-10.4,-10.6, 999.7, -0.1, 0.0,-4.5,91.0,2022-11-05 05:00:00, 49.0,-12.0, 903.0,45
None,-10.2,-10.8, 1001.0, 0.0, 1.0,-4.5,93.0,2022-11-05 06:00:00, 49.0,-11.0, 904.0,45
None,-8.8,-10.2, 1000.9, 0.2, -1.0,-7.9,92.0,2022-11-05 07:00:00, 49.0,-10.0, 904.0,45
None,-7.7,-10.2, 1002.1, 0.0, 0.0,-7.4,92.0,2022-11-05 08:00:00, 49.0,-9.0, 905.0,45
None,-7.6,-10.2, 1003.2, 0.0, 0.0,-7.4,92.0,2022-11-05 09:00:00, 49.0,-8.0, 906.0,45
None,-7.7,-10.2, 1004.4, -0.2, 0.0,-7.3,92.0,2022-11-05 10:00:00, 48.0,-9.0, 907.0,45
None,-7.5,-10.2, 1005.5, 0.2, 0.0,-7.1,90.0,2022-11-05 11:00:00, 49.0,-8.0, 908.0,45
None,-6.1,-10.2, 1005.5, 0.1, 0.0,-6.1,89.0,2022-11-05 12:00:00, 49.0,-7.0, 908.0,45
None,-5.6,-10.2, 1006.6, 0.0, 0.0,-5.4,85.0,2022-11-05 13:00:00, 48.0,-8.0, 909.0,45
None,-5.4,-10.2, 1006.4, -0.3, 0.0,-5.2,83.0,2022-11-05 14:00:00, 48.0,-7.0, 909.0,45
None,-6.0,-10.2, 1007.6, 0.2, 0.0,-5.2,81.0,2022-11-05 15:00:00, 48.0,-8.0, 910.0,45
None,-6.5,-10.2, 1008.9, 0.0, 0.0,-5.2,84.0,2022-11-05 16:00:00, 48.0,-9.0, 911.0,45
None,-7.1,-10.2, 1010.1, -0.1, 0.0,-5.2,81.0,2022-11-05 17:00:00, 48.0,-10.0, 912.0,45
None,-7.5,-10.2, 1011.3, 0.0, 0.0,-5.2,81.0,2022-11-05 18:00:00, 47.0,-10.0, 913.0,45
None,-8.1,-8.2, 1012.3, -0.1, 0.0,-7.5,80.0,2022-11-05 19:00:00, 47.0,-10.0, 914.0,45
None,-8.4,-8.4, 1013.3, 0.1, 0.0,-7.5,80.0,2022-11-05 20:00:00, 47.0,-11.0, 915.0,45
None,-8.7,-8.7, 1014.4, -0.2, 0.0,-7.5,77.0,2022-11-05 21:00:00, 47.0,-11.0, 916.0,45
None,-9.1,-9.1, 1015.6, 0.1, 0.0,-7.5,76.0,2022-11-05 22:00:00, 47.0,-12.0, 917.0,45
None,-9.4,-9.6, 1016.7, -0.6, 0.0,-7.5,73.0,2022-11-05 23:00:00, 47.0,-13.0, 918.0,45
None,-10.2,-10.3, 1017.7, 0.3, 0.0,-7.5,72.0,2022-11-06 00:00:00, 46.0,-13.0, 919.0,45
None,-11.1,-11.3, 1020.1, 0.0, 0.0,-7.5,69.0,2022-11-06 02:00:00, 46.0,-15.0, 921.0,45
None,-11.7,-11.9, 1022.5, 0.0, 0.0,-7.5,73.0,2022-11-06 04:00:00, 46.0,-15.0, 923.0,45
None,-13.1,-13.3, 1025.0, 0.1, 0.0,-7.5,73.0,2022-11-06 06:00:00, 46.0,-17.0, 925.0,45
None,-13.5,-13.6, 1026.1, 0.0, 0.0,-12.9,71.0,2022-11-06 07:00:00, 45.0,-17.0, 926.0,45
None,-13.5,-13.7, 1027.3, 0.0, 0.0,-12.9,72.0,2022-11-06 08:00:00, 45.0,-18.0, 927.0,45
None,-13.4,-13.7, 1027.3, 0.0, 0.0,-12.9,70.0,2022-11-06 09:00:00, 45.0,-17.0, 927.0,45
None,-12.2,-13.7, 1028.3, -0.1, 0.0,-12.0,66.0,2022-11-06 10:00:00, 45.0,-16.0, 928.0,45
None,-11.3,-13.7, None, None, None,-11.2,64.0,2022-11-06 11:00:00, None,-16.0, None,45
None,-10.6,-13.7, 1028.3, 0.2, 0.0,-10.6,61.0,2022-11-06 12:00:00, 45.0,-16.0, 928.0,45
None,-10.4,-13.7, 1028.3, -0.4, 0.0,-10.2,59.0,2022-11-06 13:00:00, 45.0,-16.0, 928.0,45
None,-10.5,-13.7, 1028.3, -0.1, 0.0,-10.2,59.0,2022-11-06 14:00:00, 44.0,-16.0, 928.0,45
None,-10.5,-13.7, 1028.3, 0.3, 0.0,-10.2,61.0,2022-11-06 15:00:00, 44.0,-16.0, 928.0,45
None,-11.9,-13.7, 1028.6, -0.2, 0.0,-10.2,66.0,2022-11-06 16:00:00, 44.0,-16.0, 928.0,45
None,-13.1,-13.7, 1030.0, -0.3, 0.0,-10.2,64.0,2022-11-06 18:00:00, 44.0,-18.0, 929.0,45
None,-14.1,-14.1, 1031.3, -0.3, 0.0,-12.9,66.0,2022-11-06 20:00:00, 44.0,-18.0, 930.0,45
None,-14.2,-14.5, 1032.4, 0.1, 0.0,-12.9,65.0,2022-11-06 21:00:00, 44.0,-19.0, 931.0,45
None,-14.8,-14.7, 1032.3, 0.3, 0.0,-12.9,65.0,2022-11-06 22:00:00, 44.0,-19.0, 931.0,45
None,-14.7,-15.0, 1033.3, -0.1, 0.0,-12.9,64.0,2022-11-06 23:00:00, 44.0,-20.0, 932.0,45
None,-14.7,-15.0, 1033.2, -0.5, 0.0,-12.9,61.0,2022-11-07 00:00:00, 43.0,-20.0, 932.0,45
None,-15.1,-15.2, 1034.3, 0.6, 0.0,-12.9,64.0,2022-11-07 01:00:00, 43.0,-20.0, 933.0,45
None,-15.0,-15.2, 1034.3, -0.2, 0.0,-12.9,62.0,2022-11-07 02:00:00, 43.0,-20.0, 933.0,45
None,-15.5,-15.6, 1034.4, 0.5, 0.0,-12.9,62.0,2022-11-07 03:00:00, 43.0,-20.0, 933.0,45
None,-15.8,-16.1, 1034.6, -0.4, 0.0,-12.9,63.0,2022-11-07 04:00:00, 43.0,-20.0, 933.0,45
None,-16.2,-16.4, None, None, None,-12.9,65.0,2022-11-07 05:00:00, None,-21.0, None,45
None,-16.8,-17.1, 1037.2, -0.5, 0.0,-16.3,65.0,2022-11-07 08:00:00, 43.0,-22.0, 935.0,45
None,-16.9,-17.1, 1037.2, 0.3, 0.0,-16.3,64.0,2022-11-07 09:00:00, 43.0,-21.0, 935.0,45
None,-15.3,-17.1, 1038.2, -0.1, 0.0,-15.4,59.0,2022-11-07 10:00:00, 43.0,-21.0, 936.0,45
None,-14.1,-17.1, 1036.9, -0.1, 0.0,-14.2,55.0,2022-11-07 11:00:00, 43.0,-21.0, 935.0,45
None,-13.4,-17.1, 1036.9, 0.2, 0.0,-13.4,54.0,2022-11-07 12:00:00, 42.0,-20.0, 935.0,45
None,-12.6,-17.1, 1035.7, -0.4, 0.0,-12.6,53.0,2022-11-07 13:00:00, 42.0,-20.0, 934.0,45
None,-12.2,-17.1, 1035.6, 0.3, 0.0,-12.1,54.0,2022-11-07 14:00:00, 42.0,-19.0, 934.0,45
None,-12.2,-17.1, 1035.7, -0.3, 0.0,-12.0,54.0,2022-11-07 15:00:00, 42.0,-18.0, 934.0,45
None,-13.7,-17.1, 1035.9, 0.4, 0.0,-12.0,60.0,2022-11-07 16:00:00, 42.0,-19.0, 934.0,45
None,-14.0,-17.1, 1034.9, -0.2, 0.0,-12.0,60.0,2022-11-07 17:00:00, 42.0,-20.0, 933.0,45
None,-14.7,-17.1, 1036.1, 0.0, 0.0,-12.0,63.0,2022-11-07 18:00:00, 42.0,-20.0, 934.0,45
None,-15.6,-15.6, 1036.2, -0.1, 0.0,-14.7,67.0,2022-11-07 19:00:00, 42.0,-19.0, 934.0,45
None,-16.3,-16.6, 1036.4, 0.1, 0.0,-14.7,70.0,2022-11-07 20:00:00, 42.0,-21.0, 934.0,45
None,-18.2,-18.5, 1036.6, 0.0, 0.0,-14.7,78.0,2022-11-07 21:00:00, 41.0,-21.0, 934.0,45
None,-19.7,-19.6, 1036.6, 0.0, 0.0,-14.7,79.0,2022-11-07 22:00:00, 41.0,-22.0, 934.0,45
None,-19.5,-19.8, 1036.4, -0.1, 0.0,-14.7,80.0,2022-11-07 23:00:00, 41.0,-22.0, 934.0,45
None,-19.2,-19.9, 1036.3, 0.0, 0.0,-14.7,77.0,2022-11-08 00:00:00, 41.0,-22.0, 934.0,45
None,-18.6,-19.9, 1035.0, 0.0, 1.0,-14.7,70.0,2022-11-08 01:00:00, 41.0,-23.0, 933.0,45
None,-20.0,-20.0, 1035.1, 0.0, 0.0,-14.7,78.0,2022-11-08 02:00:00, 41.0,-23.0, 933.0,45
None,-20.6,-20.0, 1035.2, 0.1, -1.0,-14.7,71.0,2022-11-08 03:00:00, 40.0,-24.0, 933.0,45
None,-19.3,-22.0, 1034.1, -0.2, 2.0,-14.7,74.0,2022-11-08 04:00:00, 41.0,-22.0, 932.0,45
None,-19.7,-22.2, 1034.2, 0.1, 0.0,-14.7,78.0,2022-11-08 05:00:00, 41.0,-22.0, 932.0,45
None,-22.4,-22.3, 1033.5, 0.2, -1.0,-14.7,79.0,2022-11-08 06:00:00, 40.0,-24.0, 931.0,45
None,-22.1,-22.3, 1033.6, -0.1, 0.0,-19.0,77.0,2022-11-08 07:00:00, 40.0,-24.0, 931.0,45
None,-22.3,-22.4, 1033.7, -0.1, 1.0,-19.0,82.0,2022-11-08 08:00:00, 41.0,-24.0, 931.0,45
None,-21.5,-23.2, 1032.8, 0.0, 0.0,-19.0,81.0,2022-11-08 09:00:00, 40.0,-24.0, 930.0,45
None,-20.6,-23.2, 1032.8, 0.1, 0.0,-19.0,80.0,2022-11-08 10:00:00, 41.0,-23.0, 930.0,45
None,-18.2,-23.2, 1031.4, 0.3, 0.0,-17.7,77.0,2022-11-08 11:00:00, 41.0,-21.0, 929.0,45
None,-16.6,-23.2, 1030.0, 0.2, 1.0,-16.9,77.0,2022-11-08 12:00:00, 41.0,-20.0, 928.0,45
None,-15.5,-23.2, 1029.8, 0.0, 0.0,-15.6,75.0,2022-11-08 13:00:00, 41.0,-18.0, 928.0,45
None,-14.5,-23.2, 1028.8, 0.0, 0.0,-14.5,72.0,2022-11-08 14:00:00, 41.0,-17.0, 927.0,45
None,-13.9,-23.2, 1027.7, 0.0, 1.0,-13.8,71.0,2022-11-08 15:00:00, 41.0,-18.0, 926.0,45
None,-14.0,-23.2, 1026.4, 0.1, 0.0,-13.6,75.0,2022-11-08 16:00:00, 41.0,-16.0, 925.0,45
None,-14.6,-23.2, 1025.4, -0.1, 0.0,-13.6,84.0,2022-11-08 17:00:00, 41.0,-16.0, 924.0,45
None,-14.7,-23.2, 1025.8, -0.1, 0.0,-13.6,86.0,2022-11-08 18:00:00, 42.0,-16.0, 924.0,45
None,-13.7,-14.7, 1024.5, 0.1, -1.0,-13.5,81.0,2022-11-08 19:00:00, 41.0,-16.0, 923.0,45
None,-13.3,-14.7, 1024.5, 0.0, 0.0,-13.1,78.0,2022-11-08 20:00:00, 41.0,-16.0, 923.0,45
None,-13.2,-14.7, 1024.4, 0.0, 0.0,-13.0,78.0,2022-11-08 21:00:00, 41.0,-16.0, 923.0,45
