air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-8.3,-8.3, None,-5.3, None, None,2022-11-05 00:00:00, None, None,45
-8.9,-8.9, None,-5.3, None, None,2022-11-05 01:00:00, None, None,45
-9.8,-9.8, None,-5.3, None, None,2022-11-05 02:00:00, None, None,45
-10.7,-10.7, None,-5.3, None, None,2022-11-05 03:00:00, None, None,45
-11.2,-11.2, None,-5.3, None, None,2022-11-05 04:00:00, None, None,45
-11.8,-11.8, None,-5.3, None, None,2022-11-05 05:00:00, None, None,45
-12.5,-12.5, None,-5.3, None, None,2022-11-05 06:00:00, None, None,45
-13.2,-13.2, None,-12.5, None, None,2022-11-05 07:00:00, None, None,45
-13.6,-13.6, None,-12.5, None, None,2022-11-05 08:00:00, None, None,45
-13.8,-13.9, None,-12.5, None, None,2022-11-05 09:00:00, None, None,45
-14.1,-14.1, None,-12.5, None, None,2022-11-05 10:00:00, None, None,45
-13.8,-14.1, None,-12.5, None, None,2022-11-05 11:00:00, None, None,45
-13.5,-14.1, None,-12.5, None, None,2022-11-05 12:00:00, None, None,45
-13.1,-14.1, None,-12.5, None, None,2022-11-05 13:00:00, None, None,45
-13.2,-14.1, None,-12.5, None, None,2022-11-05 14:00:00, None, None,45
-13.5,-14.1, None,-12.5, None, None,2022-11-05 15:00:00, None, None,45
-13.3,-14.1, None,-12.5, None, None,2022-11-05 16:00:00, None, None,45
-13.6,-14.1, None,-12.5, None, None,2022-11-05 17:00:00, None, None,45
-13.7,-14.1, None,-12.5, None, None,2022-11-05 18:00:00, None, None,45
-13.5,-13.7, None,-13.5, None, None,2022-11-05 20:00:00, None, None,45
-13.6,-13.7, None,-13.4, None, None,2022-11-05 21:00:00, None, None,45
-13.6,-13.8, None,-13.4, None, None,2022-11-05 22:00:00, None, None,45
-13.8,-13.8, None,-13.4, None, None,2022-11-05 23:00:00, None, None,45
-13.8,-14.0, None,-13.4, None, None,2022-11-06 00:00:00, None, None,45
-14.5,-14.4, None,-13.4, None, None,2022-11-06 02:00:00, None, None,45
-15.3,-15.4, None,-13.4, None, None,2022-11-06 04:00:00, None, None,45
-16.1,-16.1, None,-13.4, None, None,2022-11-06 06:00:00, None, None,45
-16.3,-16.3, None,-16.1, None, None,2022-11-06 07:00:00, None, None,45
-16.7,-16.8, None,-16.1, None, None,2022-11-06 08:00:00, None, None,45
-16.7,-16.8, None,-16.1, None, None,2022-11-06 09:00:00, None, None,45
-16.7,-16.9, None,-16.1, None, None,2022-11-06 10:00:00, None, None,45
-16.4,-16.9, None,-16.1, None, None,2022-11-06 11:00:00, None, None,45
-15.8,-16.9, None,-15.8, None, None,2022-11-06 12:00:00, None, None,45
-15.6,-16.9, None,-15.4, None, None,2022-11-06 13:00:00, None, None,45
-15.6,-16.9, None,-15.3, None, None,2022-11-06 14:00:00, None, None,45
-15.6,-16.9, None,-15.3, None, None,2022-11-06 15:00:00, None, None,45
-15.6,-16.9, None,-15.3, None, None,2022-11-06 16:00:00, None, None,45
-15.8,-16.9, None,-15.3, None, None,2022-11-06 18:00:00, None, None,45
-16.3,-16.3, None,-15.8, None, None,2022-11-06 20:00:00, None, None,45
-16.5,-16.6, None,-15.8, None, None,2022-11-06 21:00:00, None, None,45
-16.4,-16.6, None,-15.8, None, None,2022-11-06 22:00:00, None, None,45
-16.8,-16.8, None,-15.8, None, None,2022-11-06 23:00:00, None, None,45
-17.3,-17.3, None,-15.8, None, None,2022-11-07 00:00:00, None, None,45
-17.7,-17.7, None,-15.8, None, None,2022-11-07 01:00:00, None, None,45
-18.5,-19.2, None,-15.8, None, None,2022-11-07 02:00:00, None, None,45
-18.1,-19.6, None,-15.8, None, None,2022-11-07 03:00:00, None, None,45
-18.5,-19.6, None,-15.8, None, None,2022-11-07 04:00:00, None, None,45
-20.4,-20.4, None,-15.8, None, None,2022-11-07 05:00:00, None, None,45
-25.2,-25.5, None,-21.7, None, None,2022-11-07 09:00:00, None, None,45
-25.0,-25.6, None,-21.7, None, None,2022-11-07 10:00:00, None, None,45
-22.9,-25.6, None,-21.7, None, None,2022-11-07 11:00:00, None, None,45
-19.4,-25.6, None,-19.4, None, None,2022-11-07 12:00:00, None, None,45
-17.5,-25.6, None,-17.5, None, None,2022-11-07 13:00:00, None, None,45
-17.1,-25.6, None,-17.0, None, None,2022-11-07 14:00:00, None, None,45
-16.7,-25.6, None,-16.5, None, None,2022-11-07 15:00:00, None, None,45
-18.2,-25.6, None,-16.5, None, None,2022-11-07 16:00:00, None, None,45
-21.3,-25.6, None,-16.5, None, None,2022-11-07 17:00:00, None, None,45
-23.4,-25.6, None,-16.5, None, None,2022-11-07 18:00:00, None, None,45
-24.8,-24.8, None,-23.4, None, None,2022-11-07 19:00:00, None, None,45
-26.1,-26.0, None,-23.4, None, None,2022-11-07 20:00:00, None, None,45
-26.9,-26.8, None,-23.4, None, None,2022-11-07 21:00:00, None, None,45
-27.4,-27.5, None,-23.4, None, None,2022-11-07 22:00:00, None, None,45
-28.3,-28.4, None,-23.4, None, None,2022-11-07 23:00:00, None, None,45
-28.6,-29.0, None,-23.4, None, None,2022-11-08 00:00:00, None, None,45
-28.9,-29.2, None,-23.4, None, None,2022-11-08 01:00:00, None, None,45
-29.0,-29.5, None,-23.4, None, None,2022-11-08 02:00:00, None, None,45
-29.3,-29.5, None,-23.4, None, None,2022-11-08 03:00:00, None, None,45
-29.5,-29.7, None,-23.4, None, None,2022-11-08 04:00:00, None, None,45
-29.9,-30.2, None,-23.4, None, None,2022-11-08 05:00:00, None, None,45
-30.2,-30.5, None,-23.4, None, None,2022-11-08 06:00:00, None, None,45
-29.6,-30.3, None,-29.6, None, None,2022-11-08 07:00:00, None, None,45
-28.6,-30.3, None,-27.9, None, None,2022-11-08 08:00:00, None, None,45
-26.9,-30.3, None,-26.9, None, None,2022-11-08 09:00:00, None, None,45
-20.6,-30.3, None,-20.8, None, None,2022-11-08 10:00:00, None, None,45
-17.6,-30.3, None,-17.6, None, None,2022-11-08 11:00:00, None, None,45
