pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 4.637, 81.1, 6.7, 81.0, None, None, 2.0, 4.6, 4.3, 2.0, 0.1, None, 1.0,2022-11-05 00:00:00, 0.0, -0.098, None,45
None, 3.817, 89.2, 6.7, 89.0, None, None, 2.0, 3.8, 3.8, 2.0, 0.3, None, 0.0,2022-11-05 01:00:00, 0.0, -0.135, None,45
None, 3.591, 91.4, 6.7, 91.0, None, None, 2.0, 3.6, 3.4, 2.0, 0.3, None, 0.0,2022-11-05 02:00:00, 0.0, -0.041, None,45
None, 3.015, 91.7, 6.7, 92.0, None, None, 2.0, 3.0, 2.9, 2.0, 0.0, None, 0.0,2022-11-05 03:00:00, 0.0, -0.167, None,45
None, 2.479, 91.7, 6.7, 92.0, None, None, 1.0, 2.5, 2.5, 1.0, 0.0, None, 0.0,2022-11-05 04:00:00, 0.0, -0.147, None,45
None, 3.424, 83.5, 6.7, 84.0, None, None, 1.0, 3.4, 2.4, 1.0, -0.1, None, 0.0,2022-11-05 05:00:00, 0.0, -0.285, None,45
None, 3.256, 84.5, 6.7, 85.0, None, None, 1.0, 3.3, 2.4, 1.0, 0.0, None, 0.0,2022-11-05 06:00:00, 0.0, -0.166, None,45
None, 2.34, 91.8, 3.3, 92.0, None, None, 1.0, 2.3, 2.4, 1.0, 0.3, None, 0.0,2022-11-05 07:00:00, 0.0, -0.119, None,45
None, 2.287, 92.9, 3.3, 93.0, None, None, 1.0, 2.3, 1.8, 1.0, 0.0, None, 0.0,2022-11-05 08:00:00, 0.0, -0.085, None,45
None, 2.308, 91.7, 3.3, 92.0, None, None, 1.0, 2.3, 1.8, 1.0, -0.1, None, 0.0,2022-11-05 09:00:00, 0.0, -0.039, None,45
None, 2.749, 92.9, 3.3, 93.0, None, None, 2.0, 2.7, 1.8, 2.0, -0.1, None, 0.0,2022-11-05 10:00:00, 0.0, -0.003, None,45
None, 3.691, 88.6, 3.7, 89.0, None, None, 2.0, 3.7, 1.8, 2.0, -0.1, None, 0.0,2022-11-05 11:00:00, 0.0, -0.004, None,45
None, 3.336, 82.5, 3.9, 83.0, None, None, 1.0, 3.3, 1.8, 1.0, 0.2, None, 0.0,2022-11-05 12:00:00, 0.0, -0.095, None,45
None, 2.705, 87.3, 3.9, 87.0, None, None, 1.0, 2.7, 1.8, 1.0, 0.6, None, 0.0,2022-11-05 13:00:00, 0.0, -0.102, None,45
None, 1.841, 92.3, 3.9, 92.0, None, None, 1.0, 1.8, 1.7, 1.0, 1.1, None, 0.0,2022-11-05 14:00:00, 0.0, 0.055, None,45
None, 1.346, 93.0, 3.9, 93.0, None, None, 0.0, 1.3, 1.4, 0.0, 0.9, None, 0.0,2022-11-05 15:00:00, 0.0, -0.018, None,45
None, 1.232, 93.7, 3.9, 94.0, None, None, 0.0, 1.2, 1.0, 0.0, 0.9, None, 0.0,2022-11-05 16:00:00, 0.0, 0.044, None,45
None, 1.57, 94.3, 3.9, 94.0, None, None, 1.0, 1.6, 1.0, 1.0, 0.0, None, 0.0,2022-11-05 17:00:00, 0.0, -0.013, None,45
None, 1.629, 94.4, 3.9, 94.0, None, None, 1.0, 1.6, 1.0, 1.0, 0.0, None, 0.0,2022-11-05 18:00:00, 0.0, -0.122, None,45
None, 1.505, 95.3, 1.6, 95.0, None, None, 1.0, 1.5, 1.3, 1.0, 0.1, None, 0.0,2022-11-05 19:00:00, 0.0, -0.026, None,45
None, 1.711, 94.8, 1.7, 95.0, None, None, 1.0, 1.7, 1.3, 1.0, 0.0, None, 0.0,2022-11-05 20:00:00, 0.0, -0.076, None,45
None, 1.892, 94.1, None, None, None, None, None, None, None, 1.0, None, None, None,2022-11-05 21:00:00, None, -0.01, None,45
None, 2.098, 91.7, 2.1, 92.0, None, None, 1.0, 2.1, 1.3, 1.0, -0.1, None, 0.0,2022-11-05 22:00:00, 0.0, -0.06, None,45
None, 2.009, 91.3, 2.1, 91.0, None, None, 1.0, 2.0, 1.3, 1.0, 0.0, None, 0.0,2022-11-05 23:00:00, 0.0, -0.044, None,45
None, 2.336, 80.4, 2.3, 80.0, None, None, -1.0, 2.3, 1.3, -1.0, 0.0, None, 0.0,2022-11-06 00:00:00, 0.0, -0.053, None,45
None, 1.773, 76.96, None, None, None, None, None, None, None, -2.0, None, None, None,2022-11-06 01:00:00, None, -0.053, None,45
None, 0.917, 71.1, 2.4, 71.0, None, None, -4.0, 0.9, 0.9, -4.0, 0.1, None, 0.0,2022-11-06 02:00:00, 0.0, -0.094, None,45
None, 0.201, 69.59, 2.4, 70.0, None, None, -5.0, 0.2, 0.2, -5.0, 0.0, None, 0.0,2022-11-06 03:00:00, 0.0, -0.148, None,45
None, -0.41, 64.75, 2.4, 65.0, None, None, -6.0, -0.4, -0.4, -6.0, 0.0, None, 0.0,2022-11-06 04:00:00, 0.0, -0.122, None,45
None, -1.946, 64.48, 2.4, 64.0, None, None, -7.0, -1.9, -1.9, -7.0, 0.0, None, 0.0,2022-11-06 05:00:00, 0.0, -0.176, None,45
None, -2.743, 67.31, 2.4, 67.0, None, None, -7.0, -2.7, -2.8, -7.0, -0.1, None, 0.0,2022-11-06 06:00:00, 0.0, -0.125, None,45
None, -3.168, 64.94, -2.7, 65.0, None, None, -8.0, -3.2, -3.2, -8.0, 0.0, None, 0.0,2022-11-06 07:00:00, 0.0, -0.133, None,45
None, -3.3, 56.53, -2.7, 57.0, None, None, -10.0, -3.3, -3.3, -10.0, -0.2, None, 0.0,2022-11-06 08:00:00, 0.0, -0.169, None,45
None, -3.478, 53.14, -2.7, 53.0, None, None, -11.0, -3.5, -3.5, -11.0, -0.2, None, 0.0,2022-11-06 09:00:00, 0.0, -0.161, None,45
None, -3.873, 57.58, None, None, None, None, None, None, None, -10.0, None, None, None,2022-11-06 10:00:00, None, -0.141, None,45
None, -4.219, 57.37, -2.7, 57.0, None, None, -11.0, -4.2, -4.3, -11.0, -0.1, None, 0.0,2022-11-06 11:00:00, 0.0, -0.153, None,45
None, -4.163, 57.28, -2.7, 57.0, None, None, -10.0, -4.2, -4.4, -10.0, -0.3, None, 0.0,2022-11-06 12:00:00, 0.0, -0.1, None,45
None, -3.917, 54.92, -2.7, 55.0, None, None, -11.0, -3.9, -4.4, -11.0, 0.0, None, 0.0,2022-11-06 13:00:00, 0.0, -0.117, None,45
None, -3.591, 48.22, -2.7, 48.0, None, None, -12.0, -3.6, -4.4, -12.0, -0.1, None, 0.0,2022-11-06 14:00:00, 0.0, -0.164, None,45
None, -3.551, 47.45, -2.7, 47.0, None, None, -12.0, -3.6, -4.4, -12.0, 0.1, None, 0.0,2022-11-06 15:00:00, 0.0, -0.164, None,45
None, None, None, -2.7, 42.0, None, None, -13.0, -3.4, -4.4, None, -0.3, None, 0.0,2022-11-06 16:00:00, 0.0, None, None,45
None, -3.365, 41.9, -2.7, 42.0, None, None, -13.0, -3.4, -4.4, -13.0, 0.3, None, 0.0,2022-11-06 17:00:00, 0.0, -0.164, None,45
None, -3.249, 39.61, -2.7, 40.0, None, None, -14.0, -3.2, -4.4, -14.0, 0.0, None, 0.0,2022-11-06 18:00:00, 0.0, -0.182, None,45
None, -3.211, 37.97, -3.2, 38.0, None, None, -14.0, -3.2, -3.3, -14.0, 0.0, None, 0.0,2022-11-06 19:00:00, 0.0, -0.194, None,45
None, -3.467, 37.39, -3.1, 37.0, None, None, -14.0, -3.5, -3.4, -14.0, 0.0, None, 0.0,2022-11-06 20:00:00, 0.0, -0.244, None,45
None, -3.859, 37.04, -3.1, 37.0, None, None, -15.0, -3.9, -3.9, -15.0, 0.1, None, 0.0,2022-11-06 21:00:00, 0.0, -0.248, None,45
None, -4.265, 35.12, -3.1, 35.0, None, None, -16.0, -4.3, -4.3, -16.0, 0.1, None, 0.0,2022-11-06 22:00:00, 0.0, -0.226, None,45
None, -4.777, 35.73, -3.1, 36.0, None, None, -16.0, -4.8, -4.7, -16.0, -0.1, None, 0.0,2022-11-06 23:00:00, 0.0, -0.257, None,45
None, -5.13, 38.21, -3.1, 38.0, None, None, -16.0, -5.1, -5.2, -16.0, -0.2, None, 0.0,2022-11-07 00:00:00, 0.0, -0.165, None,45
None, -5.184, 34.7, None, None, None, None, None, None, None, -17.0, None, None, None,2022-11-07 01:00:00, None, None, None,45
None, -5.375, 36.86, -3.1, 37.0, None, None, -17.0, -5.4, -5.4, -17.0, 0.3, None, 0.0,2022-11-07 02:00:00, 0.0, -0.208, None,45
None, None, None, -3.1, 34.0, None, None, -18.0, -5.7, -5.8, None, 0.0, None, 0.0,2022-11-07 04:00:00, 0.0, None, None,45
None, -6.462, 33.61, -5.7, 34.0, None, None, -18.0, -6.5, -6.5, -18.0, -0.1, None, 0.0,2022-11-07 08:00:00, 0.0, -0.185, None,45
None, -6.494, 33.25, -5.7, 33.0, None, None, -19.0, -6.5, -6.6, -19.0, -0.3, None, 0.0,2022-11-07 09:00:00, 0.0, -0.177, None,45
None, -6.157, 28.43, None, None, None, None, None, None, None, -20.0, None, None, None,2022-11-07 10:00:00, None, -0.221, None,45
None, -6.243, 27.25, -5.7, 27.0, None, None, -21.0, -6.2, -6.6, -21.0, -0.1, None, 0.0,2022-11-07 11:00:00, 0.0, -0.169, None,45
None, -6.227, 26.18, -5.7, 26.0, None, None, -21.0, -6.2, -6.6, -21.0, 0.1, None, 0.0,2022-11-07 12:00:00, 0.0, -0.186, None,45
None, -6.211, 30.14, -5.7, 30.0, None, None, -20.0, -6.2, -6.6, -20.0, 0.0, None, 0.0,2022-11-07 13:00:00, 0.0, -0.161, None,45
None, -6.182, 30.14, -5.7, 30.0, None, None, -19.0, -6.2, -6.6, -19.0, 0.0, None, 0.0,2022-11-07 14:00:00, 0.0, -0.097, None,45
None, -6.16, 29.87, -5.7, 30.0, None, None, -20.0, -6.2, -6.6, -20.0, 0.0, None, 0.0,2022-11-07 15:00:00, 0.0, -0.182, None,45
None, -6.34, 28.03, -5.7, 28.0, None, None, -20.0, -6.3, -6.6, -20.0, -0.2, None, 0.0,2022-11-07 16:00:00, 0.0, -0.19, None,45
None, -6.643, 28.11, -5.7, 28.0, None, None, -21.0, -6.6, -6.6, -21.0, 0.3, None, 0.0,2022-11-07 17:00:00, 0.0, -0.218, None,45
None, -6.821, 27.16, -5.7, 27.0, None, None, -21.0, -6.8, -6.8, -21.0, 0.0, None, 0.0,2022-11-07 18:00:00, 0.0, -0.194, None,45
None, -6.757, 26.98, -6.7, 27.0, None, None, -21.0, -6.8, -6.8, -21.0, 0.0, None, 0.0,2022-11-07 19:00:00, 0.0, -0.188, None,45
None, -6.703, 27.61, -6.6, 28.0, None, None, -21.0, -6.7, -6.8, -21.0, 0.0, None, 0.0,2022-11-07 20:00:00, 0.0, -0.189, None,45
None, -6.907, 28.89, -6.6, 29.0, None, None, -20.0, -6.9, -6.9, -20.0, 0.1, None, 0.0,2022-11-07 21:00:00, 0.0, -0.197, None,45
None, -7.098, 29.53, -6.6, 30.0, None, None, -20.0, -7.1, -7.1, -20.0, -0.1, None, 0.0,2022-11-07 22:00:00, 0.0, -0.205, None,45
None, -7.38, 30.0, -6.6, 30.0, None, None, -20.0, -7.4, -7.4, -20.0, 0.1, None, 0.0,2022-11-07 23:00:00, 0.0, -0.231, None,45
None, -7.509, 29.75, -6.6, 30.0, None, None, -21.0, -7.5, -7.5, -21.0, -0.1, None, 0.0,2022-11-08 00:00:00, 0.0, -0.213, None,45
None, -7.587, 30.1, -6.6, 30.0, None, None, -21.0, -7.6, -7.6, -21.0, -0.7, None, 0.0,2022-11-08 01:00:00, 0.0, -0.2, None,45
None, -7.717, 31.12, -6.6, 31.0, None, None, -20.0, -7.7, -7.8, -20.0, 0.7, None, 0.0,2022-11-08 02:00:00, 0.0, -0.267, None,45
None, -8.01, 31.83, -6.6, 32.0, None, None, -21.0, -8.0, -8.1, -21.0, 0.0, None, 0.0,2022-11-08 03:00:00, 0.0, -0.199, None,45
None, -8.34, 34.9, -6.6, 35.0, None, None, -20.0, -8.3, -8.3, -20.0, 0.0, None, 0.0,2022-11-08 04:00:00, 0.0, -0.233, None,45
None, -8.31, 36.12, -6.6, 36.0, None, None, -20.0, -8.3, -8.4, -20.0, -0.2, None, 0.0,2022-11-08 05:00:00, 0.0, -0.222, None,45
