BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,95.4, None,2022-08-13 00:00:00, None,33
None, None, None,99.0, None,2022-08-13 01:00:00, None,33
None, None, None,100.0, None,2022-08-13 02:00:00, None,33
None, None, None,99.9, None,2022-08-13 03:00:00, None,33
None, None, None,99.9, None,2022-08-13 04:00:00, None,33
None, None, None,99.9, None,2022-08-13 05:00:00, None,33
None, None, None,99.9, None,2022-08-13 06:00:00, None,33
None, None, None,99.9, None,2022-08-13 07:00:00, None,33
None, None, None,99.9, None,2022-08-13 08:00:00, None,33
None, None, None,97.5, None,2022-08-13 09:00:00, None,33
None, None, None,80.5, None,2022-08-13 10:00:00, None,33
None, None, None,71.9, None,2022-08-13 11:00:00, None,33
None, None, None,70.2, None,2022-08-13 12:00:00, None,33
None, None, None,72.8, None,2022-08-13 13:00:00, None,33
None, None, None,59.8, None,2022-08-13 14:00:00, None,33
None, None, None,55.5, None,2022-08-13 15:00:00, None,33
None, None, None,65.9, None,2022-08-13 16:00:00, None,33
None, None, None,76.4, None,2022-08-13 17:00:00, None,33
None, None, None,77.2, None,2022-08-13 18:00:00, None,33
None, None, None,80.6, None,2022-08-13 19:00:00, None,33
None, None, None,88.7, None,2022-08-13 20:00:00, None,33
None, None, None,95.0, None,2022-08-13 21:00:00, None,33
None, None, None,96.6, None,2022-08-13 22:00:00, None,33
None, None, None,99.7, None,2022-08-13 23:00:00, None,33
None, None, None,99.9, None,2022-08-14 00:00:00, None,33
None, None, None,99.9, None,2022-08-14 01:00:00, None,33
None, None, None,99.9, None,2022-08-14 02:00:00, None,33
None, None, None,99.9, None,2022-08-14 03:00:00, None,33
None, None, None,99.9, None,2022-08-14 04:00:00, None,33
None, None, None,99.9, None,2022-08-14 05:00:00, None,33
None, None, None,99.9, None,2022-08-14 06:00:00, None,33
None, None, None,99.8, None,2022-08-14 07:00:00, None,33
None, None, None,98.6, None,2022-08-14 08:00:00, None,33
None, None, None,97.0, None,2022-08-14 09:00:00, None,33
None, None, None,100.0, None,2022-08-14 10:00:00, None,33
None, None, None,100.0, None,2022-08-14 11:00:00, None,33
None, None, None,100.0, None,2022-08-14 12:00:00, None,33
