pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -1.725, 99.2, None, None, None, 37.3, 30.17, 0.0, 19.03, 43.74, -2.0, 19.0, -1.7, -1.9, 0.0, None, 44.0, -0.6, None, None, 99.0, None,2021-03-05 00:00:00, 218.0, None, 218.0,10
None, None, -1.581, 98.8, None, None, None, 30.3, 34.13, 0.0, 13.71, 59.89, -2.0, 13.7, -1.6, -1.9, 0.0, None, 60.0, -0.6, None, None, 99.0, None,2021-03-05 01:00:00, 218.0, None, 217.6,10
None, None, -1.456, 97.3, None, None, None, 28.4, 12.59, 0.0, 19.38, 327.7, -2.0, 19.4, -1.5, -1.9, -0.1, None, 328.0, -0.6, None, None, 97.0, None,2021-03-05 02:00:00, 217.0, None, 217.3,10
None, None, -1.15, 93.6, None, None, None, 37.8, 7.366, 0.0, 25.0, 311.0, -2.0, 25.0, -1.2, -1.9, 0.0, None, 311.0, -0.6, None, None, 94.0, None,2021-03-05 03:00:00, 217.0, None, 217.3,10
None, None, -0.53, 85.1, None, None, None, 30.1, 28.52, 0.0, 15.8, 341.1, -3.0, 15.8, -0.5, -1.9, -0.1, None, 341.0, 0.0, None, None, 85.0, None,2021-03-05 04:00:00, 217.0, None, 217.0,10
None, None, -0.186, 76.23, None, None, None, 33.4, 14.85, 0.0, 18.28, 55.46, -4.0, 18.3, -0.2, -1.9, 0.0, None, 55.0, 0.0, None, None, 76.0, None,2021-03-05 05:00:00, 217.0, None, 216.8,10
None, None, 0.04, 75.86, None, None, None, 45.3, 21.01, 0.0, 27.93, 112.0, -4.0, 27.9, 0.0, -1.9, 0.0, None, 112.0, 0.2, None, None, 76.0, None,2021-03-05 06:00:00, 217.0, None, 216.6,10
None, None, -0.025, 78.52, None, None, None, 43.3, 18.12, 0.0, 25.57, 143.9, -3.0, 25.6, 0.0, -1.9, 0.1, None, 144.0, 0.4, None, None, 79.0, None,2021-03-05 07:00:00, 217.0, None, 216.6,10
None, None, -0.69, 86.2, None, None, None, 35.2, 20.58, 0.0, 20.94, 110.4, -2.0, 20.9, -0.7, -1.1, 0.0, None, 110.0, -0.1, None, None, 86.0, None,2021-03-05 08:00:00, 217.0, None, 216.7,10
None, None, -0.168, 81.8, None, None, None, 38.5, 28.35, 0.0, 19.0, 194.7, -3.0, 19.0, -0.2, -1.1, -0.2, None, 195.0, 1.0, None, None, 82.0, None,2021-03-05 09:00:00, 217.0, None, 216.5,10
