pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.901, 93.3, 7.7, 93.0, None, None, 1.0, 1.9, 1.9, 1.0, -0.2, None, 0.0,2021-03-05 00:00:00, 0.0, -0.051, None,10
None, 1.742, 94.5, 7.7, 95.0, None, None, 1.0, 1.7, 1.5, 1.0, -0.2, None, 0.0,2021-03-05 01:00:00, 0.0, 0.004, None,10
None, 2.261, 94.7, 7.7, 95.0, None, None, 2.0, 2.3, 1.5, 2.0, -0.2, None, 0.0,2021-03-05 02:00:00, 0.0, 0.003, None,10
None, 2.867, 93.1, 7.7, 93.0, None, None, 2.0, 2.9, 1.5, 2.0, -0.2, None, 0.0,2021-03-05 03:00:00, 0.0, 0.085, None,10
None, 3.052, 91.2, 7.7, 91.0, None, None, 2.0, 3.1, 1.5, 2.0, -0.2, None, 0.0,2021-03-05 04:00:00, 0.0, 0.059, None,10
None, 4.485, 81.9, 7.7, 82.0, None, None, 2.0, 4.5, 1.5, 2.0, -0.3, None, 0.0,2021-03-05 05:00:00, 0.0, 0.098, None,10
None, 4.343, 81.4, 7.7, 81.0, None, None, 1.0, 4.3, 1.5, 1.0, 0.0, None, 0.0,2021-03-05 06:00:00, 0.0, -0.016, None,10
None, 4.923, 79.09, 5.1, 79.0, None, None, 2.0, 4.9, 4.1, 2.0, 0.0, None, 0.0,2021-03-05 07:00:00, 0.0, 0.006, None,10
None, 4.734, 81.6, 5.3, 82.0, None, None, 2.0, 4.7, 4.1, 2.0, 0.3, None, 0.0,2021-03-05 08:00:00, 0.0, -0.014, None,10
None, 5.14, 79.44, 5.3, 79.0, None, None, 2.0, 5.1, 4.1, 2.0, 0.0, None, 0.0,2021-03-05 09:00:00, 0.0, 0.071, None,10
None, 5.052, 82.0, 5.5, 82.0, None, None, 2.0, 5.1, 4.1, 2.0, 0.1, None, 0.0,2021-03-05 10:00:00, 0.0, 0.04, None,10
None, 4.53, 88.4, 5.5, 88.0, None, None, 3.0, 4.5, 4.1, 3.0, 1.3, None, 0.0,2021-03-05 11:00:00, 0.0, 0.096, None,10
None, 4.112, 93.1, 5.5, 93.0, None, None, 3.0, 4.1, 4.0, 3.0, 3.2, None, 1.0,2021-03-05 12:00:00, 1.0, 0.568, None,10
None, 5.329, 92.8, 5.5, 93.0, None, None, 4.0, 5.3, 4.0, 4.0, 0.4, None, 0.0,2021-03-05 13:00:00, 0.0, 0.305, None,10
