air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-10.4,-10.4, 87.0,-8.0, -6999.0, 8.2,2021-03-05 00:00:00, 2.6, -6999.0,10
-10.9,-10.9, 70.0,-8.0, -6999.0, 10.1,2021-03-05 01:00:00, 4.3, -6999.0,10
-12.7,-12.8, 49.0,-8.0, -6999.0, 6.6,2021-03-05 02:00:00, 2.4, -6999.0,10
-12.2,-13.2, 12.0,-8.0, -6999.0, 4.4,2021-03-05 03:00:00, 1.3, -6999.0,10
-12.5,-13.2, 350.0,-8.0, -6999.0, 3.0,2021-03-05 04:00:00, 0.3, -6999.0,10
-12.0,-13.2, 215.0,-8.0, -6999.0, 4.7,2021-03-05 05:00:00, 1.0, -6999.0,10
-13.0,-13.2, 264.0,-8.0, -6999.0, 7.6,2021-03-05 06:00:00, 2.2, -6999.0,10
-15.0,-15.0, 7.0,-13.0, -6999.0, 4.2,2021-03-05 07:00:00, 1.0, -6999.0,10
-15.9,-15.8, 256.0,-13.0, -6999.0, 4.7,2021-03-05 08:00:00, 1.3, -6999.0,10
-16.0,-16.7, 298.0,-13.0, -6999.0, 3.7,2021-03-05 09:00:00, 0.9, -6999.0,10
-12.0,-16.7, 74.0,-12.1, -6999.0, 7.6,2021-03-05 10:00:00, 2.3, -6999.0,10
-8.8,-16.7, 63.0,-8.9, -6999.0, 7.7,2021-03-05 11:00:00, 2.6, -6999.0,10
-5.0,-16.7, 69.0,-5.0, -6999.0, 8.7,2021-03-05 12:00:00, 2.3, -6999.0,10
0.9,-16.7, 241.0,0.8, -6999.0, 8.3,2021-03-05 13:00:00, 2.2, -6999.0,10
0.7,-16.7, 240.0,0.9, -6999.0, 10.2,2021-03-05 14:00:00, 4.4, -6999.0,10
0.8,-16.7, 240.0,1.8, -6999.0, 13.6,2021-03-05 15:00:00, 5.2, -6999.0,10
0.8,-16.7, 238.0,1.8, -6999.0, 12.4,2021-03-05 16:00:00, 4.1, -6999.0,10
-3.7,-16.7, 263.0,1.8, -6999.0, 11.7,2021-03-05 17:00:00, 2.9, -6999.0,10
-5.3,-16.7, 287.0,1.8, -6999.0, 3.0,2021-03-05 18:00:00, 0.9, -6999.0,10
-8.0,-8.1, 305.0,-5.3, -6999.0, 3.5,2021-03-05 19:00:00, 0.6, -6999.0,10
-10.3,-10.4, 289.0,-5.3, -6999.0, 4.2,2021-03-05 20:00:00, 0.8, -6999.0,10
-12.2,-12.3, 258.0,-5.3, -6999.0, 4.8,2021-03-05 21:00:00, 1.2, -6999.0,10
-14.3,-14.2, 253.0,-5.3, -6999.0, 4.2,2021-03-05 22:00:00, 1.1, -6999.0,10
-15.8,-15.9, 266.0,-5.3, -6999.0, 5.3,2021-03-05 23:00:00, 1.5, -6999.0,10
-17.4,-17.4, 227.0,-5.3, -6999.0, 3.5,2021-03-06 00:00:00, 0.8, -6999.0,10
-18.9,-19.1, 222.0,-5.3, -6999.0, 4.0,2021-03-06 01:00:00, 0.9, -6999.0,10
-20.1,-20.1, 286.0,-5.3, -6999.0, 1.8,2021-03-06 02:00:00, 0.3, -6999.0,10
-20.2,-20.6, 262.0,-5.3, -6999.0, 2.1,2021-03-06 03:00:00, 0.4, -6999.0,10
-20.4,-20.9, 279.0,-5.3, -6999.0, 2.9,2021-03-06 04:00:00, 0.4, -6999.0,10
-20.2,-21.1, 83.0,-5.3, -6999.0, 3.1,2021-03-06 05:00:00, 0.3, -6999.0,10
-20.1,-21.1, 195.0,-5.3, -6999.0, 4.3,2021-03-06 06:00:00, 0.4, -6999.0,10
-20.8,-20.9, 77.0,-20.1, -6999.0, 4.0,2021-03-06 07:00:00, 0.6, -6999.0,10
-19.8,-20.9, 246.0,-19.8, -6999.0, 3.2,2021-03-06 08:00:00, 0.6, -6999.0,10
-16.4,-20.9, 175.0,-16.5, -6999.0, 3.2,2021-03-06 09:00:00, 0.3, -6999.0,10
-12.9,-20.9, 140.0,-13.0, -6999.0, 1.9,2021-03-06 10:00:00, 0.2, -6999.0,10
-6.0,-20.9, 237.0,-6.2, -6999.0, 13.3,2021-03-06 11:00:00, 0.8, -6999.0,10
-1.0,-20.9, 233.0,-1.1, -6999.0, 22.3,2021-03-06 12:00:00, 7.1, -6999.0,10
0.0,-20.9, 234.0,0.4, -6999.0, 24.9,2021-03-06 13:00:00, 9.0, -6999.0,10
-0.4,-20.9, 232.0,0.9, -6999.0, 22.7,2021-03-06 14:00:00, 7.9, -6999.0,10
0.0,-20.9, 240.0,0.9, -6999.0, 29.0,2021-03-06 15:00:00, 11.4, -6999.0,10
0.7,-20.9, 232.0,0.9, -6999.0, 21.6,2021-03-06 16:00:00, 6.6, -6999.0,10
-0.8,-20.9, 232.0,0.9, -6999.0, 24.6,2021-03-06 17:00:00, 7.7, -6999.0,10
-2.9,-20.9, 236.0,0.9, -6999.0, 15.0,2021-03-06 18:00:00, 5.1, -6999.0,10
-5.7,-5.8, 229.0,-2.8, -6999.0, 3.9,2021-03-06 19:00:00, 1.3, -6999.0,10
-6.1,-6.2, 251.0,-2.8, -6999.0, 5.9,2021-03-06 20:00:00, 2.4, -6999.0,10
-7.6,-7.6, 242.0,-2.8, -6999.0, 6.5,2021-03-06 21:00:00, 3.7, -6999.0,10
-9.4,-9.4, 252.0,-2.8, -6999.0, 5.3,2021-03-06 22:00:00, 2.0, -6999.0,10
-10.5,-11.6, 278.0,-2.8, -6999.0, 6.9,2021-03-06 23:00:00, 2.6, -6999.0,10
-12.5,-12.7, 268.0,-2.8, -6999.0, 6.9,2021-03-07 00:00:00, 3.0, -6999.0,10
-12.3,-13.7, 261.0,-2.8, -6999.0, 9.6,2021-03-07 01:00:00, 4.4, -6999.0,10
-14.8,-15.2, 261.0,-2.8, -6999.0, 8.3,2021-03-07 02:00:00, 3.3, -6999.0,10
-14.5,-15.3, 239.0,-2.8, -6999.0, 4.4,2021-03-07 03:00:00, 0.9, -6999.0,10
-14.5,-15.3, 12.0,-2.8, -6999.0, 7.7,2021-03-07 04:00:00, 1.3, -6999.0,10
-14.1,-15.3, 332.0,-2.8, -6999.0, 5.3,2021-03-07 05:00:00, 2.0, -6999.0,10
-14.8,-15.3, 348.0,-2.8, -6999.0, 5.1,2021-03-07 06:00:00, 1.3, -6999.0,10
-14.7,-15.0, 164.0,-14.3, -6999.0, 5.1,2021-03-07 07:00:00, 0.9, -6999.0,10
-15.3,-15.6, 359.0,-14.3, -6999.0, 3.7,2021-03-07 08:00:00, 0.3, -6999.0,10
-13.9,-15.6, 46.0,-13.9, -6999.0, 5.6,2021-03-07 09:00:00, 0.5, -6999.0,10
-8.1,-15.6, 54.0,-8.2, -6999.0, 5.2,2021-03-07 10:00:00, 1.9, -6999.0,10
-4.8,-15.6, 63.0,-4.5, -6999.0, 5.2,2021-03-07 11:00:00, 1.8, -6999.0,10
