pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 1.147, 86.5, 5.1, 87.0, -1.0, 1.1, 0.3, -1.0, 0.0, 0.0,2021-03-05 00:00:00, -6999.0, 726.0,10
0.0, 0.629, 84.1, 5.1, 84.0, -2.0, 0.6, 0.3, -2.0, 0.0, 0.0,2021-03-05 01:00:00, -6999.0, 726.0,10
0.0, 0.242, 87.1, 5.1, 87.0, -2.0, 0.2, 0.1, -2.0, 0.0, 0.0,2021-03-05 02:00:00, -6999.0, 725.0,10
0.0, 0.562, 84.9, 5.1, 85.0, -2.0, 0.6, 0.0, -2.0, 0.0, 0.0,2021-03-05 03:00:00, -6999.0, 725.0,10
0.0, 0.539, 85.4, 5.1, 85.0, -1.0, 0.5, 0.0, -1.0, 0.0, 0.0,2021-03-05 04:00:00, -6999.0, 724.0,10
0.0, 0.084, 87.0, 5.1, 87.0, -2.0, 0.1, 0.0, -2.0, 0.0, 0.0,2021-03-05 05:00:00, -6999.0, 724.0,10
0.0, -0.236, 88.0, 5.1, 88.0, -2.0, -0.2, -0.3, -2.0, 0.0, 0.0,2021-03-05 06:00:00, -6999.0, 724.0,10
0.0, 0.116, 87.1, 0.2, 87.0, -2.0, 0.1, -0.3, -2.0, 0.0, 0.0,2021-03-05 07:00:00, -6999.0, 724.0,10
0.0, 0.405, 86.5, 0.4, 87.0, -2.0, 0.4, -0.3, -2.0, 0.0, 0.0,2021-03-05 08:00:00, -6999.0, 723.0,10
0.0, 1.775, 78.94, 1.8, 79.0, -1.0, 1.8, -0.3, -1.0, 0.0, 0.0,2021-03-05 09:00:00, -6999.0, 723.0,10
0.0, 7.371, 60.39, 7.3, 60.0, 0.0, 7.4, -0.3, 0.0, 0.0, 0.0,2021-03-05 10:00:00, -6999.0, 722.0,10
0.0, 7.768, 55.04, 10.4, 55.0, -1.0, 7.8, -0.3, -1.0, 0.0, 0.0,2021-03-05 11:00:00, -6999.0, 721.0,10
0.0, 14.57, 27.31, 14.7, 27.0, -4.0, 14.6, -0.3, -4.0, 0.0, 0.0,2021-03-05 12:00:00, -6999.0, 721.0,10
0.0, 14.3, 27.69, 15.7, 28.0, -4.0, 14.3, -0.3, -4.0, 0.0, 0.0,2021-03-05 13:00:00, -6999.0, 721.0,10
0.0, 13.53, 31.04, 15.7, 31.0, -3.0, 13.5, -0.3, -3.0, 0.0, 0.0,2021-03-05 14:00:00, -6999.0, 721.0,10
0.0, 13.57, 29.59, 15.7, 30.0, -4.0, 13.6, -0.3, -4.0, 0.0, 0.0,2021-03-05 15:00:00, -6999.0, 721.0,10
0.0, 9.34, 56.14, 15.7, 56.0, 1.0, 9.3, -0.3, 1.0, 0.0, 0.0,2021-03-05 16:00:00, -6999.0, 722.0,10
0.0, 6.392, 64.03, 15.7, 64.0, 0.0, 6.4, -0.3, 0.0, 0.0, 0.0,2021-03-05 17:00:00, -6999.0, 723.0,10
0.0, 4.865, 70.11, 15.7, 70.0, 0.0, 4.9, -0.3, 0.0, 0.0, 0.0,2021-03-05 18:00:00, -6999.0, 723.0,10
0.0, 3.888, 75.02, 5.0, 75.0, 0.0, 3.9, 3.7, 0.0, 0.0, 0.0,2021-03-05 19:00:00, -6999.0, 723.0,10
0.0, 3.222, 76.45, 5.0, 76.0, -1.0, 3.2, 3.2, -1.0, 0.0, 0.0,2021-03-05 20:00:00, -6999.0, 723.0,10
0.0, 3.135, 75.08, 5.0, 75.0, -1.0, 3.1, 3.0, -1.0, 0.0, 0.0,2021-03-05 21:00:00, -6999.0, 723.0,10
0.0, 3.858, 69.24, 5.0, 69.0, -1.0, 3.9, 2.9, -1.0, 0.0, 0.0,2021-03-05 22:00:00, -6999.0, 722.0,10
0.0, 3.127, 72.48, 5.0, 72.0, -1.0, 3.1, 2.9, -1.0, 0.0, 0.0,2021-03-05 23:00:00, -6999.0, 722.0,10
0.0, 2.775, 73.49, 5.0, 73.0, -2.0, 2.8, 2.4, -2.0, 0.0, 0.0,2021-03-06 00:00:00, -6999.0, 722.0,10
0.0, 2.558, 74.48, 5.0, 74.0, -2.0, 2.6, 2.2, -2.0, 0.0, 0.0,2021-03-06 01:00:00, -6999.0, 722.0,10
0.0, 2.068, 75.18, 5.0, 75.0, -2.0, 2.1, 2.0, -2.0, 0.0, 0.0,2021-03-06 02:00:00, -6999.0, 722.0,10
0.0, 1.451, 78.1, 5.0, 78.0, -2.0, 1.5, 1.4, -2.0, 0.0, 0.0,2021-03-06 03:00:00, -6999.0, 722.0,10
