pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 2.468, 68.52, 6.7, 6.6, 48.01, 1.463, 174.8, -3.0, 1.5, 2.5, 1.6, -3.0, 0.0, 175.0, 0.0, 69.0,2021-03-05 00:00:00, -6999.0,10
0.0, 1.291, 74.15, 6.7, 8.1, 76.37, 1.415, 233.7, -3.0, 1.4, 1.3, 1.1, -3.0, 0.0, 234.0, 0.0, 74.0,2021-03-05 01:00:00, -6999.0,10
0.0, 1.406, 73.83, 6.7, 6.1, 65.23, 1.469, 196.4, -2.0, 1.5, 1.4, 1.1, -2.0, 0.0, 196.0, 0.0, 74.0,2021-03-05 02:00:00, -6999.0,10
0.0, 0.678, 77.42, 6.7, 4.5, 61.56, 1.591, 223.4, -3.0, 1.6, 0.7, 0.6, -3.0, 0.0, 223.0, 0.0, 77.0,2021-03-05 03:00:00, -6999.0,10
0.0, 2.078, 73.1, 6.7, 9.0, 55.93, 1.817, 201.9, -2.0, 1.8, 2.1, 0.5, -2.0, 0.0, 202.0, 0.0, 73.0,2021-03-05 04:00:00, -6999.0,10
0.0, 2.229, 71.13, 6.7, 9.1, 49.59, 1.58, 158.3, -3.0, 1.6, 2.2, 0.5, -3.0, 0.0, 158.0, 0.0, 71.0,2021-03-05 05:00:00, -6999.0,10
0.0, 2.154, 71.58, 6.7, 2.7, 52.51, 1.012, 189.0, -3.0, 1.0, 2.2, 0.5, -3.0, 0.0, 189.0, 0.0, 72.0,2021-03-05 06:00:00, -6999.0,10
0.0, 1.649, 75.58, 2.2, 5.2, 55.59, 0.727, 194.1, -2.0, 0.7, 1.6, 1.5, -2.0, 0.0, 194.0, 0.0, 76.0,2021-03-05 07:00:00, -6999.0,10
0.0, 4.922, 57.05, 5.9, 13.3, 66.82, 2.723, 251.6, -3.0, 2.7, 4.9, 1.5, -3.0, 0.0, 252.0, 0.0, 57.0,2021-03-05 08:00:00, -6999.0,10
0.0, 5.681, 53.81, 6.2, 9.2, 63.62, 2.75, 269.5, -3.0, 2.8, 5.7, 1.5, -3.0, 0.0, 270.0, 0.0, 54.0,2021-03-05 09:00:00, -6999.0,10
0.0, 4.017, 63.62, 6.2, 11.6, 57.16, 2.883, 324.8, -2.0, 2.9, 4.0, 1.5, -2.0, 0.0, 325.0, 0.0, 64.0,2021-03-05 10:00:00, -6999.0,10
0.0, 10.52, 34.65, 10.5, 13.7, 71.52, 3.352, 1.962, -5.0, 3.4, 10.5, 1.5, -5.0, 0.0, 2.0, 0.0, 35.0,2021-03-05 11:00:00, -6999.0,10
0.0, 10.78, 32.01, 11.0, 18.5, 55.03, 5.015, 102.2, -4.0, 5.0, 10.8, 1.5, -4.0, 0.0, 102.0, 0.0, 32.0,2021-03-05 12:00:00, -6999.0,10
0.0, 10.86, 31.06, 11.0, 27.5, 34.17, 9.85, 115.7, -6.0, 9.9, 10.9, 1.5, -6.0, 0.0, 116.0, 0.0, 31.0,2021-03-05 13:00:00, -6999.0,10
0.0, 10.02, 33.52, 11.0, 32.0, 36.39, 9.86, 109.3, -5.0, 9.9, 10.0, 1.5, -5.0, 0.0, 109.0, 0.0, 34.0,2021-03-05 14:00:00, -6999.0,10
0.0, 6.43, 60.64, 11.0, 25.2, 59.84, 8.75, 305.8, 0.0, 8.8, 6.4, 1.5, 0.0, 0.0, 306.0, 0.0, 61.0,2021-03-05 15:00:00, -6999.0,10
0.0, 6.216, 62.91, 11.0, 17.6, 28.04, 6.988, 90.8, -1.0, 7.0, 6.2, 1.5, -1.0, 0.0, 91.0, 0.0, 63.0,2021-03-05 16:00:00, -6999.0,10
0.0, 5.58, 65.64, 11.0, 15.2, 40.92, 6.041, 80.4, 0.0, 6.0, 5.6, 1.5, 0.0, 0.0, 80.0, 0.0, 66.0,2021-03-05 17:00:00, -6999.0,10
0.0, 4.764, 59.33, 11.0, 16.5, 32.6, 5.468, 108.9, -2.0, 5.5, 4.8, 1.5, -2.0, 0.0, 109.0, 0.0, 59.0,2021-03-05 18:00:00, -6999.0,10
0.0, 2.816, 68.67, 5.1, 14.1, 75.27, 4.419, 34.6, -2.0, 4.4, 2.8, 3.1, -2.0, 0.0, 35.0, 0.0, 69.0,2021-03-05 19:00:00, -6999.0,10
0.0, 2.29, 70.34, 5.1, 9.6, 39.9, 3.199, 122.3, -3.0, 3.2, 2.3, 2.2, -3.0, 0.0, 122.0, 0.0, 70.0,2021-03-05 20:00:00, -6999.0,10
0.0, 1.748, 71.83, 5.1, 4.5, 46.49, 1.486, 169.0, -3.0, 1.5, 1.7, 1.6, -3.0, 0.0, 169.0, 0.0, 72.0,2021-03-05 21:00:00, -6999.0,10
0.0, 2.035, 67.06, 5.1, 6.8, 38.4, 1.946, 190.3, -3.0, 1.9, 2.0, 1.3, -3.0, 0.0, 190.0, 0.0, 67.0,2021-03-05 22:00:00, -6999.0,10
0.0, 1.728, 64.08, 5.1, 4.9, 22.54, 2.643, 212.6, -5.0, 2.6, 1.7, 1.3, -5.0, 0.0, 213.0, 0.0, 64.0,2021-03-05 23:00:00, -6999.0,10
0.0, 1.72, 66.37, 5.1, 10.4, 33.01, 2.681, 150.2, -4.0, 2.7, 1.7, 1.1, -4.0, 0.0, 150.0, 0.0, 66.0,2021-03-06 00:00:00, -6999.0,10
0.0, 1.148, 67.62, 5.1, 8.3, 22.42, 3.125, 147.2, -4.0, 3.1, 1.1, 1.0, -4.0, 0.0, 147.0, 0.0, 68.0,2021-03-06 01:00:00, -6999.0,10
0.0, 0.583, 70.27, 5.1, 5.8, 44.53, 1.658, 168.2, -4.0, 1.7, 0.6, -0.1, -4.0, 0.0, 168.0, 0.0, 70.0,2021-03-06 02:00:00, -6999.0,10
0.0, 1.112, 66.27, 5.1, 12.0, 43.39, 4.375, 154.7, -5.0, 4.4, 1.1, -0.1, -5.0, 0.0, 155.0, 0.0, 66.0,2021-03-06 03:00:00, -6999.0,10
0.0, 1.096, 64.9, 5.1, 14.3, 21.96, 6.588, 119.2, -5.0, 6.6, 1.1, -0.1, -5.0, 0.0, 119.0, 0.0, 65.0,2021-03-06 04:00:00, -6999.0,10
0.0, 0.647, 66.64, 5.1, 15.8, 19.08, 7.127, 112.5, -5.0, 7.1, 0.6, -0.1, -5.0, 0.0, 113.0, 0.0, 67.0,2021-03-06 05:00:00, -6999.0,10
0.0, -0.582, 71.48, 5.1, 12.7, 54.29, 2.799, 141.3, -4.0, 2.8, -0.6, -1.4, -4.0, 0.0, 141.0, 0.0, 71.0,2021-03-06 06:00:00, -6999.0,10
0.0, -0.089, 66.98, 0.1, 23.5, 20.2, 7.339, 117.9, -5.0, 7.3, -0.1, -0.8, -5.0, 0.0, 118.0, 0.0, 67.0,2021-03-06 07:00:00, -6999.0,10
0.0, 0.48, 64.6, 0.8, 18.4, 17.95, 8.59, 106.0, -5.0, 8.6, 0.5, -0.8, -5.0, 0.0, 106.0, 0.0, 65.0,2021-03-06 08:00:00, -6999.0,10
0.0, 2.552, 55.4, 2.7, 16.0, 63.72, 3.891, 62.63, -5.0, 3.9, 2.6, -0.8, -5.0, 0.0, 63.0, 0.0, 55.0,2021-03-06 09:00:00, -6999.0,10
0.0, 3.552, 50.82, 3.7, 16.9, 57.63, 6.223, 91.5, -6.0, 6.2, 3.6, -0.8, -6.0, 0.0, 92.0, 0.0, 51.0,2021-03-06 10:00:00, -6999.0,10
0.0, 4.238, 45.93, 4.4, 16.7, 65.43, 5.455, 43.08, -7.0, 5.5, 4.2, -0.8, -7.0, 0.0, 43.0, 0.0, 46.0,2021-03-06 11:00:00, -6999.0,10
0.0, 4.634, 44.77, 4.8, 28.7, 71.25, 6.414, 321.7, -7.0, 6.4, 4.6, -0.8, -7.0, 0.0, 322.0, 0.0, 45.0,2021-03-06 12:00:00, -6999.0,10
0.0, 4.827, 42.85, 5.0, 20.8, 68.08, 6.199, 311.1, -7.0, 6.2, 4.8, -0.8, -7.0, 0.0, 311.0, 0.0, 43.0,2021-03-06 13:00:00, -6999.0,10
0.0, 4.95, 46.98, 5.1, 23.3, 61.63, 7.232, 322.3, -5.0, 7.2, 5.0, -0.8, -5.0, 0.0, 322.0, 0.0, 47.0,2021-03-06 14:00:00, -6999.0,10
0.0, 5.093, 45.08, 5.2, 18.7, 66.48, 6.032, 78.26, -6.0, 6.0, 5.1, -0.8, -6.0, 0.0, 78.0, 0.0, 45.0,2021-03-06 15:00:00, -6999.0,10
0.0, 4.077, 49.82, 5.3, 16.9, 75.96, 5.724, 22.27, -5.0, 5.7, 4.1, -0.8, -5.0, 0.0, 22.0, 0.0, 50.0,2021-03-06 16:00:00, -6999.0,10
0.0, 2.948, 51.84, 5.3, 15.3, 47.57, 5.584, 90.1, -6.0, 5.6, 2.9, -0.8, -6.0, 0.0, 90.0, 0.0, 52.0,2021-03-06 17:00:00, -6999.0,10
0.0, 2.027, 54.3, 5.3, 19.1, 24.95, 7.862, 109.6, -6.0, 7.9, 2.0, -0.8, -6.0, 0.0, 110.0, 0.0, 54.0,2021-03-06 18:00:00, -6999.0,10
0.0, 0.766, 62.14, 2.1, 13.8, 15.41, 6.384, 118.8, -5.0, 6.4, 0.8, 0.8, -5.0, 0.0, 119.0, 0.0, 62.0,2021-03-06 19:00:00, -6999.0,10
0.0, 0.42, 62.89, 2.1, 13.5, 20.24, 5.543, 123.9, -5.0, 5.5, 0.4, 0.2, -5.0, 0.0, 124.0, 0.0, 63.0,2021-03-06 20:00:00, -6999.0,10
0.0, 0.615, 63.47, 2.1, 14.8, 18.18, 7.431, 113.7, -6.0, 7.4, 0.6, 0.2, -6.0, 0.0, 114.0, 0.0, 63.0,2021-03-06 21:00:00, -6999.0,10
0.0, -0.499, 71.11, 2.1, 12.0, 17.56, 5.191, 124.3, -4.0, 5.2, -0.5, -0.5, -4.0, 0.0, 124.0, 0.0, 71.0,2021-03-06 22:00:00, -6999.0,10
0.0, -1.254, 75.63, 2.1, 10.3, 38.4, 2.431, 148.3, -5.0, 2.4, -1.3, -1.5, -5.0, 0.0, 148.0, 0.0, 76.0,2021-03-06 23:00:00, -6999.0,10
0.0, -0.231, 72.47, 2.1, 6.6, 42.91, 1.635, 198.3, -4.0, 1.6, -0.2, -1.6, -4.0, 0.0, 198.0, 0.0, 72.0,2021-03-07 00:00:00, -6999.0,10
0.0, -0.9, 77.05, 2.1, 6.8, 29.46, 2.417, 221.6, -4.0, 2.4, -0.9, -1.6, -4.0, 0.0, 222.0, 0.0, 77.0,2021-03-07 01:00:00, -6999.0,10
