pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
0.0, -7.231, 85.2, -3.5, 85.0, -9.0, -7.2, -7.2, 1003.7, 0.0, -9.0, 907.0, 0.0,2021-03-05 00:00:00, 83.0, 82.9, 907.0,10
0.0, -8.07, 86.3, -3.5, 86.0, -10.0, -8.1, -8.1, 1003.7, 0.0, -10.0, 907.0, 0.0,2021-03-05 01:00:00, 83.0, 82.7, 907.0,10
0.0, -8.83, 88.0, -3.5, 88.0, -10.0, -8.8, -8.9, 1003.7, 0.0, -10.0, 907.0, 0.0,2021-03-05 02:00:00, 83.0, 82.8, 907.0,10
0.0, -8.72, 85.6, -3.5, 86.0, -10.0, -8.7, -8.9, 1003.6, 0.0, -10.0, 907.0, 0.0,2021-03-05 03:00:00, 83.0, 82.7, 907.0,10
0.0, -8.73, 85.6, -3.5, 86.0, -10.0, -8.7, -8.9, 1003.6, 0.0, -10.0, 907.0, 0.0,2021-03-05 04:00:00, 83.0, 82.5, 907.0,10
0.0, -10.34, 89.8, -3.5, 90.0, -12.0, -10.3, -10.4, 1003.8, 0.0, -12.0, 907.0, 0.0,2021-03-05 05:00:00, 83.0, 82.5, 907.0,10
None, -10.24, 88.7, -3.5, 89.0, -12.0, -10.2, -10.4, 1003.9, -0.3, -12.0, 907.0, 0.0,2021-03-05 06:00:00, 83.0, 82.5, 907.0,10
None, -12.95, 92.4, -10.2, 92.0, -14.0, -13.0, -12.9, 1004.3, 0.3, -14.0, 907.0, 0.0,2021-03-05 07:00:00, 82.0, 82.3, 907.0,10
None, -11.52, 90.6, -10.2, 91.0, -13.0, -11.5, -13.1, 1003.1, -0.1, -13.0, 906.0, 1.0,2021-03-05 08:00:00, 83.0, 82.7, 906.0,10
None, -11.13, 88.5, -10.2, 89.0, -12.0, -11.1, -13.1, 1003.1, 0.0, -12.0, 906.0, 0.0,2021-03-05 09:00:00, 83.0, 82.5, 906.0,10
None, -9.79, 81.4, -9.8, 81.0, -12.0, -9.8, -13.1, 1001.9, 0.1, -12.0, 905.0, 0.0,2021-03-05 10:00:00, 83.0, 82.5, 905.0,10
None, -7.697, 75.98, -7.7, 76.0, -11.0, -7.7, -13.1, 1000.6, 0.0, -11.0, 904.0, 0.0,2021-03-05 11:00:00, 83.0, 82.6, 904.0,10
None, -3.99, 64.11, -4.1, 64.0, -9.0, -4.0, -13.1, 1000.4, 0.0, -9.0, 904.0, 0.0,2021-03-05 12:00:00, 83.0, 82.5, 904.0,10
None, 2.91, 43.52, 2.9, 44.0, -8.0, 2.9, -13.1, 998.6, 1.0, -8.0, 903.0, -1.0,2021-03-05 13:00:00, 82.0, 81.9, 903.0,10
None, 4.32, 39.37, 4.4, 39.0, -7.0, 4.3, -13.1, 998.6, 0.0, -7.0, 903.0, 0.0,2021-03-05 14:00:00, 82.0, 81.7, 903.0,10
None, 3.084, 39.81, 4.6, 40.0, -9.0, 3.1, -13.1, 998.7, 0.0, -9.0, 903.0, 0.0,2021-03-05 15:00:00, 82.0, 81.6, 903.0,10
None, 2.775, 39.07, 4.6, 39.0, -10.0, 2.8, -13.1, 997.6, -0.4, -10.0, 902.0, 0.0,2021-03-05 16:00:00, 81.0, 81.2, 902.0,10
None, 1.249, 42.91, 4.6, 43.0, -10.0, 1.2, -13.1, 997.9, -0.5, -10.0, 902.0, 0.0,2021-03-05 17:00:00, 81.0, 81.2, 902.0,10
None, -1.303, 61.15, 4.6, 61.0, -7.0, -1.3, -13.1, 997.1, -0.1, -7.0, 901.0, 0.0,2021-03-05 18:00:00, 81.0, 81.4, 901.0,10
None, -4.382, 76.46, -1.2, 76.0, -8.0, -4.4, -4.3, 997.7, 0.0, -8.0, 901.0, 0.0,2021-03-05 19:00:00, 81.0, 80.9, 901.0,10
None, -4.36, 70.96, -1.2, 71.0, -8.0, -4.4, -4.4, 996.4, 0.0, -8.0, 900.0, 1.0,2021-03-05 20:00:00, 81.0, 81.2, 900.0,10
None, -5.602, 78.36, -1.2, 78.0, -8.0, -5.6, -5.8, 996.5, 0.0, -8.0, 900.0, 0.0,2021-03-05 21:00:00, 81.0, 80.8, 900.0,10
None, -7.363, 83.9, -1.2, 84.0, -9.0, -7.4, -7.3, 996.5, 0.0, -9.0, 900.0, 0.0,2021-03-05 22:00:00, 81.0, 80.6, 900.0,10
None, -8.76, 81.7, -1.2, 82.0, -11.0, -8.8, -8.8, 996.5, 0.0, -11.0, 900.0, 0.0,2021-03-05 23:00:00, 81.0, 80.7, 900.0,10
None, -10.39, 82.4, -1.2, 82.0, -13.0, -10.4, -10.4, 996.3, 0.0, -13.0, 900.0, 0.0,2021-03-06 00:00:00, 81.0, 80.6, 900.0,10
None, -11.88, 85.5, -1.2, 86.0, -14.0, -11.9, -11.8, 995.7, -0.8, -14.0, 900.0, 0.0,2021-03-06 01:00:00, 81.0, 80.5, 900.0,10
None, -13.35, 90.0, -1.2, 90.0, -15.0, -13.4, -13.3, 995.7, -0.2, -15.0, 900.0, 0.0,2021-03-06 02:00:00, 81.0, 80.6, 900.0,10
