ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 705.0, None, None, None,2019-08-13 00:00:00, 19.0, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 01:00:00, 17.7, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 02:00:00, 14.2, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 03:00:00, 12.9, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 04:00:00, 11.7, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 05:00:00, 8.9, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 06:00:00, 8.0, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 07:00:00, 6.5, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 08:00:00, 5.6, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 09:00:00, 5.1, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 10:00:00, 4.8, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 11:00:00, 4.4, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 12:00:00, 3.9, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 13:00:00, 3.9, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 14:00:00, 3.7, None, 0.0, None,33
None, 706.0, None, None, None,2019-08-13 15:00:00, 4.3, None, 0.0, None,33
None, 705.0, None, 15.0, None,2019-08-13 16:00:00, 6.8, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 17:00:00, 9.1, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 18:00:00, 13.7, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 19:00:00, 16.9, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 20:00:00, 17.5, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 21:00:00, 18.8, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 22:00:00, 19.3, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-13 23:00:00, 19.0, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 00:00:00, 20.8, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 01:00:00, 19.8, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 02:00:00, 18.6, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 03:00:00, 16.0, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 04:00:00, 15.1, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 05:00:00, 13.5, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 06:00:00, 13.2, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 07:00:00, 12.4, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 08:00:00, 11.4, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 09:00:00, 11.6, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 10:00:00, 10.4, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 11:00:00, 8.8, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 12:00:00, 7.4, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 13:00:00, 6.3, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 14:00:00, 5.5, None, 0.0, None,33
None, 705.0, None, None, None,2019-08-14 15:00:00, 6.5, None, 0.0, None,33
