snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
244.0, None, None,2020-01-01 00:00:00, 0.4, None, None,1
244.0, None, None,2020-01-01 01:00:00, 0.5, None, None,1
244.0, None, None,2020-01-01 02:00:00, 0.8, None, None,1
245.0, None, None,2020-01-01 03:00:00, 0.4, None, None,1
245.0, None, None,2020-01-01 04:00:00, 0.7, None, None,1
245.0, None, None,2020-01-01 05:00:00, 1.7, None, None,1
245.0, None, None,2020-01-01 06:00:00, 2.3, None, None,1
244.0, None, None,2020-01-01 07:00:00, 1.8, None, None,1
244.0, None, None,2020-01-01 08:00:00, 1.2, None, None,1
243.0, None, None,2020-01-01 09:00:00, 1.3, None, None,1
243.0, None, None,2020-01-01 10:00:00, 1.1, None, None,1
243.0, None, None,2020-01-01 11:00:00, 1.1, None, None,1
244.0, None, None,2020-01-01 12:00:00, 0.1, None, None,1
246.0, None, None,2020-01-01 13:00:00, 0.5, None, None,1
246.0, None, None,2020-01-01 14:00:00, 0.5, None, None,1
246.0, None, None,2020-01-01 15:00:00, 0.2, None, None,1
246.0, 85.0, None,2020-01-01 16:00:00, 0.2, None, None,1
246.0, None, None,2020-01-01 17:00:00, -0.1, None, None,1
247.0, None, None,2020-01-01 18:00:00, -0.2, None, None,1
248.0, None, None,2020-01-01 19:00:00, -0.3, None, None,1
248.0, None, None,2020-01-01 20:00:00, -0.3, None, None,1
248.0, None, None,2020-01-01 21:00:00, -0.5, None, None,1
248.0, None, None,2020-01-01 22:00:00, -0.6, None, None,1
248.0, None, None,2020-01-01 23:00:00, -0.7, None, None,1
248.0, None, None,2020-01-02 00:00:00, -0.7, None, None,1
248.0, None, None,2020-01-02 01:00:00, -0.8, None, None,1
248.0, None, None,2020-01-02 02:00:00, -0.8, None, None,1
248.0, None, None,2020-01-02 03:00:00, -1.0, None, None,1
250.0, None, None,2020-01-02 04:00:00, -1.8, None, None,1
252.0, None, None,2020-01-02 05:00:00, -2.1, None, None,1
253.0, None, None,2020-01-02 06:00:00, -3.0, None, None,1
254.0, None, None,2020-01-02 07:00:00, -3.6, None, None,1
255.0, None, None,2020-01-02 08:00:00, -4.6, None, None,1
255.0, None, None,2020-01-02 09:00:00, -4.9, None, None,1
255.0, None, None,2020-01-02 10:00:00, -5.1, None, None,1
