wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
6.0, 101.9, 5.1, 67.5, 79.0, 8.6,2017-04-30 00:00:00, None, None, None, None, -0.14,18
5.0, 101.9, 5.5, 67.5, 83.0, 8.2,2017-04-30 01:00:00, None, None, None, None, -0.14,18
10.0, 101.8, 6.1, 90.0, 84.0, 8.6,2017-04-30 02:00:00, None, None, None, None, -0.15,18
25.0, 101.7, 5.7, 90.0, 77.0, 9.6,2017-04-30 03:00:00, None, None, 33.0, None, -0.24,18
23.0, 101.7, 6.2, 90.0, 81.0, 9.3,2017-04-30 04:00:00, None, None, 31.0, None, -0.2,18
26.0, 101.6, 5.7, 90.0, 78.0, 9.3,2017-04-30 05:00:00, None, None, 35.0, None, -0.16,18
23.0, 101.7, 6.4, 90.0, 81.0, 9.5,2017-04-30 06:00:00, None, None, None, None, -0.04,18
22.0, 101.7, 6.5, 90.0, 84.0, 9.1,2017-04-30 07:00:00, None, None, None, None, 0.02,18
22.0, 101.7, 6.5, 90.0, 85.0, 9.0,2017-04-30 08:00:00, None, None, None, None, 0.06,18
21.0, 101.7, 6.8, 90.0, 87.0, 8.9,2017-04-30 09:00:00, None, None, None, None, 0.03,18
14.0, 101.7, 7.0, 90.0, 88.0, 8.9,2017-04-30 10:00:00, None, None, None, None, 0.07,18
9.0, 101.8, 6.9, 90.0, 87.0, 8.9,2017-04-30 11:00:00, None, None, None, None, 0.09,18
10.0, 101.8, 7.1, 90.0, 88.0, 8.9,2017-04-30 12:00:00, None, None, None, None, 0.14,18
12.0, 101.9, 6.8, 315.0, 86.0, 8.9,2017-04-30 13:00:00, None, None, None, None, 0.15,18
4.0, 102.0, 4.4, 292.5, 73.0, 9.1,2017-04-30 14:00:00, None, None, None, None, 0.23,18
7.0, 102.1, 4.5, 270.0, 73.0, 9.1,2017-04-30 15:00:00, None, None, None, None, 0.25,18
22.0, 102.1, 4.8, 292.5, 72.0, 9.6,2017-04-30 16:00:00, None, None, None, None, 0.18,18
29.0, 102.1, 4.4, 270.0, 69.0, 9.8,2017-04-30 17:00:00, None, None, None, None, 0.12,18
30.0, 102.2, 4.7, 270.0, 70.0, 10.0,2017-04-30 18:00:00, None, None, None, None, 0.12,18
31.0, 102.2, 5.1, 292.5, 70.0, 10.4,2017-04-30 19:00:00, None, None, None, None, 0.17,18
31.0, 102.3, 4.2, 270.0, 64.0, 10.8,2017-04-30 20:00:00, None, None, None, None, 0.12,18
32.0, 102.3, 4.9, 270.0, 66.0, 11.0,2017-04-30 21:00:00, None, None, None, None, 0.1,18
19.0, 102.4, 5.9, 270.0, 71.0, 10.9,2017-04-30 22:00:00, None, None, None, None, 0.11,18
19.0, 102.3, 5.7, 247.5, 70.0, 11.0,2017-04-30 23:00:00, None, 0.7, None, None, 0.08,18
17.0, 102.4, 4.5, 225.0, 63.0, 11.3,2017-05-01 00:00:00, None, None, None, None, 0.09,18
5.0, 102.4, 5.3, 202.5, 66.0, 11.4,2017-05-01 01:00:00, None, None, None, None, 0.07,18
1.0, 102.4, 4.9, 90.0, 62.0, 12.1,2017-05-01 02:00:00, None, None, None, None, 0.07,18
2.0, 102.4, 4.7, 292.5, 63.0, 11.4,2017-05-01 03:00:00, None, None, None, None, 0.04,18
5.0, 102.4, 4.4, 90.0, 65.0, 10.8,2017-05-01 04:00:00, None, None, None, None, 0.0,18
10.0, 102.5, 4.4, 90.0, 69.0, 9.7,2017-05-01 05:00:00, None, None, None, None, 0.05,18
17.0, 102.5, 4.4, 90.0, 72.0, 9.2,2017-05-01 06:00:00, None, None, None, None, 0.07,18
12.0, 102.5, 4.7, 90.0, 77.0, 8.4,2017-05-01 07:00:00, None, None, None, None, 0.08,18
20.0, 102.5, 4.8, 90.0, 79.0, 8.2,2017-05-01 08:00:00, None, None, None, None, 0.03,18
16.0, 102.5, 4.9, 90.0, 80.0, 8.1,2017-05-01 09:00:00, None, None, None, None, -0.02,18
24.0, 102.4, 4.7, 112.5, 78.0, 8.3,2017-05-01 10:00:00, None, None, None, None, -0.07,18
28.0, 102.4, 4.9, 90.0, 75.0, 9.0,2017-05-01 11:00:00, None, None, None, None, -0.06,18
27.0, 102.4, 4.9, 112.5, 76.0, 8.9,2017-05-01 12:00:00, None, None, None, None, -0.04,18
25.0, 102.4, 5.4, 90.0, 80.0, 8.6,2017-05-01 13:00:00, None, None, None, None, -0.05,18
31.0, 102.3, 5.3, 90.0, 82.0, 8.2,2017-05-01 14:00:00, None, None, None, None, -0.13,18
32.0, 102.3, 5.8, 90.0, 86.0, 8.0,2017-05-01 15:00:00, None, None, None, None, -0.16,18
29.0, 102.3, 5.6, 90.0, 81.0, 8.6,2017-05-01 16:00:00, None, None, None, None, -0.12,18
15.0, 102.3, 5.5, 90.0, 82.0, 8.5,2017-05-01 17:00:00, None, None, None, None, -0.01,18
16.0, 102.3, 5.9, 90.0, 86.0, 8.1,2017-05-01 18:00:00, None, None, None, None, -0.01,18
8.0, 102.3, 6.3, 180.0, 84.0, 8.9,2017-05-01 19:00:00, None, None, None, None, 0.05,18
5.0, 102.3, 6.1, 180.0, 82.0, 9.0,2017-05-01 20:00:00, None, None, None, None, 0.01,18
4.0, 102.2, 5.6, 270.0, 77.0, 9.5,2017-05-01 21:00:00, None, None, None, None, -0.07,18
7.0, 102.2, 4.6, 135.0, 69.0, 10.0,2017-05-01 22:00:00, None, None, None, None, -0.14,18
13.0, 102.1, 5.5, 112.5, 75.0, 9.6,2017-05-01 23:00:00, None, 2.7, None, None, -0.18,18
11.0, 102.1, 6.0, 135.0, 77.0, 9.9,2017-05-02 00:00:00, None, None, None, None, -0.1,18
4.0, 102.1, 4.9, 225.0, 68.0, 10.5,2017-05-02 01:00:00, None, None, None, None, -0.05,18
5.0, 102.1, 5.0, 247.5, 70.0, 10.3,2017-05-02 02:00:00, None, None, None, None, 0.03,18
1.0, 102.1, 5.5, 315.0, 73.0, 10.1,2017-05-02 03:00:00, None, None, None, None, 0.03,18
2.0, 102.2, 5.3, 337.5, 76.0, 9.3,2017-05-02 04:00:00, None, None, None, None, 0.05,18
9.0, 102.1, 5.1, 90.0, 79.0, 8.5,2017-05-02 05:00:00, None, None, None, None, -0.03,18
3.0, 102.1, 5.6, 45.0, 82.0, 8.4,2017-05-02 06:00:00, None, None, None, None, -0.02,18
8.0, 102.1, 5.3, 90.0, 85.0, 7.8,2017-05-02 07:00:00, None, None, None, None, -0.06,18
7.0, 102.2, 5.4, 90.0, 86.0, 7.6,2017-05-02 08:00:00, None, None, None, None, 0.05,18
2.0, 102.2, 5.4, 112.5, 87.0, 7.5,2017-05-02 09:00:00, None, None, None, None, 0.07,18
0.0, 102.2, 5.2, None, 87.0, 7.2,2017-05-02 10:00:00, None, None, None, None, 0.08,18
1.0, 102.2, 5.3, 225.0, 88.0, 7.2,2017-05-02 11:00:00, None, None, None, None, 0.06,18
5.0, 102.2, 4.8, 90.0, 87.0, 6.9,2017-05-02 12:00:00, None, None, None, None, 0.04,18
5.0, 102.2, 4.3, 90.0, 85.0, 6.7,2017-05-02 13:00:00, None, None, None, None, 0.03,18
4.0, 102.2, 4.8, 90.0, 84.0, 7.4,2017-05-02 14:00:00, None, None, None, None, 0.02,18
6.0, 102.3, 4.9, 90.0, 81.0, 7.8,2017-05-02 15:00:00, None, None, None, None, 0.06,18
5.0, 102.3, 5.6, 112.5, 80.0, 8.9,2017-05-02 16:00:00, None, None, None, None, 0.06,18
4.0, 102.3, 5.4, 112.5, 74.0, 9.9,2017-05-02 17:00:00, None, None, None, None, 0.04,18
6.0, 102.3, 4.8, 202.5, 67.0, 10.5,2017-05-02 18:00:00, None, None, None, None, -0.02,18
9.0, 102.2, 4.8, 292.5, 67.0, 10.7,2017-05-02 19:00:00, None, None, None, None, -0.05,18
8.0, 102.2, 4.7, 292.5, 62.0, 11.7,2017-05-02 20:00:00, None, None, None, None, -0.08,18
10.0, 102.2, 5.8, 270.0, 69.0, 11.2,2017-05-02 21:00:00, None, None, None, None, -0.04,18
7.0, 102.2, 5.9, 292.5, 68.0, 11.5,2017-05-02 22:00:00, None, None, None, None, -0.07,18
12.0, 102.2, 6.4, 292.5, 71.0, 11.4,2017-05-02 23:00:00, None, 0.0, None, None, -0.04,18
12.0, 102.1, 5.4, 315.0, 64.0, 12.0,2017-05-03 00:00:00, None, None, None, None, -0.1,18
10.0, 102.1, 6.6, 292.5, 71.0, 11.8,2017-05-03 01:00:00, None, None, None, None, -0.08,18
3.0, 102.0, 7.1, 90.0, 69.0, 12.7,2017-05-03 02:00:00, None, None, None, None, -0.13,18
1.0, 102.0, 7.6, 292.5, 71.0, 12.6,2017-05-03 03:00:00, None, None, None, None, -0.09,18
1.0, 102.0, 7.7, 45.0, 73.0, 12.5,2017-05-03 04:00:00, None, None, None, None, -0.06,18
2.0, 102.1, 7.8, 315.0, 76.0, 12.0,2017-05-03 05:00:00, None, None, None, None, 0.02,18
4.0, 102.0, 8.0, 90.0, 76.0, 12.1,2017-05-03 06:00:00, None, None, None, None, 0.01,18
8.0, 102.0, 9.8, 90.0, 90.0, 11.4,2017-05-03 07:00:00, None, None, None, None, -0.01,18
1.0, 102.0, 9.8, 157.5, 91.0, 11.2,2017-05-03 08:00:00, None, None, None, None, -0.05,18
2.0, 102.0, 9.6, 225.0, 93.0, 10.7,2017-05-03 09:00:00, None, None, None, None, -0.06,18
3.0, 102.0, 9.9, 292.5, 94.0, 10.9,2017-05-03 10:00:00, None, None, None, None, -0.01,18
7.0, 102.0, 10.3, 90.0, 95.0, 11.1,2017-05-03 11:00:00, None, None, None, None, 0.0,18
0.0, 102.0, 10.0, None, 95.0, 10.8,2017-05-03 12:00:00, None, None, None, None, 0.03,18
3.0, 102.0, 10.2, 90.0, 96.0, 10.9,2017-05-03 13:00:00, None, None, None, None, 0.0,18
2.0, 102.0, 10.1, 67.5, 96.0, 10.8,2017-05-03 14:00:00, None, None, None, None, 0.03,18
2.0, 102.1, 10.2, 67.5, 96.0, 10.8,2017-05-03 15:00:00, None, None, None, None, 0.05,18
12.0, 102.1, 10.3, 90.0, 96.0, 11.0,2017-05-03 16:00:00, None, None, None, None, 0.08,18
12.0, 102.1, 10.4, 112.5, 96.0, 11.1,2017-05-03 17:00:00, None, None, None, None, 0.09,18
5.0, 102.1, 10.7, 67.5, 96.0, 11.3,2017-05-03 18:00:00, None, None, None, None, 0.09,18
4.0, 102.1, 10.9, 112.5, 96.0, 11.5,2017-05-03 19:00:00, None, None, None, None, 0.05,18
2.0, 102.2, 11.5, 90.0, 96.0, 12.2,2017-05-03 20:00:00, None, None, None, None, 0.03,18
5.0, 102.1, 11.1, 337.5, 96.0, 11.8,2017-05-03 21:00:00, None, None, None, None, -0.01,18
3.0, 102.1, 12.1, 315.0, 96.0, 12.7,2017-05-03 22:00:00, None, None, None, None, -0.02,18
5.0, 102.1, 12.2, 315.0, 96.0, 12.9,2017-05-03 23:00:00, None, 30.9, None, None, -0.09,18
3.0, 102.0, 12.4, 292.5, 96.0, 13.1,2017-05-04 00:00:00, None, None, None, None, -0.13,18
4.0, 101.9, 12.4, 337.5, 96.0, 13.1,2017-05-04 01:00:00, None, None, None, None, -0.17,18
1.0, 101.9, 12.7, 67.5, 96.0, 13.4,2017-05-04 02:00:00, None, None, None, None, -0.2,18
8.0, 101.8, 12.3, 315.0, 96.0, 12.9,2017-05-04 03:00:00, None, None, None, None, -0.21,18
4.0, 101.8, 12.3, 337.5, 95.0, 13.1,2017-05-04 04:00:00, None, None, None, None, -0.17,18
8.0, 101.7, 12.0, 315.0, 95.0, 12.8,2017-05-04 05:00:00, None, None, None, None, -0.14,18
3.0, 101.7, 11.9, 67.5, 95.0, 12.6,2017-05-04 06:00:00, None, None, None, None, -0.11,18
6.0, 101.7, 11.7, 315.0, 95.0, 12.4,2017-05-04 07:00:00, None, None, None, None, -0.11,18
6.0, 101.6, 11.1, 67.5, 96.0, 11.8,2017-05-04 08:00:00, None, None, None, None, -0.09,18
8.0, 101.6, 11.3, 315.0, 96.0, 11.9,2017-05-04 09:00:00, None, None, None, None, -0.11,18
1.0, 101.5, 11.3, 0.0, 96.0, 11.9,2017-05-04 10:00:00, None, None, None, None, -0.13,18
5.0, 101.5, 10.7, 292.5, 96.0, 11.2,2017-05-04 11:00:00, None, None, None, None, -0.14,18
4.0, 101.5, 10.4, 315.0, 96.0, 11.0,2017-05-04 12:00:00, None, None, None, None, -0.11,18
7.0, 101.4, 10.3, 337.5, 95.0, 11.1,2017-05-04 13:00:00, None, None, None, None, -0.11,18
2.0, 101.4, 10.7, 22.5, 95.0, 11.5,2017-05-04 14:00:00, None, None, None, None, -0.09,18
1.0, 101.4, 11.6, 45.0, 95.0, 12.4,2017-05-04 15:00:00, None, None, None, None, -0.07,18
2.0, 101.4, 11.5, 135.0, 92.0, 12.8,2017-05-04 16:00:00, None, None, None, None, -0.04,18
3.0, 101.3, 11.8, 292.5, 82.0, 14.8,2017-05-04 17:00:00, None, None, None, None, -0.05,18
11.0, 101.3, 11.7, 292.5, 77.0, 15.7,2017-05-04 18:00:00, None, None, None, None, -0.09,18
16.0, 101.3, 10.9, 315.0, 83.0, 13.8,2017-05-04 19:00:00, None, None, None, None, -0.12,18
13.0, 101.2, 11.4, 292.5, 84.0, 14.0,2017-05-04 20:00:00, None, None, None, None, -0.15,18
13.0, 101.1, 12.0, 315.0, 79.0, 15.6,2017-05-04 21:00:00, None, None, None, None, -0.22,18
14.0, 101.0, 11.6, 292.5, 78.0, 15.5,2017-05-04 22:00:00, None, None, None, None, -0.28,18
