pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 13.33, None, None, None, None, None, 20.64, None, 10.05, 309.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 00:00:00, None, None, None,30
None, None, 12.76, None, None, None, None, None, 22.68, None, 5.972, 296.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 01:00:00, None, None, None,30
None, None, 12.01, None, None, None, None, None, 42.19, None, 5.12, 307.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 02:00:00, None, None, None,30
None, None, 11.77, None, None, None, None, None, 19.1, None, 7.379, 310.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 03:00:00, None, None, None,30
None, None, 11.17, None, None, None, None, None, 32.98, None, 5.655, 315.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 04:00:00, None, None, None,30
None, None, 11.09, None, None, None, None, None, 10.11, None, 7.732, 302.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 05:00:00, None, None, None,30
None, None, 10.91, None, None, None, None, None, 6.769, None, 7.395, 302.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 06:00:00, None, None, None,30
None, None, 10.87, None, None, None, None, None, 5.984, None, 9.06, 298.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 07:00:00, None, None, None,30
None, None, 12.74, None, None, None, None, None, 49.18, None, 3.365, 346.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 08:00:00, None, None, None,30
None, None, 12.43, None, None, None, None, None, 46.68, None, 2.476, 318.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 09:00:00, None, None, None,30
None, None, 12.48, None, None, None, None, None, 19.31, None, 5.587, 317.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 10:00:00, None, None, None,30
None, None, 13.95, None, None, None, None, None, 16.96, None, 5.826, 302.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 11:00:00, None, None, None,30
None, None, 14.62, None, None, None, None, None, 34.77, None, 4.354, 310.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 12:00:00, None, None, None,30
None, None, 15.9, None, None, None, None, None, 25.57, None, 6.235, 275.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 13:00:00, None, None, None,30
None, None, 17.79, None, None, None, None, None, 31.65, None, 6.207, 242.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 14:00:00, None, None, None,30
None, None, 18.84, None, None, None, None, None, 28.57, None, 7.869, 233.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 15:00:00, None, None, None,30
None, None, 16.62, None, None, None, None, None, 44.62, None, 9.2, 225.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 16:00:00, None, None, None,30
None, None, 16.14, None, None, None, None, None, 40.3, None, 8.51, 287.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 17:00:00, None, None, None,30
None, None, 15.8, None, None, None, None, None, 29.72, None, 12.29, 303.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 18:00:00, None, None, None,30
None, None, 13.81, None, None, None, None, None, 28.99, None, 14.79, 310.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 19:00:00, None, None, None,30
None, None, 12.5, None, None, None, None, None, 26.72, None, 14.47, 309.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 20:00:00, None, None, None,30
None, None, 11.33, None, None, None, None, None, 31.12, None, 12.11, 326.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 21:00:00, None, None, None,30
None, None, 10.41, None, None, None, None, None, 37.13, None, 11.63, 330.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 22:00:00, None, None, None,30
