CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,16.61,15.47, None, None, None, None, 7.37,0.42, 148.4, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 00:00:00, None, None, None, None,30
None,16.02,15.64, None, None, None, None, 6.116,0.032, 158.4, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 01:00:00, None, None, None, None,30
None,11.06,17.19, None, None, None, None, 21.6,2.407, 106.6, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-23 02:00:00, None, None, None, None,30
None,10.95,17.16, None, None, None, None, 0.622,0.063, 0.128, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-23 03:00:00, None, None, None, None,30
None,11.34,17.05, None, None, None, None, 0.016,0.056, 0.093, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-23 04:00:00, None, None, None, None,30
None,11.37,17.04, None, None, None, None, 0.019,0.063, 0.071, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-23 05:00:00, None, None, None, None,30
None,11.39,17.03, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-23 06:00:00, None, None, None, None,30
None,12.28,16.77, None, None, None, None, 0.014,0.032, 0.0, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2019-07-23 07:00:00, None, None, None, None,30
None,12.64,16.66, None, None, None, None, 0.108,0.625, 360.0, None, None, None, None, None,-12.0, None, None, None, None, None, None, None,2019-07-23 08:00:00, None, None, None, None,30
None,14.24,16.18, None, None, None, None, 0.073,2.843, 360.0, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2019-07-23 09:00:00, None, None, None, None,30
None,16.1,15.62, None, None, None, None, 0.048,4.533, 0.0, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 10:00:00, None, None, None, None,30
None,16.56,15.48, None, None, None, None, 0.068,9.29, 0.006, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 11:00:00, None, None, None, None,30
None,19.22,14.68, None, None, None, None, 58.78,0.538, 34.46, None, None, None, None, None,-8.0, None, None, None, None, None, None, None,2019-07-23 12:00:00, None, None, None, None,30
None,21.71,13.94, None, None, None, None, 19.95,2.729, 188.5, None, None, None, None, None,-7.0, None, None, None, None, None, None, None,2019-07-23 13:00:00, None, None, None, None,30
None,24.23,13.18, None, None, None, None, 23.27,4.539, 190.4, None, None, None, None, None,-6.0, None, None, None, None, None, None, None,2019-07-23 14:00:00, None, None, None, None,30
None,22.87,13.59, None, None, None, None, 51.18,5.128, 120.6, None, None, None, None, None,-6.0, None, None, None, None, None, None, None,2019-07-23 15:00:00, None, None, None, None,30
None,16.34,15.55, None, None, None, None, 39.98,1.09, 3.19, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 16:00:00, None, None, None, None,30
None,23.97,13.26, None, None, None, None, 15.35,4.578, 93.4, None, None, None, None, None,-6.0, None, None, None, None, None, None, None,2019-07-23 17:00:00, None, None, None, None,30
None,24.55,13.08, None, None, None, None, 22.77,6.366, 105.9, None, None, None, None, None,-6.0, None, None, None, None, None, None, None,2019-07-23 18:00:00, None, None, None, None,30
None,22.91,13.58, None, None, None, None, 35.71,1.523, 140.3, None, None, None, None, None,-6.0, None, None, None, None, None, None, None,2019-07-23 19:00:00, None, None, None, None,30
None,22.23,13.78, None, None, None, None, 22.99,1.223, 117.1, None, None, None, None, None,-7.0, None, None, None, None, None, None, None,2019-07-23 20:00:00, None, None, None, None,30
None,18.32,14.89, None, None, None, None, 6.729,0.002, 219.7, None, None, None, None, None,-9.0, None, None, None, None, None, None, None,2019-07-23 21:00:00, None, None, None, None,30
None,16.86,15.39, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 22:00:00, None, None, None, None,30
None,16.98,15.35, None, None, None, None, 0.002,0.0, 0.0, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-23 23:00:00, None, None, None, None,30
None,16.47,15.51, None, None, None, None, 0.208,0.003, 6.113, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-24 00:00:00, None, None, None, None,30
None,15.22,15.89, None, None, None, None, 3.331,0.025, 358.4, None, None, None, None, None,-10.0, None, None, None, None, None, None, None,2019-07-24 01:00:00, None, None, None, None,30
None,14.48,16.1, None, None, None, None, 11.48,0.271, 337.2, None, None, None, None, None,-11.0, None, None, None, None, None, None, None,2019-07-24 02:00:00, None, None, None, None,30
None,11.74,16.93, None, None, None, None, 49.54,0.374, 77.4, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-24 03:00:00, None, None, None, None,30
None,10.66,17.25, None, None, None, None, 22.34,3.148, 135.4, None, None, None, None, None,-13.0, None, None, None, None, None, None, None,2019-07-24 04:00:00, None, None, None, None,30
None,9.28,17.67, None, None, None, None, 0.796,2.99, 0.129, None, None, None, None, None,-14.0, None, None, None, None, None, None, None,2019-07-24 05:00:00, None, None, None, None,30
None,8.22,17.98, None, None, None, None, 0.263,0.607, 0.223, None, None, None, None, None,-15.0, None, None, None, None, None, None, None,2019-07-24 06:00:00, None, None, None, None,30
