pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 15.57, None, None,2019-07-23 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 13.1, None, None,2019-07-23 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 11.73, None, None,2019-07-23 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 10.62, None, None,2019-07-23 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 9.84, None, None,2019-07-23 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 10.33, None, None,2019-07-23 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 11.11, None, None,2019-07-23 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 10.78, None, None,2019-07-23 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 11.0, None, None,2019-07-23 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 11.13, None, None,2019-07-23 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 12.68, None, None,2019-07-23 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 14.54, None, None,2019-07-23 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 17.63, None, None,2019-07-23 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 20.29, None, None,2019-07-23 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 18.9, None, None,2019-07-23 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 16.77, None, None,2019-07-23 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 18.69, None, None,2019-07-23 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 18.71, None, None,2019-07-23 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 18.74, None, None,2019-07-23 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 18.29, None, None,2019-07-23 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 17.94, None, None,2019-07-23 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 15.1, None, None,2019-07-23 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
None, None, 14.58, None, None,2019-07-23 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,30
