CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 15.81,54.7, None, None, None, None, 9.94, 25.03, 96.0, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 01:00:00, None, None,30
None, 16.43,50.35, None, None, None, None, 23.9, 20.34, 131.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 02:00:00, None, None,30
None, 16.35,50.92, None, None, None, None, 10.5, 20.12, 161.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 03:00:00, None, None,30
None, 16.21,51.86, None, None, None, None, 14.93, 16.67, 158.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 04:00:00, None, None,30
None, 15.9,53.38, None, None, None, None, 14.16, 14.99, 147.4, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 05:00:00, None, None,30
None, 15.83,54.54, None, None, None, None, 12.48, 17.45, 152.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 06:00:00, None, None,30
None, 16.87,51.57, None, None, None, None, 9.23, 15.66, 177.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 07:00:00, None, None,30
None, 17.04,52.89, None, None, None, None, 18.22, 11.81, 150.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 08:00:00, None, None,30
None, 16.34,57.01, None, None, None, None, 15.58, 13.52, 126.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 09:00:00, None, None,30
None, 18.02,54.99, None, None, None, None, 16.1, 12.85, 127.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 10:00:00, None, None,30
None, 19.69,48.47, None, None, None, None, 20.55, 8.66, 136.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 11:00:00, None, None,30
None, 20.62,41.72, None, None, None, None, 21.31, 10.01, 127.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 12:00:00, None, None,30
None, 22.46,32.86, None, None, None, None, 40.09, 7.107, 159.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 13:00:00, None, None,30
None, 20.97,41.19, None, None, None, None, 30.87, 10.3, 132.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 14:00:00, None, None,30
None, 22.52,32.64, None, None, None, None, 27.58, 17.01, 150.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 15:00:00, None, None,30
None, 21.35,34.98, None, None, None, None, 33.51, 18.7, 148.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 16:00:00, None, None,30
None, 21.33,38.02, None, None, None, None, 30.19, 22.24, 155.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 17:00:00, None, None,30
None, 21.44,39.18, None, None, None, None, 23.71, 12.73, 208.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 18:00:00, None, None,30
None, 20.76,31.65, None, None, None, None, 23.45, 28.6, 209.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 19:00:00, None, None,30
None, 18.88,36.91, None, None, None, None, 11.32, 20.23, 222.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 21:00:00, None, None,30
None, 16.61,52.69, None, None, None, None, 26.28, 19.4, 156.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-23 23:00:00, None, None,30
None, 9.49,96.2, None, None, None, None, 31.36, 35.08, 211.7, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 00:00:00, None, None,30
None, 8.83,96.3, None, None, None, None, 13.6, 32.1, 215.9, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 01:00:00, None, None,30
None, 6.881,91.1, None, None, None, None, 12.92, 48.69, 282.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 03:00:00, None, None,30
None, 6.057,95.8, None, None, None, None, 13.08, 37.87, 261.8, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 04:00:00, None, None,30
None, 6.333,95.8, None, None, None, None, 33.07, 25.87, 201.1, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 05:00:00, None, None,30
None, 6.643,96.9, None, None, None, None, 24.08, 28.62, 180.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 06:00:00, None, None,30
None, 5.809,98.2, None, None, None, None, 14.83, 27.52, 202.5, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 07:00:00, None, None,30
None, 5.035,93.8, None, None, None, None, 22.43, 26.73, 189.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 08:00:00, None, None,30
None, 4.378,97.3, None, None, None, None, 15.2, 26.48, 195.6, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 09:00:00, None, None,30
None, 4.581,98.7, None, None, None, None, 11.99, 32.5, 222.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 10:00:00, None, None,30
None, 3.859,99.1, None, None, None, None, 17.74, 29.55, 242.2, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 11:00:00, None, None,30
None, 4.639,99.0, None, None, None, None, 13.16, 25.97, 255.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 12:00:00, None, None,30
None, 5.122,98.5, None, None, None, None, 17.9, 25.06, 259.3, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-24 13:00:00, None, None,30
