time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-01-29,2.0,3.9,0.6,5
2016-01-30,0.0,5.2,0.6,5
2016-01-31,3.0,3.5,1.0,5
2016-02-01,0.0,3.5,-1.6,5
2016-02-02,0.0,2.2,-3.5,5
2016-02-03,2.0,0.0,-3.7,5
2016-02-04,0.0,3.8,-1.9,5
