WDIR_VECT,time,week_of_year
217.1,2022-04-02 00:00:00,14
281.6,2022-04-02 01:00:00,14
310.6,2022-04-02 02:00:00,14
304.5,2022-04-02 03:00:00,14
294.4,2022-04-02 04:00:00,14
294.9,2022-04-02 05:00:00,14
255.0,2022-04-02 06:00:00,14
217.6,2022-04-02 07:00:00,14
190.7,2022-04-02 08:00:00,14
197.3,2022-04-02 09:00:00,14
163.2,2022-04-02 10:00:00,14
158.0,2022-04-02 11:00:00,14
151.0,2022-04-02 12:00:00,14
194.5,2022-04-02 13:00:00,14
210.4,2022-04-02 14:00:00,14
169.7,2022-04-02 15:00:00,14
183.0,2022-04-02 16:00:00,14
186.6,2022-04-02 17:00:00,14
192.7,2022-04-02 18:00:00,14
173.5,2022-04-02 19:00:00,14
162.6,2022-04-02 20:00:00,14
166.9,2022-04-02 21:00:00,14
168.6,2022-04-02 22:00:00,14
148.3,2022-04-02 23:00:00,14
159.6,2022-04-03 00:00:00,14
166.3,2022-04-03 01:00:00,14
161.4,2022-04-03 02:00:00,14
165.2,2022-04-03 03:00:00,14
167.3,2022-04-03 04:00:00,14
158.3,2022-04-03 05:00:00,14
164.1,2022-04-03 06:00:00,14
155.6,2022-04-03 07:00:00,14
163.8,2022-04-03 08:00:00,14
161.2,2022-04-03 09:00:00,14
162.9,2022-04-03 10:00:00,14
158.5,2022-04-03 11:00:00,14
182.3,2022-04-03 12:00:00,14
165.1,2022-04-03 13:00:00,14
184.8,2022-04-03 14:00:00,14
190.0,2022-04-03 15:00:00,14
168.0,2022-04-03 16:00:00,14
171.5,2022-04-03 17:00:00,14
175.7,2022-04-03 18:00:00,14
178.2,2022-04-03 19:00:00,14
163.0,2022-04-03 20:00:00,14
158.0,2022-04-03 21:00:00,14
153.9,2022-04-03 22:00:00,14
157.8,2022-04-03 23:00:00,14
165.8,2022-04-04 00:00:00,14
166.5,2022-04-04 01:00:00,14
171.8,2022-04-04 02:00:00,14
180.0,2022-04-04 03:00:00,14
220.1,2022-04-04 04:00:00,14
251.6,2022-04-04 05:00:00,14
244.9,2022-04-04 06:00:00,14
254.2,2022-04-04 07:00:00,14
290.5,2022-04-04 08:00:00,14
87.7,2022-04-04 09:00:00,14
79.5,2022-04-04 10:00:00,14
288.3,2022-04-04 11:00:00,14
198.1,2022-04-04 12:00:00,14
221.8,2022-04-04 13:00:00,14
248.9,2022-04-04 14:00:00,14
221.3,2022-04-04 15:00:00,14
212.9,2022-04-04 16:00:00,14
187.7,2022-04-04 17:00:00,14
183.2,2022-04-04 18:00:00,14
247.2,2022-04-04 19:00:00,14
316.5,2022-04-04 20:00:00,14
