pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 3.526, 72.47,2022-05-21 00:00:00, 18.3, None, -1.0, 3.5, 3.5, 0.0, 0.0, 72.0, None, None, -1.0, -0.784,21
None, None, 2.439, 77.1,2022-05-21 01:00:00, 18.3, None, -1.0, 2.4, 2.4, 0.1, 0.0, 77.0, None, None, -1.0, -0.556,21
None, None, 1.453, 80.7,2022-05-21 02:00:00, 18.3, None, -2.0, 1.5, 1.4, 0.1, 0.0, 81.0, None, None, -1.0, -0.666,21
None, None, 0.637, 83.0,2022-05-21 03:00:00, 18.3, None, -2.0, 0.6, 0.6, 0.2, 0.0, 83.0, None, None, 0.0, -0.47,21
None, None, 0.143, 85.5,2022-05-21 04:00:00, 18.3, None, -2.0, 0.1, 0.2, 0.0, 0.0, 86.0, None, None, 0.0, -0.44,21
None, None, -0.483, 87.9,2022-05-21 05:00:00, 18.3, None, -2.0, -0.5, -0.5, -0.1, 0.0, 88.0, None, None, -1.0, -0.55,21
None, None, -0.738, 88.9,2022-05-21 06:00:00, 18.3, None, -2.0, -0.7, -0.8, 0.0, 0.0, 89.0, None, None, 0.0, -0.452,21
None, None, -0.703, 89.1,2022-05-21 07:00:00, -0.4, None, -2.0, -0.7, -0.8, 0.0, 0.0, 89.0, None, None, 0.0, -0.483,21
None, None, -0.252, 89.5,2022-05-21 08:00:00, -0.3, None, -1.0, -0.3, -0.8, 0.1, 0.0, 90.0, None, None, 0.0, -0.29,21
None, None, 5.659, 70.31,2022-05-21 09:00:00, 5.4, None, 1.0, 5.7, -0.8, -0.3, 0.0, 70.0, None, None, -1.0, -0.675,21
None, None, 9.8, 52.25,2022-05-21 10:00:00, 9.8, None, 1.0, 9.8, -0.8, 0.3, 0.0, 52.0, None, None, -1.0, -0.794,21
None, None, 14.48, 29.83,2022-05-21 11:00:00, 14.5, None, -3.0, 14.5, -0.8, 0.4, 0.0, 30.0, None, None, -1.0, -0.735,21
None, None, 15.8, 25.97,2022-05-21 12:00:00, 15.7, None, -4.0, 15.8, -0.8, 0.6, 1.0, 26.0, None, None, 0.0, -0.158,21
None, None, 17.12, 22.24,2022-05-21 13:00:00, 17.2, None, -5.0, 17.1, -0.8, 0.7, -1.0, 22.0, None, None, -1.0, -0.693,21
None, None, 18.76, 19.03,2022-05-21 14:00:00, 18.7, None, -5.0, 18.8, -0.8, -0.2, 0.0, 19.0, None, None, -1.0, -0.922,21
None, None, 18.73, 19.27,2022-05-21 15:00:00, 19.5, None, -5.0, 18.7, -0.8, -0.3, 1.0, 19.0, None, None, -1.0, -0.526,21
None, None, 18.86, 20.49,2022-05-21 16:00:00, 19.7, None, -4.0, 18.9, -0.8, 0.0, 0.0, 20.0, None, None, -1.0, -0.679,21
None, None, 18.93, 19.75,2022-05-21 17:00:00, 19.7, None, -5.0, 18.9, -0.8, -0.2, 0.0, 20.0, None, None, -1.0, -0.631,21
None, None, 18.6, 21.5,2022-05-21 18:00:00, 19.7, None, -4.0, 18.6, -0.8, -0.4, 0.0, 22.0, None, None, -1.0, -0.837,21
None, None, 16.76, 26.84,2022-05-21 19:00:00, 18.7, None, -2.0, 16.8, 16.6, -0.2, 0.0, 27.0, None, None, -1.0, -0.745,21
None, None, 12.79, 43.66,2022-05-21 20:00:00, 18.7, None, 1.0, 12.8, 13.0, -0.4, 0.0, 44.0, None, None, -1.0, -0.81,21
None, None, 9.48, 51.03,2022-05-21 21:00:00, 18.7, None, 0.0, 9.5, 9.5, -0.7, 0.0, 51.0, None, None, -1.0, -0.655,21
None, None, 7.177, 60.82,2022-05-21 22:00:00, 18.7, None, 0.0, 7.2, 7.1, -0.1, 0.0, 61.0, None, None, -1.0, -0.897,21
None, None, 5.629, 66.72,2022-05-21 23:00:00, None, None, None, None, None, None, None, None, None, None, None, -0.686,21
None, None, 4.193, 72.64,2022-05-22 00:00:00, 18.7, None, 0.0, 4.2, 4.1, 0.2, 0.0, 73.0, None, None, -1.0, -0.641,21
None, None, 2.962, 75.92,2022-05-22 01:00:00, 18.7, None, -1.0, 3.0, 3.0, -0.2, 0.0, 76.0, None, None, -1.0, -0.793,21
None, None, 2.027, 78.05,2022-05-22 02:00:00, 18.7, None, -1.0, 2.0, 2.1, 0.2, 0.0, 78.0, None, None, -1.0, -0.674,21
None, None, 1.552, 81.4,2022-05-22 03:00:00, 18.7, None, -1.0, 1.6, 1.4, 0.0, 1.0, 81.0, None, None, 0.0, -0.42,21
None, None, 0.57, 84.8,2022-05-22 04:00:00, 18.7, None, -2.0, 0.6, 0.6, 0.0, 0.0, 85.0, None, None, -1.0, -0.585,21
None, None, 0.051, 86.5,2022-05-22 05:00:00, 18.7, None, -2.0, 0.1, 0.0, 0.0, 0.0, 87.0, None, None, 0.0, -0.45,21
None, None, -0.387, 88.0,2022-05-22 06:00:00, 18.7, None, -2.0, -0.4, -0.5, 0.1, 0.0, 88.0, None, None, 0.0, -0.492,21
None, None, -0.359, 88.5,2022-05-22 07:00:00, -0.3, None, -2.0, -0.4, -0.5, 0.1, 0.0, 89.0, None, None, 0.0, -0.495,21
None, None, 0.246, 88.2,2022-05-22 08:00:00, 0.3, None, -1.0, 0.2, -0.5, 0.0, 0.0, 88.0, None, None, 0.0, -0.405,21
None, None, 5.591, 73.68,2022-05-22 09:00:00, 5.5, None, 1.0, 5.6, -0.5, -0.1, 0.0, 74.0, None, None, -1.0, -0.736,21
None, None, 9.95, 57.83,2022-05-22 10:00:00, 10.0, None, 2.0, 10.0, -0.5, 0.1, 0.0, 58.0, None, None, -1.0, -0.603,21
None, None, 14.71, 33.26,2022-05-22 11:00:00, 14.8, None, -1.0, 14.7, -0.5, 0.6, 0.0, 33.0, None, None, 0.0, -0.468,21
None, None, 16.88, 27.23,2022-05-22 12:00:00, 16.9, None, -1.0, 16.9, -0.5, 0.6, 0.0, 27.0, None, None, -1.0, -0.681,21
None, None, 16.46, 24.33,2022-05-22 13:00:00, 17.7, None, -4.0, 16.5, -0.5, 0.2, 0.0, 24.0, None, None, -1.0, -0.525,21
None, None, 16.84, 25.03,2022-05-22 14:00:00, 17.7, None, -3.0, 16.8, -0.5, -0.1, 1.0, 25.0, None, None, 0.0, -0.046,21
None, None, 16.88, 26.4,2022-05-22 15:00:00, 17.7, None, -2.0, 16.9, -0.5, -0.2, -1.0, 26.0, None, None, -1.0, -0.551,21
None, None, 16.89, 25.53,2022-05-22 16:00:00, 17.9, None, -3.0, 16.9, -0.5, -0.4, 0.0, 26.0, None, None, -1.0, -0.638,21
None, None, 16.35, 22.05,2022-05-22 17:00:00, 17.9, None, -5.0, 16.4, -0.5, -0.2, 0.0, 22.0, None, None, -1.0, -0.611,21
None, None, 16.01, 25.01,2022-05-22 18:00:00, 17.9, None, -4.0, 16.0, -0.5, -0.2, 0.0, 25.0, None, None, -1.0, -0.799,21
None, None, 15.24, 28.94,2022-05-22 19:00:00, 16.3, None, -2.0, 15.2, 15.3, -0.3, 0.0, 29.0, None, None, -1.0, -0.642,21
None, None, 13.46, 36.5,2022-05-22 20:00:00, 16.3, None, -2.0, 13.5, 13.6, -0.3, 0.0, 37.0, None, None, -1.0, -0.862,21
None, None, 11.04, 48.94,2022-05-22 21:00:00, 16.3, None, 1.0, 11.0, 11.1, -0.4, 0.0, 49.0, None, None, -1.0, -0.638,21
None, None, 8.36, 58.51,2022-05-22 22:00:00, 16.3, None, 1.0, 8.4, 8.4, 0.3, 0.0, 59.0, None, None, -1.0, -0.656,21
None, None, 6.773, 64.23,2022-05-22 23:00:00, 16.3, None, 1.0, 6.8, 6.7, -0.3, 0.0, 64.0, None, None, -1.0, -0.6,21
None, None, 6.346, 65.49,2022-05-23 00:00:00, 16.3, None, 0.0, 6.3, 6.3, -0.4, 0.0, 65.0, None, None, -1.0, -0.713,21
None, None, 5.926, 70.67,2022-05-23 01:00:00, 16.3, None, 1.0, 5.9, 6.0, 0.0, 0.0, 71.0, None, None, -1.0, -0.724,21
None, None, 5.435, 72.42,2022-05-23 02:00:00, 16.3, None, 1.0, 5.4, 5.5, 0.0, 0.0, 72.0, None, None, -1.0, -0.553,21
None, None, 4.914, 73.42,2022-05-23 03:00:00, 16.3, None, 1.0, 4.9, 4.9, -0.2, 0.0, 73.0, None, None, -1.0, -0.61,21
None, None, 4.676, 76.75,2022-05-23 04:00:00, 16.3, None, 1.0, 4.7, 4.6, 0.3, 0.0, 77.0, None, None, 0.0, -0.499,21
None, None, 4.499, 84.5,2022-05-23 05:00:00, 16.3, None, 2.0, 4.5, 4.5, 0.1, 0.0, 85.0, None, None, 0.0, -0.482,21
None, None, 4.067, 93.7,2022-05-23 06:00:00, 16.3, None, 3.0, 4.1, 3.9, 0.5, None, 94.0, None, None, None, -0.481,21
None, None, 4.191, 96.0,2022-05-23 07:00:00, 4.2, None, 3.0, 4.2, 4.0, 0.2, 0.0, 96.0, None, None, 0.0, -0.362,21
None, None, 5.211, 92.0,2022-05-23 08:00:00, 5.3, None, 4.0, 5.2, 4.0, 0.0, 0.0, 92.0, None, None, 0.0, -0.349,21
None, None, 7.015, 82.7,2022-05-23 09:00:00, 7.0, None, 4.0, 7.0, 4.0, 0.1, 0.0, 83.0, None, None, -1.0, -0.501,21
None, None, 8.13, 74.47,2022-05-23 10:00:00, 8.2, None, 4.0, 8.1, 4.0, 0.3, None, 74.0, None, None, None, -0.436,21
None, None, 9.09, 67.92,2022-05-23 11:00:00, 9.1, None, 3.0, 9.1, 4.0, None, None, 68.0, None, None, None, -0.358,21
None, None, 9.72, 63.33,2022-05-23 12:00:00, 9.7, None, 3.0, 9.7, 4.0, 0.3, 0.0, 63.0, None, None, -1.0, -0.587,21
None, None, 11.16, 56.9,2022-05-23 13:00:00, 11.3, None, 3.0, 11.2, 4.0, -0.1, 0.0, 57.0, None, None, 0.0, -0.38,21
None, None, 10.68, 58.1,2022-05-23 14:00:00, 11.3, None, 3.0, 10.7, 4.0, 0.0, 0.0, 58.0, None, None, 0.0, -0.333,21
None, None, 10.64, 66.67,2022-05-23 15:00:00, 11.3, None, 5.0, 10.6, 4.0, 0.1, 0.0, 67.0, None, None, -1.0, -0.524,21
None, None, 10.7, 57.95,2022-05-23 16:00:00, 11.3, None, 3.0, 10.7, 4.0, -0.1, 0.0, 58.0, None, None, -1.0, -0.637,21
None, None, 11.52, 53.24,2022-05-23 17:00:00, 11.6, None, 2.0, 11.5, 4.0, 0.0, 0.0, 53.0, None, None, -1.0, -0.603,21
