pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 8.95, 76.53, 20.0, 77.0, None, None, 5.0, 9.0, 9.0, 5.0, -0.3, None, None,2022-05-21 00:00:00, None, None, None,21
None, 8.18, 79.56, 20.0, 80.0, None, None, 5.0, 8.2, 8.2, 5.0, -0.5, None, None,2022-05-21 01:00:00, None, None, None,21
None, 9.65, 64.57, 20.0, 65.0, None, None, 3.0, 9.7, 7.9, 3.0, -0.7, None, None,2022-05-21 02:00:00, None, None, None,21
None, 8.1, 72.78, 20.0, 73.0, None, None, 3.0, 8.1, 7.9, 3.0, -0.1, None, None,2022-05-21 03:00:00, None, None, None,21
None, 9.18, 63.53, 20.0, 64.0, None, None, 2.0, 9.2, 7.9, 2.0, -0.4, None, None,2022-05-21 04:00:00, None, None, None,21
None, 8.48, 64.77, 20.0, 65.0, None, None, 2.0, 8.5, 7.9, 2.0, 0.0, None, None,2022-05-21 05:00:00, None, None, None,21
None, 8.69, 63.54, 20.0, 64.0, None, None, 2.0, 8.7, 7.8, 2.0, -0.1, None, None,2022-05-21 06:00:00, None, None, None,21
None, 9.78, 58.04, 9.8, 58.0, None, None, 2.0, 9.8, 8.5, 2.0, -0.4, None, None,2022-05-21 07:00:00, None, None, None,21
None, 11.28, 51.46, 11.5, 51.0, None, None, 2.0, 11.3, 8.5, 2.0, -0.4, None, None,2022-05-21 08:00:00, None, None, None,21
None, 13.31, 45.48, 13.3, 45.0, None, None, 2.0, 13.3, 8.5, 2.0, 0.2, None, None,2022-05-21 09:00:00, None, None, None,21
None, 15.66, 37.73, 15.6, 38.0, None, None, 1.0, 15.7, 8.5, 1.0, 0.5, None, None,2022-05-21 10:00:00, None, None, None,21
None, 17.42, 30.25, 17.7, 30.0, None, None, 0.0, 17.4, 8.5, 0.0, 0.8, None, None,2022-05-21 11:00:00, None, None, None,21
None, 20.73, 27.03, 20.7, 27.0, None, None, 1.0, 20.7, 8.5, 1.0, 1.4, None, None,2022-05-21 12:00:00, None, None, None,21
None, 18.64, 31.15, 20.7, 31.0, None, None, 1.0, 18.6, 8.5, 1.0, 1.7, None, None,2022-05-21 13:00:00, None, None, None,21
None, 20.08, 22.68, 20.7, 23.0, None, None, -3.0, 20.1, 8.5, -3.0, -0.1, None, None,2022-05-21 14:00:00, None, None, None,21
None, 19.57, 24.98, 20.7, 25.0, None, None, -1.0, 19.6, 8.5, -1.0, 0.8, None, None,2022-05-21 15:00:00, None, None, None,21
None, 20.8, 18.67, 21.5, 19.0, None, None, -4.0, 20.8, 8.5, -4.0, 0.2, None, None,2022-05-21 16:00:00, None, None, None,21
None, 20.95, 24.07, 21.5, 24.0, None, None, -1.0, 21.0, 8.5, -1.0, -0.1, None, None,2022-05-21 17:00:00, None, None, None,21
None, 19.14, 29.1, 21.5, 29.0, None, None, 1.0, 19.1, 8.5, 1.0, -0.1, None, None,2022-05-21 18:00:00, None, None, None,21
None, 17.53, 29.76, 19.1, 30.0, None, None, -1.0, 17.5, 17.6, -1.0, -0.7, None, None,2022-05-21 19:00:00, None, None, None,21
None, 16.92, 28.89, 19.1, 29.0, None, None, -2.0, 16.9, 16.9, -2.0, -1.0, None, None,2022-05-21 20:00:00, None, None, None,21
None, 15.02, 31.99, 19.1, 32.0, None, None, -1.0, 15.0, 14.7, -1.0, -0.6, None, None,2022-05-21 21:00:00, None, None, None,21
None, 12.19, 58.14, 19.1, 58.0, None, None, 4.0, 12.2, 12.3, 4.0, -0.6, None, None,2022-05-21 22:00:00, None, None, None,21
None, 9.77, 70.52, None, None, None, None, None, None, None, 5.0, None, None, None,2022-05-21 23:00:00, None, None, None,21
None, 9.2, 70.95, 19.1, 71.0, None, None, 4.0, 9.2, 9.2, 4.0, -0.5, None, None,2022-05-22 00:00:00, None, None, None,21
None, 8.04, 79.11, 19.1, 79.0, None, None, 5.0, 8.0, 8.0, 5.0, -0.3, None, None,2022-05-22 01:00:00, None, None, None,21
None, 6.894, 79.9, 19.1, 80.0, None, None, 4.0, 6.9, 7.0, 4.0, -0.2, None, None,2022-05-22 02:00:00, None, None, None,21
None, 6.151, 83.2, 19.1, 83.0, None, None, 4.0, 6.2, 6.1, 4.0, -0.2, None, None,2022-05-22 03:00:00, None, None, None,21
