TempC,time,RH,week_of_year
5.179,2018-10-15 00:00:00,80.2,42
3.958,2018-10-15 01:00:00,82.1,42
3.67,2018-10-15 02:00:00,83.4,42
3.722,2018-10-15 03:00:00,83.0,42
3.88,2018-10-15 04:00:00,82.6,42
3.827,2018-10-15 05:00:00,81.9,42
2.823,2018-10-15 06:00:00,83.2,42
2.717,2018-10-15 07:00:00,86.0,42
3.775,2018-10-15 08:00:00,83.6,42
5.462,2018-10-15 09:00:00,77.6,42
8.195,2018-10-15 10:00:00,69.9,42
12.268,2018-10-15 11:00:00,58.8,42
14.05,2018-10-15 12:00:00,50.5,42
14.074,2018-10-15 13:00:00,46.0,42
14.792,2018-10-15 14:00:00,40.5,42
12.243,2018-10-15 15:00:00,40.4,42
9.854,2018-10-15 16:00:00,60.5,42
6.94,2018-10-15 17:00:00,73.9,42
3.958,2018-10-15 18:00:00,81.8,42
1.778,2018-10-15 19:00:00,86.6,42
2.584,2018-10-15 20:00:00,88.2,42
4.089,2018-10-15 21:00:00,77.5,42
3.696,2018-10-15 22:00:00,71.2,42
3.406,2018-10-15 23:00:00,71.5,42
2.797,2018-10-16 00:00:00,72.3,42
2.182,2018-10-16 01:00:00,74.7,42
2.289,2018-10-16 02:00:00,76.8,42
2.637,2018-10-16 03:00:00,75.6,42
2.101,2018-10-16 04:00:00,74.8,42
2.37,2018-10-16 05:00:00,75.0,42
2.101,2018-10-16 06:00:00,74.1,42
2.128,2018-10-16 07:00:00,74.7,42
3.854,2018-10-16 08:00:00,71.0,42
5.565,2018-10-16 09:00:00,64.0,42
8.693,2018-10-16 10:00:00,54.7,42
13.088,2018-10-16 11:00:00,43.9,42
14.768,2018-10-16 12:00:00,40.6,42
15.318,2018-10-16 13:00:00,40.6,42
14.864,2018-10-16 14:00:00,43.9,42
12.509,2018-10-16 15:00:00,60.6,42
10.173,2018-10-16 16:00:00,71.9,42
7.116,2018-10-16 17:00:00,79.2,42
3.985,2018-10-16 18:00:00,86.7,42
4.74,2018-10-16 19:00:00,85.4,42
5.154,2018-10-16 20:00:00,81.8,42
6.433,2018-10-16 21:00:00,74.6,42
7.619,2018-10-16 22:00:00,61.6,42
6.306,2018-10-16 23:00:00,61.6,42
6.077,2018-10-17 00:00:00,60.4,42
6.0,2018-10-17 01:00:00,59.2,42
4.063,2018-10-17 02:00:00,61.7,42
4.298,2018-10-17 03:00:00,63.9,42
4.168,2018-10-17 04:00:00,62.9,42
4.973,2018-10-17 05:00:00,60.3,42
4.584,2018-10-17 06:00:00,56.4,42
4.141,2018-10-17 07:00:00,58.1,42
4.74,2018-10-17 08:00:00,58.4,42
7.091,2018-10-17 09:00:00,56.3,42
11.297,2018-10-17 10:00:00,48.7,42
14.96,2018-10-17 11:00:00,41.5,42
16.606,2018-10-17 12:00:00,40.0,42
18.39,2018-10-17 13:00:00,35.8,42
16.844,2018-10-17 14:00:00,36.2,42
18.176,2018-10-17 15:00:00,45.9,42
15.079,2018-10-17 16:00:00,44.9,42
11.54,2018-10-17 17:00:00,58.0,42
9.139,2018-10-17 18:00:00,65.7,42
8.195,2018-10-17 19:00:00,70.2,42
7.87,2018-10-17 20:00:00,74.3,42
7.519,2018-10-17 21:00:00,74.5,42
7.72,2018-10-17 22:00:00,72.5,42
7.167,2018-10-17 23:00:00,75.6,42
6.914,2018-10-18 00:00:00,77.0,42
6.813,2018-10-18 01:00:00,78.8,42
6.306,2018-10-18 02:00:00,79.6,42
5.668,2018-10-18 03:00:00,80.3,42
5.128,2018-10-18 04:00:00,82.8,42
5.282,2018-10-18 05:00:00,83.7,42
5.231,2018-10-18 06:00:00,85.2,42
5.205,2018-10-18 07:00:00,85.9,42
5.591,2018-10-18 08:00:00,86.7,42
7.293,2018-10-18 09:00:00,86.2,42
8.965,2018-10-18 10:00:00,79.0,42
11.078,2018-10-18 11:00:00,66.1,42
10.516,2018-10-18 12:00:00,62.8,42
10.638,2018-10-18 13:00:00,63.8,42
10.907,2018-10-18 14:00:00,63.4,42
11.224,2018-10-18 15:00:00,61.6,42
10.296,2018-10-18 16:00:00,64.8,42
7.318,2018-10-18 17:00:00,77.1,42
4.428,2018-10-18 18:00:00,87.7,42
2.557,2018-10-18 19:00:00,91.6,42
1.507,2018-10-18 20:00:00,93.0,42
1.262,2018-10-18 21:00:00,94.0,42
0.273,2018-10-18 22:00:00,94.5,42
1.561,2018-10-18 23:00:00,95.5,42
3.036,2018-10-19 00:00:00,93.3,42
3.564,2018-10-19 01:00:00,88.9,42
3.775,2018-10-19 02:00:00,88.0,42
4.766,2018-10-19 03:00:00,86.3,42
4.662,2018-10-19 04:00:00,84.1,42
4.584,2018-10-19 05:00:00,86.8,42
4.973,2018-10-19 06:00:00,83.5,42
5.642,2018-10-19 07:00:00,82.2,42
6.204,2018-10-19 08:00:00,80.2,42
8.045,2018-10-19 09:00:00,78.0,42
10.736,2018-10-19 10:00:00,69.9,42
13.642,2018-10-19 11:00:00,61.9,42
15.438,2018-10-19 12:00:00,56.0,42
16.225,2018-10-19 13:00:00,51.5,42
16.915,2018-10-19 14:00:00,47.8,42
15.915,2018-10-19 15:00:00,49.8,42
14.098,2018-10-19 16:00:00,55.2,42
11.175,2018-10-19 17:00:00,65.8,42
11.102,2018-10-19 18:00:00,71.7,42
9.952,2018-10-19 19:00:00,75.4,42
9.188,2018-10-19 20:00:00,73.1,42
8.891,2018-10-19 21:00:00,77.5,42
8.841,2018-10-19 22:00:00,78.2,42
9.238,2018-10-19 23:00:00,77.7,42
9.114,2018-10-20 00:00:00,78.5,42
9.089,2018-10-20 01:00:00,79.5,42
8.12,2018-10-20 02:00:00,83.2,42
7.293,2018-10-20 03:00:00,89.4,42
6.0,2018-10-20 04:00:00,92.0,42
4.089,2018-10-20 05:00:00,92.6,42
2.37,2018-10-20 06:00:00,93.7,42
1.071,2018-10-20 07:00:00,94.6,42
1.643,2018-10-20 08:00:00,95.5,42
8.295,2018-10-20 09:00:00,89.2,42
7.091,2018-10-20 10:00:00,66.2,42
11.686,2018-10-20 11:00:00,54.4,42
11.686,2018-10-20 12:00:00,44.9,42
11.2,2018-10-20 13:00:00,44.6,42
