TempC,time,RH,week_of_year
4.61,2018-10-15 00:00:00,86.8,42
3.009,2018-10-15 01:00:00,88.2,42
4.063,2018-10-15 02:00:00,88.2,42
4.037,2018-10-15 03:00:00,84.0,42
4.22,2018-10-15 04:00:00,86.1,42
4.115,2018-10-15 05:00:00,80.9,42
1.425,2018-10-15 06:00:00,85.9,42
2.182,2018-10-15 07:00:00,89.8,42
5.308,2018-10-15 08:00:00,81.7,42
7.544,2018-10-15 09:00:00,70.3,42
10.443,2018-10-15 10:00:00,61.7,42
13.088,2018-10-15 11:00:00,52.4,42
15.557,2018-10-15 12:00:00,43.4,42
17.368,2018-10-15 13:00:00,32.9,42
17.177,2018-10-15 14:00:00,25.7,42
15.772,2018-10-15 15:00:00,26.7,42
10.296,2018-10-15 16:00:00,45.6,42
5.924,2018-10-15 17:00:00,72.5,42
3.168,2018-10-15 18:00:00,86.1,42
1.126,2018-10-15 19:00:00,92.2,42
-0.004,2018-10-15 20:00:00,94.9,42
-0.507,2018-10-15 21:00:00,96.0,42
-0.986,2018-10-15 22:00:00,96.8,42
-1.929,2018-10-15 23:00:00,97.1,42
0.329,2018-10-16 00:00:00,95.3,42
-0.563,2018-10-16 01:00:00,90.4,42
-0.199,2018-10-16 02:00:00,92.1,42
-0.648,2018-10-16 03:00:00,91.2,42
-2.683,2018-10-16 04:00:00,93.6,42
-2.537,2018-10-16 05:00:00,97.1,42
-2.537,2018-10-16 06:00:00,97.3,42
-2.8,2018-10-16 07:00:00,97.8,42
2.61,2018-10-16 08:00:00,93.7,42
6.23,2018-10-16 09:00:00,75.2,42
8.792,2018-10-16 10:00:00,61.3,42
11.54,2018-10-16 11:00:00,53.6,42
13.882,2018-10-16 12:00:00,43.6,42
16.701,2018-10-16 13:00:00,39.2,42
16.939,2018-10-16 14:00:00,37.5,42
14.649,2018-10-16 15:00:00,40.3,42
9.262,2018-10-16 16:00:00,61.2,42
5.05,2018-10-16 17:00:00,80.8,42
2.423,2018-10-16 18:00:00,90.5,42
2.101,2018-10-16 19:00:00,93.0,42
0.19,2018-10-16 20:00:00,94.7,42
-0.62,2018-10-16 21:00:00,96.5,42
-1.157,2018-10-16 22:00:00,97.4,42
-1.641,2018-10-16 23:00:00,97.9,42
-1.727,2018-10-17 00:00:00,98.3,42
-1.356,2018-10-17 01:00:00,98.5,42
-1.27,2018-10-17 02:00:00,98.5,42
-1.299,2018-10-17 03:00:00,98.6,42
-0.339,2018-10-17 04:00:00,98.0,42
0.522,2018-10-17 05:00:00,94.6,42
-2.247,2018-10-17 06:00:00,95.1,42
-2.218,2018-10-17 07:00:00,96.2,42
0.962,2018-10-17 08:00:00,96.0,42
8.444,2018-10-17 09:00:00,78.8,42
13.594,2018-10-17 10:00:00,49.4,42
16.63,2018-10-17 11:00:00,38.1,42
19.888,2018-10-17 12:00:00,32.4,42
19.77,2018-10-17 13:00:00,25.7,42
19.008,2018-10-17 14:00:00,27.3,42
17.605,2018-10-17 15:00:00,35.1,42
12.001,2018-10-17 16:00:00,55.5,42
8.295,2018-10-17 17:00:00,75.2,42
6.813,2018-10-17 18:00:00,82.6,42
6.484,2018-10-17 19:00:00,85.6,42
6.331,2018-10-17 20:00:00,86.9,42
6.788,2018-10-17 21:00:00,85.8,42
6.102,2018-10-17 22:00:00,88.3,42
5.847,2018-10-17 23:00:00,90.1,42
5.924,2018-10-18 00:00:00,90.5,42
5.488,2018-10-18 01:00:00,91.4,42
5.231,2018-10-18 02:00:00,93.0,42
5.024,2018-10-18 03:00:00,93.7,42
4.428,2018-10-18 04:00:00,94.9,42
4.74,2018-10-18 05:00:00,95.1,42
4.973,2018-10-18 06:00:00,94.7,42
4.402,2018-10-18 07:00:00,96.3,42
4.973,2018-10-18 08:00:00,96.9,42
7.745,2018-10-18 09:00:00,93.2,42
9.682,2018-10-18 10:00:00,78.8,42
11.102,2018-10-18 11:00:00,68.6,42
11.224,2018-10-18 12:00:00,62.4,42
11.516,2018-10-18 13:00:00,61.8,42
12.678,2018-10-18 14:00:00,59.9,42
12.171,2018-10-18 15:00:00,55.7,42
11.102,2018-10-18 16:00:00,59.6,42
7.97,2018-10-18 17:00:00,73.4,42
4.428,2018-10-18 18:00:00,88.1,42
2.85,2018-10-18 19:00:00,94.2,42
2.236,2018-10-18 20:00:00,96.2,42
1.48,2018-10-18 21:00:00,97.3,42
1.561,2018-10-18 22:00:00,97.9,42
1.071,2018-10-18 23:00:00,98.2,42
1.044,2018-10-19 00:00:00,98.4,42
0.55,2018-10-19 01:00:00,98.4,42
1.48,2018-10-19 02:00:00,98.9,42
3.063,2018-10-19 03:00:00,97.9,42
3.67,2018-10-19 04:00:00,94.8,42
3.958,2018-10-19 05:00:00,94.5,42
4.376,2018-10-19 06:00:00,92.2,42
5.076,2018-10-19 07:00:00,92.6,42
7.519,2018-10-19 08:00:00,86.1,42
8.767,2018-10-19 09:00:00,78.1,42
11.904,2018-10-19 10:00:00,69.7,42
13.088,2018-10-19 11:00:00,57.9,42
15.485,2018-10-19 12:00:00,52.8,42
17.058,2018-10-19 13:00:00,45.4,42
17.653,2018-10-19 14:00:00,42.5,42
16.177,2018-10-19 15:00:00,44.0,42
12.195,2018-10-19 16:00:00,52.2,42
8.07,2018-10-19 17:00:00,77.7,42
7.142,2018-10-19 18:00:00,86.4,42
6.153,2018-10-19 19:00:00,87.8,42
16.249,2018-10-19 20:00:00,59.5,42
16.582,2018-10-19 21:00:00,40.3,42
12.968,2018-10-19 22:00:00,46.8,42
11.127,2018-10-19 23:00:00,66.9,42
9.386,2018-10-20 00:00:00,74.7,42
8.568,2018-10-20 01:00:00,79.3,42
7.995,2018-10-20 02:00:00,83.1,42
6.889,2018-10-20 03:00:00,92.3,42
3.801,2018-10-20 04:00:00,95.3,42
2.182,2018-10-20 05:00:00,97.0,42
1.044,2018-10-20 06:00:00,97.6,42
-0.395,2018-10-20 07:00:00,97.9,42
1.724,2018-10-20 08:00:00,98.5,42
10.394,2018-10-20 09:00:00,80.0,42
11.662,2018-10-20 10:00:00,51.5,42
11.662,2018-10-20 11:00:00,43.7,42
13.425,2018-10-20 12:00:00,39.9,42
13.088,2018-10-20 13:00:00,36.4,42
13.016,2018-10-20 14:00:00,36.9,42
12.219,2018-10-20 15:00:00,37.8,42
8.693,2018-10-20 16:00:00,46.0,42
