WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.463,89.9,2016-03-11 00:00:00,6.643,11
None, None, 1.934,88.9,2016-03-11 01:00:00,6.979,11
None, None, 1.422,86.3,2016-03-11 02:00:00,7.38,11
None, None, 3.721,84.9,2016-03-11 03:00:00,7.49,11
None, None, 4.084,83.0,2016-03-11 04:00:00,7.47,11
None, None, 3.733,81.8,2016-03-11 05:00:00,7.45,11
None, None, 4.261,82.7,2016-03-11 06:00:00,7.36,11
None, None, 4.252,81.4,2016-03-11 07:00:00,7.22,11
None, None, 4.859,81.1,2016-03-11 08:00:00,7.18,11
None, None, 4.177,74.4,2016-03-11 09:00:00,7.97,11
None, None, 4.63,73.2,2016-03-11 10:00:00,8.18,11
None, None, 4.074,69.12,2016-03-11 11:00:00,8.75,11
None, None, 4.048,67.84,2016-03-11 12:00:00,8.87,11
None, None, 2.333,64.59,2016-03-11 13:00:00,9.53,11
None, None, 1.88,68.98,2016-03-11 14:00:00,9.34,11
None, None, 3.181,74.6,2016-03-11 15:00:00,8.87,11
None, None, 2.298,78.6,2016-03-11 16:00:00,8.43,11
None, None, 4.729,85.3,2016-03-11 17:00:00,8.04,11
None, None, 5.066,83.7,2016-03-11 18:00:00,7.8,11
None, None, 4.916,85.0,2016-03-11 19:00:00,7.52,11
None, None, 5.594,86.5,2016-03-11 20:00:00,7.28,11
None, None, 4.917,85.1,2016-03-11 21:00:00,7.38,11
None, None, 4.07,86.0,2016-03-11 22:00:00,7.19,11
None, None, 2.091,89.0,2016-03-11 23:00:00,7.07,11
None, None, 1.649,90.1,2016-03-12 00:00:00,7.21,11
None, None, 1.293,91.2,2016-03-12 01:00:00,7.27,11
None, None, 1.874,87.9,2016-03-12 02:00:00,8.19,11
None, None, 1.544,88.3,2016-03-12 03:00:00,8.5,11
None, None, 1.481,89.1,2016-03-12 04:00:00,8.48,11
None, None, 2.46,91.6,2016-03-12 05:00:00,8.08,11
None, None, 2.234,91.7,2016-03-12 06:00:00,8.05,11
None, None, 4.102,89.3,2016-03-12 07:00:00,7.81,11
None, None, 4.813,75.1,2016-03-12 08:00:00,8.87,11
None, None, 6.765,78.1,2016-03-12 09:00:00,8.68,11
None, None, 3.917,76.9,2016-03-12 10:00:00,8.44,11
None, None, 4.85,71.1,2016-03-12 11:00:00,8.77,11
None, None, 5.541,65.1,2016-03-12 12:00:00,9.17,11
None, None, 5.465,70.8,2016-03-12 13:00:00,8.56,11
None, None, 2.348,78.7,2016-03-12 14:00:00,7.58,11
None, None, 3.376,79.4,2016-03-12 15:00:00,7.43,11
None, None, 1.937,81.1,2016-03-12 16:00:00,7.04,11
None, None, 1.956,85.7,2016-03-12 17:00:00,6.344,11
None, None, 0.853999,88.1,2016-03-12 18:00:00,6.297,11
None, None, 1.163,89.4,2016-03-12 19:00:00,6.155,11
None, None, 1.467,90.0,2016-03-12 20:00:00,6.048,11
None, None, 1.147,89.4,2016-03-12 21:00:00,6.022,11
None, None, 3.295,83.3,2016-03-12 22:00:00,6.264,11
None, None, 1.62,87.0,2016-03-12 23:00:00,5.76,11
None, None, 4.441,85.5,2016-03-13 00:00:00,6.255,11
None, None, 4.281,80.9,2016-03-13 01:00:00,6.735,11
None, None, 6.169,77.7,2016-03-13 02:00:00,7.05,11
None, None, 7.78,75.3,2016-03-13 03:00:00,7.03,11
None, None, 7.42,76.3,2016-03-13 04:00:00,6.608,11
