wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
None, 19.7, None, -0.17, 1.0, 102.2, 15.3, None, None, 76.0,2017-07-23 00:00:00, None, None,30
202.5, 19.1, None, -0.2, 2.0, 102.1, 14.9, None, None, 77.0,2017-07-23 01:00:00, None, None,30
202.5, 18.8, None, -0.16, 3.0, 102.1, 14.3, None, None, 75.0,2017-07-23 02:00:00, None, None,30
None, 18.5, None, -0.12, 0.0, 102.0, 14.3, None, None, 77.0,2017-07-23 03:00:00, None, None,30
None, 18.3, None, -0.1, 1.0, 102.0, 14.8, None, None, 80.0,2017-07-23 04:00:00, None, None,30
None, 18.0, None, -0.05, 1.0, 102.0, 14.8, None, None, 82.0,2017-07-23 05:00:00, None, None,30
0.0, 16.9, None, -0.05, 3.0, 102.0, 14.1, None, None, 84.0,2017-07-23 06:00:00, None, None,30
45.0, 16.1, None, -0.02, 1.0, 102.0, 13.3, None, None, 84.0,2017-07-23 07:00:00, None, None,30
22.5, 15.7, None, -0.06, 3.0, 101.9, 13.1, None, None, 85.0,2017-07-23 08:00:00, None, None,30
22.5, 15.6, None, -0.07, 3.0, 101.9, 13.0, None, None, 85.0,2017-07-23 09:00:00, None, None,30
None, 16.1, None, -0.1, 0.0, 101.9, 13.4, None, None, 84.0,2017-07-23 10:00:00, None, None,30
None, 16.6, None, -0.09, 1.0, 101.9, 13.9, None, None, 84.0,2017-07-23 11:00:00, None, None,30
None, 16.3, None, -0.06, 0.0, 101.8, 13.6, None, None, 84.0,2017-07-23 12:00:00, None, None,30
None, 16.1, None, -0.06, 0.0, 101.8, 13.7, None, None, 86.0,2017-07-23 13:00:00, None, None,30
90.0, 16.9, None, -0.03, 2.0, 101.8, 14.1, None, None, 84.0,2017-07-23 14:00:00, None, None,30
None, 17.2, None, 0.01, 0.0, 101.9, 14.7, None, None, 85.0,2017-07-23 15:00:00, None, None,30
None, 17.4, None, 0.06, 0.0, 101.9, 14.3, None, None, 82.0,2017-07-23 16:00:00, None, None,30
225.0, 17.9, None, 0.04, 2.0, 101.9, 14.0, None, None, 78.0,2017-07-23 17:00:00, None, None,30
180.0, 20.0, None, 0.01, 3.0, 101.9, 14.5, None, None, 71.0,2017-07-23 18:00:00, None, None,30
225.0, 20.5, None, -0.02, 3.0, 101.9, 13.9, None, None, 66.0,2017-07-23 19:00:00, None, None,30
180.0, 21.1, None, -0.03, 3.0, 101.8, 13.5, None, None, 62.0,2017-07-23 20:00:00, None, None,30
180.0, 22.4, None, -0.05, 4.0, 101.8, 12.8, None, None, 54.0,2017-07-23 21:00:00, None, None,30
202.5, 23.4, None, -0.06, 4.0, 101.8, 11.0, None, None, 46.0,2017-07-23 22:00:00, None, None,30
225.0, 24.6, None, -0.07, 3.0, 101.8, 9.7, None, None, 39.0,2017-07-23 23:00:00, None, 0.0,30
202.5, 23.6, None, -0.1, 4.0, 101.7, 10.5, None, None, 43.0,2017-07-24 00:00:00, None, None,30
202.5, 22.3, None, -0.09, 2.0, 101.7, 8.4, None, None, 41.0,2017-07-24 01:00:00, None, None,30
180.0, 20.9, None, -0.11, 2.0, 101.6, 9.1, None, None, 47.0,2017-07-24 02:00:00, None, None,30
None, 19.9, None, -0.07, 0.0, 101.6, 9.7, None, None, 52.0,2017-07-24 03:00:00, None, None,30
None, 17.9, None, -0.04, 0.0, 101.7, 11.1, None, None, 64.0,2017-07-24 04:00:00, None, None,30
0.0, 16.6, None, 0.03, 2.0, 101.7, 10.7, None, None, 68.0,2017-07-24 05:00:00, None, None,30
0.0, 16.4, None, 0.04, 4.0, 101.7, 10.3, None, None, 67.0,2017-07-24 06:00:00, None, None,30
45.0, 15.8, None, 0.07, 2.0, 101.7, 10.5, None, None, 71.0,2017-07-24 07:00:00, None, None,30
45.0, 14.9, None, 0.07, 2.0, 101.8, 10.2, None, None, 74.0,2017-07-24 08:00:00, None, None,30
22.5, 14.6, None, 0.07, 3.0, 101.7, 10.0, None, None, 74.0,2017-07-24 09:00:00, None, None,30
22.5, 14.5, None, 0.02, 4.0, 101.7, 9.9, None, None, 74.0,2017-07-24 10:00:00, None, None,30
22.5, 14.1, None, -0.02, 2.0, 101.7, 10.0, None, None, 76.0,2017-07-24 11:00:00, None, None,30
22.5, 13.7, None, -0.03, 2.0, 101.7, 10.2, None, None, 79.0,2017-07-24 12:00:00, None, None,30
67.5, 13.8, None, -0.02, 2.0, 101.7, 10.3, None, None, 79.0,2017-07-24 13:00:00, None, None,30
22.5, 14.3, None, 0.03, 1.0, 101.8, 11.0, None, None, 81.0,2017-07-24 14:00:00, None, None,30
202.5, 17.1, None, 0.05, 2.0, 101.8, 12.3, None, None, 73.0,2017-07-24 15:00:00, None, None,30
135.0, 17.2, None, 0.05, 3.0, 101.8, 12.2, None, None, 72.0,2017-07-24 16:00:00, None, None,30
180.0, 17.9, None, 0.02, 2.0, 101.8, 11.4, None, None, 66.0,2017-07-24 17:00:00, None, None,30
225.0, 19.4, None, -0.02, 4.0, 101.8, 11.9, None, None, 62.0,2017-07-24 18:00:00, None, None,30
180.0, 19.4, None, -0.03, 2.0, 101.8, 11.9, None, None, 62.0,2017-07-24 19:00:00, None, None,30
157.5, 21.9, None, -0.09, 2.0, 101.7, 11.5, None, None, 52.0,2017-07-24 20:00:00, None, None,30
157.5, 22.6, None, -0.11, 2.0, 101.6, 11.7, None, None, 50.0,2017-07-24 21:00:00, None, None,30
157.5, 22.6, None, -0.17, 2.0, 101.6, 12.2, None, None, 52.0,2017-07-24 22:00:00, None, None,30
180.0, 25.3, None, -0.15, 3.0, 101.5, 11.8, None, None, 43.0,2017-07-24 23:00:00, None, 0.0,30
157.5, 24.6, None, -0.22, 2.0, 101.4, 11.3, None, None, 43.0,2017-07-25 00:00:00, None, None,30
157.5, 25.1, None, -0.14, 2.0, 101.4, 10.5, None, None, 40.0,2017-07-25 01:00:00, None, None,30
202.5, 22.8, None, -0.12, 2.0, 101.4, 10.8, None, None, 47.0,2017-07-25 02:00:00, None, None,30
None, 21.4, None, 0.0, 0.0, 101.4, 12.1, None, None, 55.0,2017-07-25 03:00:00, None, None,30
None, 20.5, None, -0.03, 1.0, 101.4, 11.2, None, None, 55.0,2017-07-25 04:00:00, None, None,30
None, 19.0, None, 0.02, 1.0, 101.4, 11.4, None, None, 61.0,2017-07-25 05:00:00, None, None,30
None, 18.7, None, 0.03, 1.0, 101.4, 11.0, None, None, 61.0,2017-07-25 06:00:00, None, None,30
315.0, 17.7, None, 0.06, 2.0, 101.5, 10.7, None, None, 63.0,2017-07-25 07:00:00, None, None,30
22.5, 17.7, None, 0.09, 4.0, 101.5, 9.6, None, None, 59.0,2017-07-25 08:00:00, None, None,30
0.0, 17.0, None, 0.09, 1.0, 101.5, 10.1, None, None, 64.0,2017-07-25 09:00:00, None, None,30
None, 16.1, None, 0.12, 0.0, 101.6, 10.9, None, None, 71.0,2017-07-25 10:00:00, None, None,30
22.5, 15.9, None, 0.09, 2.0, 101.6, 10.9, None, None, 72.0,2017-07-25 11:00:00, None, None,30
22.5, 15.9, None, 0.1, 2.0, 101.6, 10.7, None, None, 71.0,2017-07-25 12:00:00, None, None,30
45.0, 15.4, None, 0.07, 2.0, 101.7, 10.9, None, None, 75.0,2017-07-25 13:00:00, None, None,30
22.5, 16.2, None, 0.07, 1.0, 101.7, 11.4, None, None, 73.0,2017-07-25 14:00:00, None, None,30
202.5, 17.7, None, 0.1, 2.0, 101.7, 12.6, None, None, 72.0,2017-07-25 15:00:00, None, None,30
270.0, 18.8, None, 0.08, 2.0, 101.7, 12.8, None, None, 68.0,2017-07-25 16:00:00, None, None,30
180.0, 19.2, None, 0.07, 4.0, 101.8, 12.8, None, None, 67.0,2017-07-25 17:00:00, None, None,30
225.0, 20.6, None, 0.01, 3.0, 101.7, 12.7, None, None, 61.0,2017-07-25 18:00:00, None, None,30
180.0, 22.5, None, 0.01, 2.0, 101.7, 12.0, None, None, 52.0,2017-07-25 19:00:00, None, None,30
180.0, 23.2, None, -0.03, 3.0, 101.7, 11.1, None, None, 47.0,2017-07-25 20:00:00, None, None,30
202.5, 24.4, None, -0.02, 2.0, 101.7, 10.3, None, None, 41.0,2017-07-25 21:00:00, None, None,30
202.5, 26.1, None, -0.06, 3.0, 101.7, 9.8, None, None, 36.0,2017-07-25 22:00:00, None, None,30
202.5, 25.0, None, -0.06, 4.0, 101.7, 10.3, None, None, 40.0,2017-07-25 23:00:00, None, 0.0,30
225.0, 25.1, None, -0.13, 4.0, 101.6, 10.5, None, None, 40.0,2017-07-26 00:00:00, None, None,30
202.5, 24.3, None, -0.11, 4.0, 101.6, 10.0, None, None, 40.0,2017-07-26 01:00:00, None, None,30
225.0, 23.5, None, -0.12, 1.0, 101.5, 9.6, None, None, 41.0,2017-07-26 02:00:00, None, None,30
None, 21.1, None, -0.07, 0.0, 101.5, 13.2, None, None, 60.0,2017-07-26 03:00:00, None, None,30
0.0, 20.2, None, -0.05, 1.0, 101.5, 9.5, None, None, 50.0,2017-07-26 04:00:00, None, None,30
22.5, 20.3, None, 0.01, 3.0, 101.6, 5.4, None, None, 38.0,2017-07-26 05:00:00, None, None,30
45.0, 18.8, None, 0.04, 2.0, 101.6, 4.9, None, None, 40.0,2017-07-26 06:00:00, None, None,30
22.5, 18.1, None, 0.07, 2.0, 101.6, 4.2, None, None, 40.0,2017-07-26 07:00:00, None, None,30
45.0, 17.9, None, 0.08, 2.0, 101.6, 6.3, None, None, 47.0,2017-07-26 08:00:00, None, None,30
