WSPD_SCLR,time,week_of_year
3.69827,2018-07-16 00:00:00,29
2.7012,2018-07-16 01:00:00,29
2.6681,2018-07-16 02:00:00,29
2.5648,2018-07-16 03:00:00,29
1.87177,2018-07-16 04:00:00,29
2.80511,2018-07-16 05:00:00,29
1.8093,2018-07-16 06:00:00,29
2.18314,2018-07-16 07:00:00,29
4.10767,2018-07-16 08:00:00,29
5.06946,2018-07-16 09:00:00,29
5.54125,2018-07-16 10:00:00,29
5.97631,2018-07-16 11:00:00,29
5.86541,2018-07-16 12:00:00,29
7.91088,2018-07-16 13:00:00,29
8.9765,2018-07-16 14:00:00,29
8.05679,2018-07-16 15:00:00,29
7.98654,2018-07-16 16:00:00,29
6.64336,2018-07-16 17:00:00,29
6.25651,2018-07-16 18:00:00,29
5.79662,2018-07-16 19:00:00,29
4.24111,2018-07-16 20:00:00,29
2.57492,2018-07-16 21:00:00,29
2.10779,2018-07-16 22:00:00,29
2.05669,2018-07-16 23:00:00,29
0.97265,2018-07-17 00:00:00,29
0.890657,2018-07-17 01:00:00,29
2.16479,2018-07-17 02:00:00,29
2.01725,2018-07-17 03:00:00,29
2.13841,2018-07-17 04:00:00,29
2.86604,2018-07-17 05:00:00,29
2.67017,2018-07-17 06:00:00,29
2.32886,2018-07-17 07:00:00,29
2.92386,2018-07-17 08:00:00,29
3.1798,2018-07-17 09:00:00,29
3.77284,2018-07-17 10:00:00,29
4.34323,2018-07-17 11:00:00,29
4.30274,2018-07-17 12:00:00,29
3.60994,2018-07-17 13:00:00,29
3.07301,2018-07-17 14:00:00,29
2.67559,2018-07-17 15:00:00,29
2.90529,2018-07-17 16:00:00,29
2.75881,2018-07-17 17:00:00,29
1.97386,2018-07-17 18:00:00,29
1.46502,2018-07-17 19:00:00,29
2.96545,2018-07-17 20:00:00,29
5.41249,2018-07-17 21:00:00,29
3.53001,2018-07-17 22:00:00,29
3.16905,2018-07-17 23:00:00,29
2.27221,2018-07-18 00:00:00,29
2.41978,2018-07-18 01:00:00,29
2.75108,2018-07-18 02:00:00,29
3.7105,2018-07-18 03:00:00,29
3.53314,2018-07-18 04:00:00,29
2.85417,2018-07-18 05:00:00,29
3.1881,2018-07-18 06:00:00,29
4.02491,2018-07-18 07:00:00,29
3.7681,2018-07-18 08:00:00,29
3.62812,2018-07-18 09:00:00,29
4.53784,2018-07-18 10:00:00,29
4.53117,2018-07-18 11:00:00,29
4.23599,2018-07-18 12:00:00,29
4.21819,2018-07-18 13:00:00,29
2.97814,2018-07-18 14:00:00,29
2.93025,2018-07-18 15:00:00,29
3.34852,2018-07-18 16:00:00,29
3.34577,2018-07-18 17:00:00,29
2.06701,2018-07-18 18:00:00,29
4.49001,2018-07-18 19:00:00,29
3.64157,2018-07-18 20:00:00,29
3.18568,2018-07-18 21:00:00,29
1.85312,2018-07-18 22:00:00,29
2.81061,2018-07-18 23:00:00,29
3.10519,2018-07-19 00:00:00,29
2.11639,2018-07-19 01:00:00,29
1.86706,2018-07-19 02:00:00,29
1.56882,2018-07-19 03:00:00,29
1.60363,2018-07-19 04:00:00,29
2.15377,2018-07-19 05:00:00,29
2.44632,2018-07-19 06:00:00,29
2.56463,2018-07-19 07:00:00,29
3.39678,2018-07-19 08:00:00,29
4.01626,2018-07-19 09:00:00,29
3.99165,2018-07-19 10:00:00,29
4.23986,2018-07-19 11:00:00,29
3.52065,2018-07-19 12:00:00,29
2.76406,2018-07-19 13:00:00,29
2.98908,2018-07-19 14:00:00,29
3.3265,2018-07-19 15:00:00,29
