pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
1.0, None, 0.0,1374.0,509.0, None,2020-05-06 00:00:00,3.6, None,284.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 01:00:00,1.9, None,283.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 02:00:00,2.2, None,283.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 03:00:00,0.6, None,283.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 04:00:00,1.6, None,283.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 05:00:00,-0.2, None,283.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 06:00:00,1.9, None,283.0, None,19
1.0, None, 0.0,1373.0,509.0, None,2020-05-06 07:00:00,2.7, None,283.0, None,19
2.0, None, 1.0,1373.0,510.0, None,2020-05-06 08:00:00,6.1, None,283.0, None,19
1.0, None, None,1372.0,509.0, None,2020-05-06 09:00:00,7.9, None,283.0, None,19
1.0, None, 0.0,1372.0,509.0, None,2020-05-06 10:00:00,7.9, None,283.0, None,19
2.0, None, 0.0,1372.0,509.0, None,2020-05-06 11:00:00,8.3, None,282.0, None,19
None, None, None,1373.0,508.0, None,2020-05-06 12:00:00,6.5, None,282.0, None,19
None, None, 1.0,1373.0,509.0, None,2020-05-06 13:00:00,8.5, None,282.0, None,19
None, None, None,1373.0,508.0, None,2020-05-06 14:00:00,7.1, None,281.0, None,19
None, None, 0.0,1373.0,508.0, None,2020-05-06 15:00:00,7.0, None,281.0, None,19
None, None, 0.0,1373.0,508.0, None,2020-05-06 16:00:00,6.9, None,281.0, None,19
None, None, 0.0,1373.0,508.0, None,2020-05-06 17:00:00,6.2, None,281.0, None,19
0.0, None, 0.0,1372.0,508.0, None,2020-05-06 18:00:00,5.7, None,280.0, None,19
None, None, None,1372.0,507.0, None,2020-05-06 19:00:00,4.4, None,280.0, None,19
0.0, None, 1.0,1372.0,508.0, None,2020-05-06 20:00:00,2.8, None,280.0, None,19
2.0, None, 2.0,1371.0,510.0, None,2020-05-06 21:00:00,1.8, None,280.0, None,19
2.0, None, 1.0,1371.0,511.0, None,2020-05-06 22:00:00,0.9, None,280.0, None,19
3.0, None, 1.0,1371.0,512.0, None,2020-05-06 23:00:00,0.9, None,280.0, None,19
4.0, None, 1.0,1371.0,513.0, None,2020-05-07 00:00:00,0.5, None,280.0, None,19
5.0, None, 1.0,1371.0,514.0, None,2020-05-07 01:00:00,0.2, None,284.0, None,19
6.0, None, 1.0,1371.0,515.0, None,2020-05-07 02:00:00,0.2, None,286.0, None,19
6.0, None, 0.0,1371.0,515.0, None,2020-05-07 03:00:00,0.2, None,284.0, None,19
6.0, None, 0.0,1371.0,515.0, None,2020-05-07 04:00:00,-0.1, None,287.0, None,19
6.0, None, 0.0,1370.0,515.0, None,2020-05-07 05:00:00,-0.5, None,286.0, None,19
6.0, None, 0.0,1370.0,515.0, None,2020-05-07 06:00:00,-0.1, None,287.0, None,19
6.0, None, 0.0,1370.0,515.0, None,2020-05-07 07:00:00,0.2, None,287.0, None,19
6.0, None, 1.0,1370.0,516.0, None,2020-05-07 08:00:00,1.7, None,286.0, None,19
9.0, None, 2.0,1370.0,518.0, None,2020-05-07 09:00:00,2.2, None,285.0, None,19
9.0, None, 0.0,1370.0,518.0, None,2020-05-07 10:00:00,3.1, None,284.0, None,19
9.0, None, 0.0,1370.0,518.0, None,2020-05-07 11:00:00,4.1, None,283.0, None,19
10.0, None, 0.0,1370.0,518.0, None,2020-05-07 12:00:00,4.0, None,282.0, None,19
8.0, None, None,1370.0,517.0, None,2020-05-07 13:00:00,2.3, None,279.0, None,19
10.0, None, 1.0,1370.0,518.0, None,2020-05-07 14:00:00,4.1, None,280.0, None,19
9.0, None, None,1371.0,517.0, None,2020-05-07 15:00:00,4.0, None,280.0, None,19
9.0, None, 0.0,1371.0,517.0, None,2020-05-07 16:00:00,3.4, None,280.0, None,19
9.0, None, 0.0,1371.0,517.0, None,2020-05-07 17:00:00,4.6, None,279.0, None,19
9.0, None, 0.0,1371.0,517.0, None,2020-05-07 18:00:00,2.8, None,279.0, None,19
10.0, None, 0.0,1370.0,517.0, None,2020-05-07 19:00:00,2.6, None,279.0, None,19
9.0, None, 0.0,1370.0,517.0, None,2020-05-07 20:00:00,1.4, None,279.0, None,19
7.0, None, 0.0,1370.0,517.0, None,2020-05-07 21:00:00,0.4, None,279.0, None,19
6.0, None, 0.0,1369.0,517.0, None,2020-05-07 22:00:00,0.3, None,279.0, None,19
5.0, None, 0.0,1369.0,517.0, None,2020-05-07 23:00:00,0.2, None,279.0, None,19
4.0, None, 0.0,1369.0,517.0, None,2020-05-08 00:00:00,0.1, None,279.0, None,19
3.0, None, 0.0,1369.0,517.0, None,2020-05-08 01:00:00,-0.2, None,279.0, None,19
2.0, None, 0.0,1368.0,517.0, None,2020-05-08 02:00:00,-0.6, None,279.0, None,19
2.0, None, 0.0,1368.0,517.0, None,2020-05-08 03:00:00,-0.7, None,278.0, None,19
3.0, None, 1.0,1368.0,518.0, None,2020-05-08 04:00:00,-0.2, None,278.0, None,19
3.0, None, 0.0,1368.0,518.0, None,2020-05-08 05:00:00,-0.9, None,278.0, None,19
3.0, None, 0.0,1368.0,518.0, None,2020-05-08 06:00:00,0.2, None,278.0, None,19
3.0, None, 0.0,1367.0,518.0, None,2020-05-08 07:00:00,3.2, None,278.0, None,19
2.0, None, 0.0,1367.0,518.0, None,2020-05-08 08:00:00,5.2, None,278.0, None,19
0.0, None, 0.0,1367.0,518.0, None,2020-05-08 09:00:00,6.3, None,277.0, None,19
0.0, None, 0.0,1367.0,518.0, None,2020-05-08 10:00:00,6.8, None,277.0, None,19
None, None, None,1367.0,517.0, None,2020-05-08 11:00:00,6.3, None,277.0, None,19
0.0, None, 1.0,1368.0,518.0, None,2020-05-08 12:00:00,9.9, None,276.0, None,19
0.0, None, None,1368.0,517.0, None,2020-05-08 13:00:00,9.8, None,275.0, None,19
None, None, 0.0,1368.0,517.0, None,2020-05-08 14:00:00,9.3, None,274.0, None,19
0.0, None, 0.0,1368.0,517.0, None,2020-05-08 15:00:00,10.4, None,274.0, None,19
0.0, None, 0.0,1367.0,517.0, None,2020-05-08 16:00:00,10.0, None,273.0, None,19
None, None, None,1367.0,516.0, None,2020-05-08 17:00:00,9.7, None,273.0, None,19
None, None, 0.0,1366.0,516.0, None,2020-05-08 18:00:00,7.9, None,273.0, None,19
None, None, 0.0,1365.0,516.0, None,2020-05-08 19:00:00,5.5, None,273.0, None,19
None, None, 0.0,1365.0,516.0, None,2020-05-08 20:00:00,4.3, None,273.0, None,19
None, None, 0.0,1364.0,516.0, None,2020-05-08 21:00:00,3.0, None,273.0, None,19
None, None, 0.0,1363.0,516.0, None,2020-05-08 22:00:00,2.5, None,273.0, None,19
None, None, 0.0,1362.0,516.0, None,2020-05-08 23:00:00,1.8, None,273.0, None,19
0.0, None, 1.0,1362.0,517.0, None,2020-05-09 00:00:00,1.8, None,272.0, None,19
None, None, None,1361.0,516.0, None,2020-05-09 01:00:00,0.9, None,272.0, None,19
0.0, None, 1.0,1360.0,517.0, None,2020-05-09 02:00:00,0.3, None,272.0, None,19
0.0, None, 0.0,1360.0,517.0, None,2020-05-09 03:00:00,0.1, None,272.0, None,19
None, None, 0.0,1359.0,517.0, None,2020-05-09 04:00:00,-0.1, None,273.0, None,19
None, None, 0.0,1358.0,517.0, None,2020-05-09 05:00:00,0.9, None,272.0, None,19
None, None, 0.0,1357.0,517.0, None,2020-05-09 06:00:00,1.7, None,272.0, None,19
0.0, None, 1.0,1357.0,518.0, None,2020-05-09 07:00:00,4.2, None,272.0, None,19
0.0, None, 0.0,1357.0,518.0, None,2020-05-09 08:00:00,6.5, None,271.0, None,19
None, None, None,1356.0,517.0, None,2020-05-09 09:00:00,7.3, None,271.0, None,19
None, None, 0.0,1356.0,517.0, None,2020-05-09 10:00:00,7.8, None,271.0, None,19
None, None, None,1356.0,516.0, None,2020-05-09 11:00:00,6.9, None,271.0, None,19
0.0, None, 2.0,1356.0,518.0, None,2020-05-09 12:00:00,10.3, None,270.0, None,19
None, None, None,1356.0,516.0, None,2020-05-09 13:00:00,7.9, None,270.0, None,19
0.0, None, 1.0,1356.0,517.0, None,2020-05-09 14:00:00,10.3, None,270.0, None,19
None, None, None,1356.0,516.0, None,2020-05-09 15:00:00,9.7, None,269.0, None,19
None, None, 0.0,1355.0,516.0, None,2020-05-09 16:00:00,8.9, None,269.0, None,19
0.0, None, 0.0,1355.0,516.0, None,2020-05-09 17:00:00,8.6, None,268.0, None,19
None, None, None,1354.0,515.0, None,2020-05-09 18:00:00,7.4, None,268.0, None,19
None, None, 0.0,1353.0,515.0, None,2020-05-09 19:00:00,4.9, None,268.0, None,19
None, None, 0.0,1352.0,515.0, None,2020-05-09 20:00:00,3.4, None,268.0, None,19
None, None, 0.0,1352.0,515.0, None,2020-05-09 21:00:00,2.0, None,267.0, None,19
0.0, None, 1.0,1351.0,516.0, None,2020-05-09 22:00:00,0.8, None,267.0, None,19
0.0, None, 0.0,1350.0,516.0, None,2020-05-09 23:00:00,-0.5, None,267.0, None,19
None, None, 0.0,1350.0,516.0, None,2020-05-10 00:00:00,-1.8, None,267.0, None,19
0.0, None, 0.0,1349.0,516.0, None,2020-05-10 01:00:00,-3.2, None,267.0, None,19
None, None, 0.0,1348.0,516.0, None,2020-05-10 02:00:00,-3.8, None,267.0, None,19
None, None, 0.0,1347.0,516.0, None,2020-05-10 03:00:00,-3.7, None,267.0, None,19
None, None, 0.0,1347.0,516.0, None,2020-05-10 04:00:00,-4.7, None,267.0, None,19
0.0, None, 1.0,1346.0,517.0, None,2020-05-10 05:00:00,-5.3, None,267.0, None,19
0.0, None, 0.0,1346.0,517.0, None,2020-05-10 06:00:00,-4.1, None,267.0, None,19
0.0, None, 1.0,1344.0,518.0, None,2020-05-10 07:00:00,-0.7, None,266.0, None,19
None, None, None,1342.0,517.0, None,2020-05-10 08:00:00,-0.3, None,266.0, None,19
0.0, None, 0.0,1342.0,517.0, None,2020-05-10 09:00:00,1.0, None,266.0, None,19
0.0, None, 0.0,1342.0,517.0, None,2020-05-10 10:00:00,2.7, None,266.0, None,19
