pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,0.321,42.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 00:00:00, None,12
None,-0.912,45.96, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 01:00:00, None,12
None,-1.793,49.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 02:00:00, None,12
None,-2.328,50.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 03:00:00, None,12
None,-2.55,51.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 04:00:00, None,12
None,-3.309,54.63, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 05:00:00, None,12
None,-4.281,58.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 06:00:00, None,12
None,-5.134,61.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 07:00:00, None,12
None,-4.437,58.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 08:00:00, None,12
None,-2.303,50.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 09:00:00, None,12
None,-0.244,43.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 10:00:00, None,12
None,0.391,37.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 11:00:00, None,12
None,2.147,32.64, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 12:00:00, None,12
None,3.657,30.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 13:00:00, None,12
None,4.735,28.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 14:00:00, None,12
None,5.627,24.92, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 15:00:00, None,12
None,5.774,22.18, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 16:00:00, None,12
None,6.094,20.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 17:00:00, None,12
None,5.763,21.91, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 18:00:00, None,12
None,4.027,24.48, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 19:00:00, None,12
None,2.875,25.81, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 20:00:00, None,12
None,1.447,31.42, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 21:00:00, None,12
None,1.391,29.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 22:00:00, None,12
None,-0.708,37.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-18 23:00:00, None,12
None,-1.252,36.58, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 00:00:00, None,12
None,-1.628,40.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 01:00:00, None,12
None,-2.129,42.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 02:00:00, None,12
None,-2.427,43.44, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 03:00:00, None,12
None,-4.141,49.08, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 04:00:00, None,12
None,-4.607,50.53, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 05:00:00, None,12
None,-5.079,51.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 06:00:00, None,12
None,-5.598,53.67, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 07:00:00, None,12
None,-5.604,55.17, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 08:00:00, None,12
None,-3.543,51.93, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 09:00:00, None,12
None,-2.718,50.74, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 10:00:00, None,12
None,0.237,41.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 11:00:00, None,12
None,2.765,36.89, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 12:00:00, None,12
None,4.605,27.14, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 13:00:00, None,12
None,6.14,24.64, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 14:00:00, None,12
None,6.848,23.19, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 15:00:00, None,12
None,7.968,23.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 16:00:00, None,12
None,8.32,23.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 17:00:00, None,12
None,7.875,22.92, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 18:00:00, None,12
None,5.758,26.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 19:00:00, None,12
None,5.251,26.94, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 20:00:00, None,12
None,4.154,29.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 21:00:00, None,12
None,2.666,36.58, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 22:00:00, None,12
None,1.448,39.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-19 23:00:00, None,12
None,0.669,42.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 00:00:00, None,12
None,-0.225,44.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 01:00:00, None,12
None,-0.281,45.07, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 02:00:00, None,12
None,-1.598,49.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 03:00:00, None,12
None,-1.979,51.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 04:00:00, None,12
None,-2.09,51.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 05:00:00, None,12
None,-2.22,52.92, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 06:00:00, None,12
None,-3.698,58.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 07:00:00, None,12
None,-2.827,57.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 08:00:00, None,12
None,-1.52,52.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 09:00:00, None,12
None,1.228,46.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 10:00:00, None,12
None,2.372,40.88, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 11:00:00, None,12
None,5.036,33.92, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 12:00:00, None,12
None,6.15,29.07, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 13:00:00, None,12
None,7.546,27.17, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 14:00:00, None,12
None,8.55,24.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 15:00:00, None,12
None,9.33,24.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 16:00:00, None,12
None,9.95,23.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 17:00:00, None,12
None,9.39,24.55, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 18:00:00, None,12
None,7.641,27.02, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 19:00:00, None,12
None,6.632,28.81, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 20:00:00, None,12
None,5.838,31.44, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 21:00:00, None,12
None,3.078,39.99, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 22:00:00, None,12
None,2.746,38.89, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-20 23:00:00, None,12
None,1.788,43.62, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-03-21 00:00:00, None,12
