CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-4.538,62.92,2020-03-18 00:00:00,-10.0,12
-4.868,63.58,2020-03-18 01:00:00,-10.0,12
-6.947,70.44,2020-03-18 02:00:00,-11.0,12
-8.29,75.77,2020-03-18 03:00:00,-11.0,12
-9.11,78.94,2020-03-18 04:00:00,-12.0,12
-10.36,80.2,2020-03-18 05:00:00,-13.0,12
-11.84,82.2,2020-03-18 06:00:00,-14.0,12
-12.68,82.0,2020-03-18 07:00:00,-15.0,12
-12.17,79.71,2020-03-18 08:00:00,-15.0,12
-4.977,62.39,2020-03-18 09:00:00,-10.0,12
-1.506,45.12,2020-03-18 10:00:00,-10.0,12
-0.141,39.95,2020-03-18 11:00:00,-11.0,12
1.038,35.03,2020-03-18 12:00:00,-12.0,12
2.448,32.66,2020-03-18 13:00:00,-12.0,12
3.506,28.54,2020-03-18 14:00:00,-13.0,12
4.681,24.71,2020-03-18 15:00:00,-14.0,12
4.982,23.72,2020-03-18 16:00:00,-14.0,12
5.524,23.64,2020-03-18 17:00:00,-14.0,12
5.221,22.49,2020-03-18 18:00:00,-14.0,12
1.285,35.39,2020-03-18 19:00:00,-12.0,12
-2.963,50.74,2020-03-18 20:00:00,-11.0,12
-4.223,57.47,2020-03-18 21:00:00,-10.0,12
-5.632,64.11,2020-03-18 22:00:00,-11.0,12
-7.056,71.11,2020-03-18 23:00:00,-11.0,12
-7.731,69.85,2020-03-19 00:00:00,-12.0,12
-8.69,73.45,2020-03-19 01:00:00,-12.0,12
-9.08,75.95,2020-03-19 02:00:00,-12.0,12
-9.83,76.47,2020-03-19 03:00:00,-13.0,12
-11.15,80.0,2020-03-19 04:00:00,-13.0,12
-11.76,80.9,2020-03-19 05:00:00,-14.0,12
-12.64,82.4,2020-03-19 06:00:00,-15.0,12
-13.32,83.3,2020-03-19 07:00:00,-15.0,12
-11.51,77.96,2020-03-19 08:00:00,-15.0,12
-7.675,66.98,2020-03-19 09:00:00,-12.0,12
-2.789,51.49,2020-03-19 10:00:00,-11.0,12
-0.107,40.64,2020-03-19 11:00:00,-11.0,12
2.998,31.14,2020-03-19 12:00:00,-12.0,12
5.015,26.74,2020-03-19 13:00:00,-13.0,12
5.628,25.13,2020-03-19 14:00:00,-13.0,12
6.325,24.12,2020-03-19 15:00:00,-12.0,12
