RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
30.27, None, None, 17.8, 11.12, 110.3, -26.0, -14.7, -26.0, 110.0, None, None, -6999.0, None, None, None, None, -14.04, None, -14.0, 30.0, None, 10.28, 11.1, -14.0, 0.3, -6999.0,2020-02-05 00:00:00, -6999.0,6
30.16, None, None, 15.0, 10.7, 110.4, -26.0, -14.7, -26.0, 110.0, None, None, -6999.0, None, None, None, None, -14.03, None, -14.0, 30.0, None, 8.02, 10.7, -14.0, 0.5, -6999.0,2020-02-05 01:00:00, -6999.0,6
30.51, None, None, 14.7, 10.06, 109.4, -26.0, -14.7, -26.0, 109.0, None, None, -6999.0, None, None, None, None, -13.78, None, -13.8, 31.0, None, 10.02, 10.1, -13.8, 0.1, -6999.0,2020-02-05 02:00:00, -6999.0,6
30.46, None, None, 12.8, 7.24, 114.3, -26.0, -14.7, -26.0, 114.0, None, None, -6999.0, None, None, None, None, -13.76, None, -13.7, 30.0, None, 12.73, 7.2, -13.8, 0.1, -6999.0,2020-02-05 03:00:00, -6999.0,6
30.96, None, None, 7.8, 4.222, 115.0, -26.0, -14.7, -26.0, 115.0, None, None, -6999.0, None, None, None, None, -13.33, None, -13.3, 31.0, None, 19.68, 4.2, -13.3, 0.0, -6999.0,2020-02-05 04:00:00, -6999.0,6
31.35, None, None, 6.1, 2.422, 117.3, -25.0, -14.7, -25.0, 117.0, None, None, -6999.0, None, None, None, None, -13.05, None, -13.1, 31.0, None, 16.76, 2.4, -13.1, 0.0, -6999.0,2020-02-05 05:00:00, -6999.0,6
30.75, None, None, 5.1, 0.8, 170.0, -26.0, -14.7, -26.0, 170.0, None, None, -6999.0, None, None, None, None, -13.5, None, -13.0, 31.0, None, 43.16, 0.8, -13.5, 0.2, -6999.0,2020-02-05 06:00:00, -6999.0,6
31.21, None, None, 3.8, 1.139, 140.3, -25.0, -13.6, -25.0, 140.0, None, None, -6999.0, None, None, 4.2, None, -13.12, None, -13.1, 31.0, None, 36.76, 1.1, -13.1, 0.2, -6999.0,2020-02-05 07:00:00, -6999.0,6
31.43, None, None, 4.7, 0.544, 113.7, -25.0, -13.6, -25.0, 114.0, None, None, -6999.0, None, None, 4.2, None, -12.79, None, -12.8, 31.0, None, 26.35, 0.5, -12.8, 0.0, -6999.0,2020-02-05 08:00:00, -6999.0,6
31.31, None, None, 4.4, 1.304, 118.4, -25.0, -13.6, -25.0, 118.0, None, None, -6999.0, None, None, 4.4, None, -12.56, None, -12.5, 31.0, None, 26.1, 1.3, -12.6, 0.2, -6999.0,2020-02-05 09:00:00, -6999.0,6
