pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 0.261, 98.2, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.3, 0.2, None, 2.3, -6999.0, -1.0,2020-02-05 00:00:00, 26.0, 25.8, -6999.0,6
None, 0.172, 98.2, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.2, 0.2, 0.0, 2.3, -6999.0, 0.0,2020-02-05 01:00:00, 26.0, 25.52, -6999.0,6
None, 0.173, 98.3, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.2, 0.2, 0.0, 0.5, -6999.0, -1.0,2020-02-05 02:00:00, 25.0, 24.91, -6999.0,6
None, 0.216, 98.2, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.2, 0.2, 0.0, 1.4, -6999.0, 0.0,2020-02-05 03:00:00, 25.0, 25.2, -6999.0,6
None, 0.165, 98.3, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.2, 0.2, 0.0, 1.1, -6999.0, -1.0,2020-02-05 04:00:00, 25.0, 24.61, -6999.0,6
None, 0.26, 98.3, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.3, 0.2, 0.0, 1.5, -6999.0, 0.0,2020-02-05 05:00:00, 24.0, 24.29, -6999.0,6
None, 0.506, 98.2, 1.3, 98.0, -6999.0, -6999.0, 0.0, 0.5, 0.2, 0.0, 0.6, -6999.0, 0.0,2020-02-05 06:00:00, 24.0, 23.89, -6999.0,6
None, 0.599, 98.3, 0.6, 98.0, -6999.0, -6999.0, 0.0, 0.6, 0.4, 0.0, 1.0, -6999.0, -1.0,2020-02-05 07:00:00, 23.0, 23.18, -6999.0,6
None, 0.938, 98.5, 1.0, 99.0, -6999.0, -6999.0, 1.0, 0.9, 0.4, 1.0, 1.8, -6999.0, 0.0,2020-02-05 08:00:00, 23.0, 23.37, -6999.0,6
None, 0.838, 98.2, 1.0, 98.0, -6999.0, -6999.0, 1.0, 0.8, 0.4, 1.0, 1.2, -6999.0, 0.0,2020-02-05 09:00:00, 23.0, 23.25, -6999.0,6
50.4, 0.89, 98.3, 1.1, 98.0, -6999.0, -6999.0, 1.0, 0.9, 0.4, 1.0, 0.4, -6999.0, 0.0,2020-02-05 10:00:00, 23.0, 22.97, -6999.0,6
