ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 401.0, 22.0, None, None,2019-10-29 00:00:00, -15.1, None, None,44
None, 401.0, 22.0, None, None,2019-10-29 01:00:00, -16.2, None, None,44
None, 401.0, 22.0, None, None,2019-10-29 02:00:00, -17.0, None, None,44
None, 401.0, 21.0, None, None,2019-10-29 03:00:00, -17.7, None, None,44
None, 401.0, 21.0, None, None,2019-10-29 04:00:00, -18.5, None, None,44
None, 401.0, 20.0, None, None,2019-10-29 05:00:00, -18.9, None, None,44
None, 401.0, 19.0, None, None,2019-10-29 06:00:00, -18.9, None, None,44
None, 401.0, 19.0, None, None,2019-10-29 07:00:00, -19.0, None, None,44
None, 401.0, 18.0, None, None,2019-10-29 08:00:00, -19.0, None, None,44
None, 401.0, 18.0, None, None,2019-10-29 09:00:00, -19.1, None, None,44
None, 401.0, 18.0, None, None,2019-10-29 10:00:00, -19.3, None, None,44
None, 401.0, 18.0, None, None,2019-10-29 11:00:00, -19.6, None, None,44
None, 401.0, 18.0, None, None,2019-10-29 12:00:00, -19.5, None, None,44
None, 401.0, 17.0, None, None,2019-10-29 13:00:00, -19.2, None, None,44
None, 401.0, 17.0, None, None,2019-10-29 14:00:00, -19.1, None, None,44
None, 401.0, 17.0, None, None,2019-10-29 15:00:00, -17.8, None, None,44
None, 401.0, 17.0, 570.0, None,2019-10-29 16:00:00, -13.0, None, None,44
None, 401.0, 17.0, None, None,2019-10-29 17:00:00, -12.9, None, None,44
None, 401.0, 17.0, None, None,2019-10-29 18:00:00, -9.3, None, None,44
None, 401.0, 18.0, None, None,2019-10-29 19:00:00, -8.5, None, None,44
None, 401.0, 20.0, None, None,2019-10-29 20:00:00, -8.7, None, None,44
None, 401.0, 22.0, None, None,2019-10-29 21:00:00, -8.1, None, None,44
None, 400.0, 22.0, None, None,2019-10-29 22:00:00, -8.5, None, None,44
None, 400.0, 23.0, None, None,2019-10-29 23:00:00, -8.6, None, None,44
None, 401.0, 22.0, None, None,2019-10-30 00:00:00, -11.6, None, None,44
None, 401.0, 22.0, None, None,2019-10-30 01:00:00, -12.1, None, None,44
None, 401.0, 22.0, None, None,2019-10-30 02:00:00, -11.7, None, None,44
